match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,player_firstName,player_lastName,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
10433951,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,44.0,40.0,11.0,7.0,40.0,40.0,4.0,1.0,2.0,14.0,1.0,4.0,1.0,2.0,2.0,2.0,90.0,61.0,6.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,60.0,48.0,,,29.0,31.0,31.0,,4.0,7.0,1.0,,,,,,90.0,89.0,6.5,19.0,0,71,19.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Samet Akaydın,samet-akaydin,S. Akaydın,D,190,969,M,863600,EUR,763516800,D,5,5,False,65.0,56.0,6.0,3.0,39.0,44.0,21.0,2.0,8.0,4.0,,,,,,,90.0,83.0,7.4,11.0,0,3,17.0,,3.0,4.0,,1.0,2.0,2.0,5.0,1.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,64.0,60.0,11.0,8.0,44.0,46.0,18.0,,1.0,12.0,,,,,,,90.0,81.0,7.4,5.0,0,6,16.0,,,1.0,,,,,9.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,36.0,29.0,2.0,2.0,15.0,17.0,20.0,,5.0,6.0,3.0,,,,,,90.0,75.0,6.6,23.0,3,77,14.0,1.0,,5.0,,1.0,3.0,,2.0,2.0,2.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10433951,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,45.0,36.0,7.0,4.0,23.0,25.0,21.0,,4.0,6.0,,,,,,,76.0,57.0,7.3,13.0,0,21,13.0,1.0,,1.0,,,1.0,1.0,1.0,,3.0,2.0,1.0,,2.0,,,,,,1.0,True,1.0,,,,,,,
10433951,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,31.0,24.0,,,7.0,9.0,22.0,,11.0,4.0,3.0,,,,,,90.0,52.0,7.6,10.0,3,,17.0,,,5.0,,2.0,4.0,3.0,3.0,1.0,5.0,4.0,2.0,,,,2.0,1.0,,,1.0,,,,,,,,,
10433951,home,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,178,297,M,798676,EUR,821491200,M,11,11,False,20.0,17.0,,,7.0,7.0,14.0,,,5.0,,,,,,,68.0,31.0,6.2,8.0,0,11,11.0,1.0,1.0,6.0,,1.0,2.0,,1.0,,,,2.0,,2.0,,,,,,1.0,,,1.0,,,,,,
10433951,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,20,20,False,36.0,24.0,5.0,3.0,8.0,11.0,29.0,1.0,5.0,1.0,,,,,,,89.0,60.0,8.5,21.0,4,8,18.0,4.0,1.0,7.0,,3.0,3.0,1.0,,2.0,3.0,1.0,1.0,,2.0,,,2.0,2.0,,2.0,,,2.0,,,2.0,,,
10433951,home,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,M,7,7,False,19.0,17.0,,,3.0,3.0,16.0,,5.0,1.0,1.0,,,,,,90.0,39.0,6.2,10.0,4,7,14.0,,2.0,7.0,,1.0,6.0,2.0,,1.0,2.0,1.0,,,3.0,,2.0,2.0,,,1.0,,,,,,,3.0,2.0,
10433951,home,Adana Demirspor,Fredrik Gulbrandsen,fredrik-gulbrandsen,F. Gulbrandsen,F,178,352,M,51833,EUR,716083200,F,23,23,False,11.0,7.0,,,3.0,4.0,7.0,1.0,2.0,2.0,,,,,,,76.0,23.0,6.7,10.0,2,8,4.0,,3.0,9.0,2.0,2.0,,,1.0,,1.0,1.0,2.0,,4.0,1.0,1.0,,1.0,,2.0,,,,,,,,,
10433951,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,F,26,26,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,,1.0,1.0,,,,,,,22.0,15.0,6.8,4.0,0,7,6.0,,,1.0,,,1.0,1.0,,,,,1.0,,4.0,1.0,,,,,1.0,,,,,,,,,
10433951,home,Adana Demirspor,Birkir Bjarnason,birkir-bjarnason,B. Bjarnason,M,182,161,M,13270,EUR,580694400,M,8,8,True,8.0,5.0,,,2.0,3.0,5.0,1.0,2.0,1.0,,,,,,,14.0,10.0,6.6,3.0,0,,3.0,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,183,108,M,4252,EUR,457142400,M,88,88,True,11.0,11.0,1.0,1.0,7.0,7.0,4.0,,,1.0,,,,,,,14.0,11.0,6.5,,0,,4.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Erhun Öztümer,erhun-oztumer,E. Öztümer,M,160,17,M,582228,EUR,675388800,M,50,50,True,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,1.0,3.0,,2.0,0,99,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,Erhun,Öztümer,,,,
10433951,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433951,home,Adana Demirspor,Ata Öztürk,ata-ozturk,A. Öztürk,D,188,1,M,1441069,EUR,1043280000,D,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
