match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_wasFouled,stat_goals,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11369938,home,KV Mechelen,Norman Bassette,bassette-norman,N. Bassette,F,17,186,557,M,1137328,EUR,1099958400,F,70,70,False,4.0,2.0,,,1.0,2.0,3.0,,,,,,,74.0,17.0,7.7,7.0,0.00024133,3,,,,,,1.0,1.0,,3.0,2.0,6.0,5.0,1.0,1.0,1.0,,,,2.0,1.0,,0.2182,,,,2.0,0.2357,1.0,,1.0,2.0,1.0,,,,,,,
11369938,home,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177,214,M,1158921,EUR,1031011200,F,38,38,True,15.0,13.0,,,1.0,1.0,17.0,,,,,,,31.0,24.0,6.8,8.0,0.496206,0,,Bill Antonio,,,,12.0,3.0,,,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,
11369938,home,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,True,5.0,5.0,,,1.0,1.0,4.0,,1.0,,,,,16.0,12.0,6.8,2.0,0.0149437,3,,,,,,4.0,,,,,3.0,,1.0,2.0,1.0,1.0,,,,,,0.5447,,,,1.0,0.2235,,,,,,,1.0,1.0,,,,
11369938,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,True,10.0,9.0,1.0,,,,10.0,,2.0,,,,,11.0,13.0,6.6,1.0,0.0220406,1,,Yonas,Malede,,,9.0,,,,,,1.0,,,,1.0,,,,,,0.0217,,,,,,,,,1.0,,,,,,,,
11369938,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369938,home,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369938,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369938,home,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369938,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,34.0,21.0,27.0,14.0,10.0,11.0,23.0,2.0,13.0,2.0,2.0,5.0,1.0,90.0,49.0,7.4,13.0,0.00249393,0,-0.618,,,,,11.0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,True,,,1.0,1.0,1.0,
11369938,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,11.0,9.0,2.0,1.0,8.0,8.0,3.0,,1.0,,,,,12.0,13.0,3.0,2.0,0.00052345,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
11369938,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,37.0,24.0,13.0,5.0,17.0,20.0,17.0,6.0,1.0,,,,,90.0,51.0,6.5,14.0,0.00451426,0,,,,,,7.0,,,1.0,5.0,2.0,7.0,1.0,,,,1.0,1.0,1.0,,,,,,2.0,,,1.0,,1.0,,,,,,,,,
11369938,away,Standard Liège,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,2002,M,1119487,EUR,1055203200,D,3,3,False,15.0,12.0,3.0,1.0,9.0,11.0,4.0,1.0,2.0,,,,,45.0,25.0,6.6,5.0,0.0024196,0,,,,,,3.0,,,,,3.0,4.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,2.0,,2.0,,,,,,,,,
11369938,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,30.0,22.0,5.0,,13.0,15.0,17.0,4.0,4.0,,,,,79.0,49.0,6.9,14.0,0.0691335,1,,,,,,10.0,2.0,1.0,,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,0.0829,3.0,,4.0,,,,1.0,,,,,,1.0,,,,
11369938,away,Standard Liège,Isaac Price,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,False,33.0,24.0,8.0,2.0,11.0,14.0,24.0,1.0,7.0,,,,,90.0,58.0,7.0,16.0,0.085482,3,,,,,,14.0,5.0,1.0,,2.0,2.0,8.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,,,0.3022,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
11369938,away,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,33.0,29.0,3.0,1.0,13.0,15.0,20.0,1.0,4.0,,,,,90.0,49.0,6.7,7.0,0.0665003,0,,,,,,17.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,1.0,3.0,,,,2.0,4.0,,,,,,2.0,,,,,,,,1.0
11369938,away,Standard Liège,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,19,19,False,4.0,3.0,,,2.0,3.0,1.0,1.0,3.0,,,,,28.0,14.0,6.5,3.0,0.00014746,0,,,,,,1.0,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,
11369938,away,Standard Liège,Hayao Kawabe,hayao-kawabe,H. Kawabe,M,6,178,250,M,321001,EUR,810518400,F,6,6,False,19.0,16.0,3.0,3.0,9.0,9.0,11.0,1.0,,,,,,45.0,28.0,6.7,6.0,0.025872,0,,,,,,7.0,1.0,,2.0,,3.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
11369938,away,Standard Liège,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,18,18,False,28.0,18.0,2.0,,3.0,4.0,25.0,3.0,3.0,,,,,90.0,51.0,6.4,17.0,0.0172797,5,,,,,,15.0,1.0,,,1.0,5.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,,,0.4101,,,1.0,1.0,0.609,3.0,,1.0,,,,,1.0,,,,
11369938,away,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,14,14,False,19.0,16.0,,,6.0,8.0,12.0,,1.0,,,,,90.0,31.0,6.9,9.0,0.107029,3,,,,,,10.0,1.0,,4.0,5.0,8.0,6.0,,2.0,,1.0,,,1.0,,,0.2903,1.0,,,2.0,0.4467,2.0,,,1.0,,,,,,,,
11369938,away,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,37.0,29.0,10.0,4.0,18.0,21.0,16.0,,4.0,,,,,62.0,43.0,6.3,8.0,0.00888456,1,,Lucas Noubi,,,,11.0,,,2.0,,2.0,2.0,,,1.0,,1.0,,,1.0,,0.0075,,1.0,,,,,,,1.0,,,,,,,,
11369938,away,Standard Liège,Ibe Hautekiet,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,True,17.0,11.0,4.0,1.0,4.0,8.0,10.0,1.0,3.0,,,,,45.0,35.0,6.6,12.0,0.258355,0,,,,,,7.0,1.0,,2.0,,5.0,3.0,,1.0,,,1.0,1.0,1.0,,,,2.0,,1.0,,,4.0,,2.0,,,,,,,,,
11369938,away,Standard Liège,Renaud Emond,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,True,8.0,3.0,1.0,,1.0,1.0,7.0,,1.0,,,,,45.0,14.0,6.6,7.0,0.00146017,1,,,,,,2.0,,,2.0,4.0,4.0,4.0,1.0,1.0,,1.0,,,1.0,,,0.0969,,1.0,,,,,,,,,,,,,,,
11369938,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,1.0,1.0,,,,,3.0,1.0,1.0,,,,,11.0,8.0,6.3,3.0,0.0636055,0,,Cihan Canak,,,,2.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
11369938,away,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,Matthieu Epolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369938,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369938,away,Standard Liège,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,Hakim Sahabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
