match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,captain,player_sofascoreId,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
14572708,home,FK Crvena zvezda,Matheus,matheus,Matheus,G,1,190,1509,M,603946,EUR,711504000,G,1,1,False,37.0,23.0,27.0,14.0,0.0,15.0,19.0,8.0,18.0,1.0,2.0,2.0,15.0,1.0,2.0,1.0,2.0,1.0,90.0,51.0,7.5,15.0,0.00422258,32.987859272619,6.0,10.605,3.885,0.1501,1.0,0,0.3469,0.12,-0.04,0.22,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Young-woo Seol,young-woo-seol,Y. W. Seol,D,66,181,2047,M,1019333,EUR,912816000,D,66,66,False,36.0,28.0,9.0,5.0,1.0,16.0,20.0,12.0,16.0,1.0,4.0,5.0,3.0,,1.0,,,,90.0,57.0,7.9,10.0,0.366039,47.783516403774,7.0,7.245,8.82,,1.0,0,,0.51,0.01,0.3,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1256,M,227224,EUR,812073600,D,13,13,False,30.0,26.0,3.0,1.0,0.0,19.0,20.0,7.0,10.0,1.0,4.0,6.0,1.0,,1.0,,,,90.0,43.0,6.7,4.0,0.00394924,79.87059507089,9.0,41.055,14.28,,,0,,0.06,0.06,0.22,,,,,2.0,,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Franklin Tebo,franklin-tebo,F. Tebo,D,30,192,654,M,1133882,EUR,947894400,D,30,30,False,19.0,16.0,,,0.0,9.0,10.0,7.0,9.0,,,,3.0,,,,,,27.0,19.0,4.9,3.0,0.00170712,99.083422311734,7.0,66.57,24.465,,,0,,0.02,0.2,-0.01,,,,,,,,2.0,1.0,Franklin Tebo,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Nair Tiknizyan,nair-tiknizyan,N. Tiknizyan,D,23,180,1430,M,904400,EUR,926467200,D,23,23,False,28.0,20.0,4.0,1.0,0.0,8.0,9.0,12.0,19.0,,5.0,5.0,8.0,,1.0,,,,90.0,61.0,7.3,14.0,0.0612552,193.44608700631,16.0,139.44,47.25,,1.0,2,,-0.04,0.46,0.4,,2.0,1.0,,2.0,1.0,2.0,5.0,,,,,5.0,2.0,2.0,1.0,3.0,2.0,0.0561,-0.21,,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2497,M,155449,EUR,749952000,M,33,33,False,30.0,24.0,2.0,1.0,0.0,11.0,12.0,13.0,18.0,1.0,6.0,1.0,,,2.0,,,,90.0,48.0,7.0,8.0,0.0287854,99.706369165007,11.0,25.515,17.85,,,1,,0.11,0.0,0.25,,,,,3.0,2.0,1.0,3.0,2.0,,,,,,,2.0,2.0,1.0,0.022,-0.1,1.0,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Timi Max Elšnik,timi-max-elsnik,T. M. Elšnik,M,21,182,1608,M,827371,EUR,893808000,M,21,21,False,41.0,29.0,4.0,1.0,0.0,6.0,10.0,23.0,31.0,3.0,6.0,2.0,2.0,,3.0,,,,90.0,61.0,7.0,20.0,0.0981637,57.041558823344,9.0,18.375,9.765,,1.0,0,,0.35,0.04,-0.05,,7.0,1.0,,,2.0,2.0,6.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572708,home,FK Crvena zvezda,Tomás Händel,tomas-handel,T. Händel,M,20,180,931,M,1131048,EUR,975283200,M,20,20,False,39.0,30.0,,,0.0,13.0,17.0,17.0,22.0,,1.0,1.0,10.0,,,,,,81.0,49.0,7.0,11.0,0.0770327,54.788394695448,7.0,31.395,15.75,,,1,,0.34,0.18,0.13,,1.0,,,1.0,,,2.0,,Tomás Händel,,1.0,,,,,2.0,,0.0641,0.0,,1.0,1.0,0.1669,,,,,,,,,,
14572708,home,FK Crvena zvezda,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1525,M,878830,EUR,827625600,M,17,17,False,18.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,12.0,2.0,5.0,,3.0,,2.0,,,,69.0,42.0,8.0,15.0,0.094761,99.132840905078,11.0,10.395,15.645,,1.0,2,,0.17,0.28,0.13,,4.0,1.0,,1.0,7.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,0.6463,0.47,,1.0,1.0,0.9816,1.0,1.0,,,,,,,,
14572708,home,FK Crvena zvezda,Mirko Ivanić,mirko-ivanic,M. Ivanić,M,4,182,1265,M,278763,EUR,747878400,M,4,4,False,29.0,16.0,6.0,2.0,0.0,3.0,4.0,13.0,25.0,,4.0,1.0,7.0,,,,,,90.0,56.0,7.0,22.0,0.0305588,157.68909239122,18.0,74.025,21.315,,1.0,3,,0.32,0.67,-0.12,,5.0,,,1.0,1.0,2.0,7.0,,,,3.0,5.0,3.0,1.0,,3.0,,0.6452,-0.64,,,2.0,0.75,1.0,,True,,,,,,,
