match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,description,injury
12134241,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12134241,,0.0,1.0,,90,5.0,,1,,,goal,penalty,180028922.0,False,penalty,1034060.0,Wilterlynd Inalien,,,,,,
12134241,,,,,90,,,1,,,card,,121216753.0,False,yellow,1196884.0,Ivan Vlek,Ivan Vlek,Argument,False,,,
12134241,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
12134241,,,,,88,,,3,,,inGamePenalty,,118456130.0,True,missed,1823196.0,Filip Mirkovic,,offTarget,,,Off target,
12134241,,,,,87,,,4,,,card,,121216750.0,False,yellow,1826096.0,Matheus Barrozo,Matheus Barrozo,Argument,False,,,
12134241,,,,,82,,,9,,,card,,121216744.0,False,yellow,875388.0,Mehdi Dioury,Mehdi Dioury,Foul,False,,,
12134241,,,,,81,,,10,,,substitution,,122519503.0,True,regular,,,,,,,,False
12134241,,,,,80,,,11,,,card,,121216741.0,True,yellow,1807957.0,Josué Rodrigues,Josué Rodrigues,Foul,False,,,
12134241,,,,,77,,,14,,,card,,121216738.0,False,yellow,983340.0,Ronaldo Fortune,Ronaldo Fortune,Foul,False,,,
12134241,,,,,74,,,17,,,substitution,,122519487.0,False,regular,,,,,,,,False
12134241,,,,,74,,,17,,,substitution,,122519488.0,False,regular,,,,,,,,False
12134241,,,,,68,,,23,,,substitution,,122519471.0,True,injury,,,,,,,,True
12134241,,,,,68,,,23,,,substitution,,122519472.0,False,regular,,,,,,,,False
12134241,,,,,62,,,29,,,substitution,,122519462.0,False,regular,,,,,,,,False
12134241,,,,,60,,,31,,,substitution,,122519461.0,True,regular,,,,,,,,False
12134241,,,,,60,,,31,,,substitution,,122519460.0,True,regular,,,,,,,,False
12134241,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12134241,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,1.0,,
