match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,captain,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_clearanceOffLine
11409055,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,13.0,9.0,6.0,2.0,9.0,10.0,3.0,1.0,2.0,1.0,2.0,1.0,90.0,18.0,6.5,4.0,6.338e-05,0,0.8859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409055,home,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,False,11.0,8.0,,,6.0,8.0,5.0,1.0,5.0,,,,76.0,32.0,6.8,7.0,0.271574,0,,Guga,1.0,4.0,2.0,2.0,1.0,1.0,5.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11409055,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,43.0,25.0,16.0,4.0,18.0,21.0,22.0,,3.0,,,,90.0,52.0,6.2,22.0,0.00533419,0,,,,7.0,,,,2.0,2.0,4.0,,,,1.0,2.0,1.0,1.0,,2.0,,,True,1.0,,,,,,,,,,,,,,,,
11409055,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,48.0,30.0,16.0,4.0,28.0,37.0,11.0,2.0,3.0,,,,90.0,61.0,6.5,19.0,0.00207021,0,,,,2.0,,,3.0,3.0,4.0,7.0,,,,3.0,4.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11409055,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,36.0,28.0,11.0,6.0,17.0,21.0,16.0,2.0,9.0,,,,90.0,66.0,7.1,15.0,0.0784709,0,,,,12.0,1.0,1.0,2.0,3.0,7.0,10.0,3.0,2.0,,2.0,5.0,4.0,2.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,
11409055,home,Portimonense SAD,Steve Mvoué,mvoue-steve,S. Mvoué,M,10,185,157,M,985969,EUR,1012608000,M,5,5,False,14.0,9.0,4.0,1.0,4.0,4.0,11.0,,2.0,,,,56.0,24.0,6.3,9.0,0.00864078,1,,,,5.0,1.0,,,,3.0,4.0,2.0,1.0,,,3.0,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,0.8053,,,,,,,,,,,,
11409055,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,25.0,17.0,4.0,1.0,15.0,17.0,8.0,,9.0,,,,90.0,43.0,6.7,10.0,0.00339609,0,,,,2.0,,,,1.0,4.0,7.0,,,,5.0,3.0,1.0,2.0,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,
11409055,home,Portimonense SAD,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,M,70,70,False,12.0,9.0,1.0,1.0,3.0,6.0,6.0,,6.0,,,,76.0,27.0,6.2,9.0,0.00553642,2,,,,6.0,,,,,5.0,4.0,1.0,,,,4.0,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.5531,2.0,1.0,1.0,0.0462,,,,,,,,
11409055,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,31.0,24.0,4.0,4.0,11.0,14.0,21.0,,9.0,,,,90.0,47.0,6.6,15.0,0.0202106,2,,,,13.0,4.0,,1.0,,6.0,3.0,2.0,2.0,,,,,3.0,1.0,2.0,,,,,2.0,,1.0,0.0898,1.0,,2.0,0.0196,1.0,,,,,,,
11409055,home,Portimonense SAD,Sylvester Jasper,jasper-sylvester,S. Jasper,M,27,180,184,M,1013994,EUR,1000339200,M,7,7,False,14.0,11.0,1.0,1.0,5.0,5.0,14.0,,7.0,,,,90.0,37.0,7.3,13.0,0.0302869,3,,,,7.0,5.0,1.0,2.0,1.0,6.0,6.0,1.0,,1.0,,2.0,1.0,2.0,3.0,2.0,2.0,,,,,,,0.3094,2.0,2.0,,,1.0,,,,,,,
11409055,home,Portimonense SAD,Hildeberto Pereira,hildeberto-pereira,H. Pereira,F,14,175,109,M,352880,EUR,825724800,F,10,10,False,14.0,11.0,1.0,1.0,5.0,5.0,9.0,1.0,3.0,,,,72.0,22.0,6.5,5.0,0.234941,0,,,,6.0,,,3.0,1.0,6.0,1.0,,,,,,,2.0,,,1.0,,,,3.0,,,,,,5.0,,,,,,,,,
11409055,home,Portimonense SAD,Ronie Carrillo,ronie-carrillo,R. Carrillo,F,22,186,278,M,873891,EUR,842140800,F,19,19,True,13.0,6.0,,,1.0,3.0,10.0,,1.0,,,,34.0,19.0,7.4,9.0,0.00292305,1,,,,5.0,,,2.0,2.0,2.0,4.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,0.5742,,,,0.8643,,1.0,,,,,,
11409055,home,Portimonense SAD,Zinho Hoffmann,zinho-hoffmann,Z. Hoffmann,M,99,177,100,M,1385003,EUR,1052438400,M,99,99,True,6.0,3.0,,,1.0,1.0,5.0,,2.0,,,,18.0,9.0,6.5,4.0,0.00083047,0,,,,2.0,,,2.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11409055,home,Portimonense SAD,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,266,M,1009030,EUR,915753600,D,33,33,True,10.0,6.0,6.0,2.0,1.0,3.0,7.0,,2.0,,,,14.0,22.0,7.1,7.0,0.0175108,1,,,,5.0,,,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,2.0,,,0.0949,,1.0,,,,,1.0,,,,,
