match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_dispossessed,stat_shotOffTarget,player_sofascoreId,stat_goalAssist,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalOffside
11820586,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,False,24.0,22.0,2.0,2.0,4.0,4.0,18.0,21.0,,1.0,,,,,71.0,32.0,7.7,6.0,0.0207334,2,,1.0,,6.0,3.0,1.0,1.0,,,1.0,3.0,,,2.0,1.0,2.0,,,1.0,2.0,0.1236,0.0602,,1.0,,,,,,,1.0,,,,
11820586,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,True,10.0,8.0,,,4.0,4.0,5.0,7.0,,,,,,,25.0,15.0,6.6,2.0,0.0321497,1,,1.0,1.0,,3.0,,,1.0,,,,,,,2.0,,,,,1.0,0.2678,,,,1.0,,,,,,,1.0,,,
11820586,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,12.0,8.0,1.0,,1.0,1.0,8.0,14.0,,1.0,,,,,19.0,19.0,6.4,7.0,0.0348105,1,,3.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,0.2214,,,,1.0,,,,,,,1.0,,,
11820586,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,True,8.0,4.0,,,2.0,2.0,2.0,6.0,,1.0,,,,,19.0,15.0,6.9,7.0,0.0015053,3,,,,5.0,3.0,,1.0,,1.0,1.0,,,,4.0,2.0,,,1.0,2.0,,0.2294,,,,2.0,,,,1.0,,,,,,
11820586,home,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,4.0,4.0,,,,,4.0,7.0,,,,,,,10.0,8.0,6.8,3.0,0.0282997,0,,3.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11820586,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820586,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820586,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,,,,,,,,,
11820586,home,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820586,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,29.0,19.0,16.0,6.0,15.0,16.0,4.0,13.0,2.0,4.0,2.0,2.0,,,90.0,37.0,7.0,10.0,0.00479625,0,-0.8258,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,True,,,,,1.0,2.0,
11820586,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,18.0,14.0,4.0,3.0,11.0,12.0,3.0,7.0,1.0,5.0,,,,,78.0,39.0,6.9,7.0,0.00745758,0,,1.0,,5.0,6.0,,1.0,2.0,,1.0,,Marvin Senaya,,3.0,2.0,,,,1.0,4.0,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,48.0,39.0,12.0,6.0,19.0,22.0,20.0,26.0,9.0,5.0,,,,,90.0,67.0,7.6,9.0,0.00675089,0,,,,7.0,8.0,2.0,,2.0,4.0,,1.0,,,5.0,4.0,,2.0,4.0,,,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,63.0,54.0,7.0,3.0,43.0,46.0,11.0,17.0,8.0,11.0,,,,,90.0,80.0,7.3,9.0,0.01329,0,,,,3.0,7.0,,,2.0,5.0,3.0,,Abakar Sylla,,,2.0,,,3.0,,,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,30.0,24.0,4.0,3.0,17.0,19.0,7.0,12.0,2.0,4.0,,,,,90.0,64.0,6.7,19.0,0.00347821,2,,1.0,,10.0,6.0,3.0,2.0,1.0,4.0,3.0,,,,2.0,1.0,,,3.0,4.0,,0.1086,,1.0,1.0,1.0,,,,1.0,,,,,,
11820586,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,16.0,13.0,4.0,2.0,10.0,11.0,3.0,5.0,,1.0,,,,,36.0,18.0,6.7,3.0,0.00143617,0,,,,,2.0,,1.0,,,,,Ismael Doukoure,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11820586,away,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,29.0,22.0,,,11.0,13.0,11.0,16.0,3.0,2.0,,,,,90.0,43.0,7.3,8.0,0.0497627,1,,,,5.0,7.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,5.0,1.0,,1.0,1.0,1.0,0.0225,0.0395,1.0,,,,,,,,,,,,
11820586,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,23.0,18.0,1.0,1.0,10.0,14.0,8.0,10.0,,9.0,,,,,70.0,38.0,7.1,13.0,0.224101,1,,1.0,,8.0,6.0,2.0,4.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,3.0,,0.0546,,3.0,3.0,,,,,1.0,1.0,,,,,
11820586,away,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,M,9,9,False,28.0,22.0,1.0,1.0,12.0,14.0,10.0,14.0,,4.0,,,,,79.0,35.0,6.6,9.0,0.279261,0,,,,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0
11820586,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,32.0,27.0,3.0,2.0,14.0,16.0,13.0,16.0,,6.0,,,,,70.0,41.0,7.0,6.0,0.0175365,1,,,,5.0,6.0,1.0,3.0,,,2.0,1.0,Habib,Diarra,1.0,2.0,1.0,,,,1.0,0.0396,0.0417,3.0,1.0,,,,,,,,,,,
11820586,away,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,False,20.0,18.0,,,4.0,5.0,14.0,15.0,,1.0,,,,,90.0,29.0,6.6,8.0,0.103511,1,,,,12.0,3.0,,1.0,,,2.0,1.0,,,8.0,2.0,1.0,1.0,,3.0,,0.3152,0.3047,1.0,2.0,,,,,,,,1.0,,,
11820586,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,True,8.0,4.0,2.0,,2.0,3.0,2.0,6.0,,2.0,,,,,54.0,19.0,6.8,9.0,0.0125847,2,,1.0,,3.0,1.0,,2.0,,,,,,,2.0,,1.0,,,3.0,,0.8274,0.914,1.0,,1.0,,,,,,1.0,1.0,,,
11820586,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,D,18,18,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,2.0,,,,,20.0,11.0,6.6,1.0,0.0491546,0,,,,3.0,3.0,,1.0,,,1.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,F,23,23,True,7.0,5.0,1.0,,1.0,1.0,4.0,7.0,1.0,,,,,,20.0,11.0,6.4,4.0,0.00451303,0,,1.0,,2.0,,1.0,,,,1.0,,Ângelo,,,,,,,1.0,,,,,,,angelogabriel,,,,,,,,,
11820586,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,12.0,4.0,7.1,,0.0853998,0,,2.0,2.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
11820586,away,RC Strasbourg,Dion Moise Sahi,dion-moise-sahi,D. M. Sahi,F,80,175,418,M,1113031,EUR,1008806400,F,11,11,True,6.0,2.0,1.0,,,1.0,2.0,5.0,,1.0,,,,,11.0,7.0,7.3,4.0,0.619115,1,,,,,,,,,,,1.0,Dion Moise Sahi,,,,1.0,,,,,0.0888,0.0489,,,,,1.0,,,1.0,,,,,
11820586,away,RC Strasbourg,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Saïdou,Sow,,,,,,,,,,,,,,,,,,,,,,
11820586,away,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
