match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_defensiveValueNormalized,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_dribbleValueNormalized,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_lastManTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_totalOffside
14032380,home,Club Brugge KV,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1898,M,1495876,EUR,1127347200,F,67,67,False,17.0,12.0,1.0,3.0,4.0,4.0,3.0,,72.0,27.0,7.3,0.189408,2,0.17,-0.07,,,9.0,13.0,1.0,3.0,2.0,2.0,2.0,,,1.0,7.0,136.47106347695,13.0,65.94,21.525,0.44,,,2.0,1.0,,,53.365728568703,4.0,,,0.0655,,2.0,-0.54,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
14032380,home,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,27.0,18.0,0.0,15.0,17.0,,5.0,,71.0,37.0,6.7,0.00065346,0,0.12,-0.25,18.0,9.0,3.0,10.0,,,,,,6.0,,,9.0,26.6411052527,6.0,25.41,7.035,0.02,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,0.3792,-0.6688,0.35,,,
14032380,home,Club Brugge KV,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,7.0,2.0,0.0,,1.0,3.0,1.0,,25.0,18.0,6.4,0.0805249,0,0.27,-0.29,4.0,1.0,2.0,6.0,3.0,1.0,,,,3.0,1.0,,6.0,37.345821209415,5.0,22.47,11.55,0.03,1.0,3.0,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Ludovit Reis,,,ludovit-reis,L. Reis,M,6,178,892,M,893586,EUR,959817600,M,6,6,True,10.0,8.0,0.0,5.0,5.0,1.0,1.0,,25.0,13.0,6.4,0.0159343,0,-0.08,-0.09,2.0,,3.0,5.0,,,,,,1.0,,1.0,3.0,6.4467145896185,1.0,-4.935,-4.935,-0.05,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Bjorn Meijer,Bjorn Meijer,,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,True,7.0,4.0,0.0,1.0,2.0,1.0,,,18.0,17.0,5.9,0.0275619,0,0.01,-0.34,1.0,,3.0,5.0,,5.0,1.0,1.0,,1.0,,,4.0,6.0712951666016,1.0,5.985,5.985,-0.07,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Nicolò Tresoldi,,,nicolo-tresoldi,N. Tresoldi,F,7,183,3021,M,1177167,EUR,1092960000,F,7,7,True,11.0,7.0,0.0,4.0,5.0,2.0,2.0,,18.0,15.0,6.4,0.0151818,1,-0.23,0.14,,,3.0,6.0,,3.0,,,,1.0,,,4.0,60.15098410709,3.0,23.52,32.34,0.28,3.0,2.0,,,,,35.718657533564,1.0,,,0.0793,,,-0.28,1.0,,,,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Vince Osuji,,,vince-osuji,V. Osuji,D,24,188,500,M,1656128,EUR,1144281600,D,24,24,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Shandre Campbell,Shandre Campbell,,campbell-shandre,S. Campbell,M,84,178,2336,M,1518101,EUR,1121385600,F,84,84,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,11,11,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,home,Club Brugge KV,Tian Nai Koren,,,tian-nai-koren,T. N. Koren,M,85,169,342,M,1939849,EUR,1248998400,M,85,85,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Marcos Hernán Peano,,,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,28.0,17.0,0.0,16.0,16.0,2.0,12.0,,90.0,37.0,7.4,0.00025966,0,0.06,-0.03,11.0,,1.0,12.0,,,,1.0,1.0,1.0,,,11.0,48.003975658397,7.0,39.27,11.97,0.02,,1.0,,,,,,,True,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,0.8979,-0.2704,0.51,3.0,,
14032380,away,RAAL La Louvière,Maxence Maisonneuve,,,maxence-maisonneuve,M. Maisonneuve,D,13,191,38,M,1396487,EUR,918691200,D,13,13,False,55.0,47.0,0.0,15.0,17.0,5.0,4.0,,90.0,66.0,6.5,0.0253581,1,-0.05,-0.25,5.0,3.0,32.0,38.0,1.0,6.0,,1.0,1.0,5.0,,,9.0,335.39061430609,35.0,233.625,25.62,0.34,6.0,3.0,1.0,1.0,,,84.076963339104,4.0,,,0.0309,,,-0.06,1.0,,,,,,,,,,,,,,,,,1.0,
14032380,away,RAAL La Louvière,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189,112,M,1167514,EUR,1040601600,D,99,99,False,54.0,49.0,0.0,28.0,29.0,2.0,4.0,,90.0,63.0,6.8,0.013358,1,0.06,0.29,5.0,2.0,21.0,25.0,1.0,,,,,2.0,,1.0,9.0,432.26236226685,36.0,276.15,43.575,0.29,,1.0,1.0,1.0,,1.0,173.13542844867,6.0,,1.0,0.0154,0.0224,,-0.02,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Djibril Lamego,Djibril Lamego,,djibril-lamego,D. Lamego,D,25,183,48,M,1170564,EUR,1046131200,D,25,25,False,45.0,40.0,0.0,13.0,13.0,4.0,4.0,1.0,90.0,60.0,6.7,0.0311729,0,0.2,-0.01,4.0,2.0,27.0,32.0,,6.0,,2.0,2.0,3.0,1.0,1.0,9.0,316.19050850939,28.0,242.865,27.51,0.32,4.0,,1.0,1.0,,,79.68315560829,3.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Darío Benavides,,,dario-benavides,D. Benavides,D,19,178,46,M,1142092,EUR,1042329600,M,19,19,False,8.0,7.0,0.0,1.0,1.0,2.0,,1.0,45.0,16.0,6.6,0.0157561,0,-0.06,-0.13,,,6.0,7.0,1.0,1.0,1.0,,,,1.0,1.0,5.0,60.881938115026,6.0,18.375,13.965,0.23,,,1.0,1.0,,,20.022145963907,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Samuel Gueulette,Samuel Gueulette,,samuel-gueulette,S. Gueulette,M,8,180,99,M,1137885,EUR,958694400,M,8,8,False,17.0,14.0,0.0,5.0,5.0,4.0,4.0,,65.0,28.0,6.3,0.0295171,0,-0.03,-0.06,,,9.0,12.0,1.0,6.0,,1.0,,1.0,2.0,,5.0,38.584021792448,5.0,-19.53,2.205,0.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,32.0,24.0,0.0,10.0,10.0,7.0,5.0,1.0,90.0,59.0,6.6,0.0718441,3,-0.17,-0.06,1.0,1.0,14.0,22.0,3.0,7.0,1.0,11.0,5.0,4.0,1.0,1.0,18.0,189.84064855302,20.0,93.24,24.78,0.5,,1.0,,,,,95.485262696415,6.0,,,0.1102,,,-0.51,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0
14032380,away,RAAL La Louvière,Jordi Liongola,,,jordi-liongola,J. Liongola,D,11,182,155,M,1009413,EUR,958521600,M,11,11,False,29.0,21.0,1.0,6.0,7.0,9.0,4.0,2.0,90.0,63.0,7.4,0.342759,0,0.27,-0.01,2.0,1.0,15.0,22.0,6.0,5.0,,4.0,1.0,3.0,,,18.0,138.38206200493,16.0,80.115,21.105,0.08,1.0,3.0,3.0,3.0,2.0,,22.346260559655,1.0,,,,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
14032380,away,RAAL La Louvière,Joël Ito,Joël Ito,,joel-ito,J. Ito,M,23,166,37,M,1593830,EUR,890956800,F,23,23,False,35.0,33.0,0.0,13.0,13.0,2.0,6.0,1.0,90.0,49.0,6.9,0.152232,1,0.32,-0.01,4.0,4.0,20.0,22.0,4.0,5.0,1.0,2.0,1.0,,1.0,,7.0,208.25215034874,22.0,19.215,16.38,0.11,,,,,2.0,,29.809129463209,2.0,,,0.0605,,1.0,-0.2,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,
14032380,away,RAAL La Louvière,Jerry Afriyie,,,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,12.0,12.0,0.0,4.0,4.0,3.0,2.0,1.0,90.0,31.0,7.0,0.0108018,5,-0.48,0.0,,,8.0,8.0,,7.0,,3.0,1.0,,,3.0,8.0,92.103652760998,12.0,22.365,14.28,0.45,1.0,1.0,,,2.0,,31.808610182453,2.0,,2.0,1.3949,1.3727,1.0,0.46,3.0,,,,2.0,,1.0,2.0,,,,,,,,,,,4.0
14032380,away,RAAL La Louvière,Mohamed Guindo,,,mohamed-guindo,M. Guindo,F,19,182,156,M,1401875,EUR,1059696000,F,9,9,False,7.0,3.0,0.0,,1.0,1.0,1.0,,45.0,12.0,6.2,0.0043254,0,-0.24,-0.01,,,3.0,6.0,,3.0,,1.0,,,,3.0,8.0,24.697376547253,5.0,5.04,3.78,0.07,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Sami Lahssaini,,,sami-lahssaini,S. Lahssaini,M,15,177,233,M,957895,EUR,906076800,M,15,15,True,20.0,17.0,0.0,4.0,4.0,4.0,3.0,2.0,45.0,34.0,7.9,0.023614,1,-0.03,-0.01,1.0,,13.0,16.0,3.0,1.0,,1.0,1.0,,3.0,1.0,7.0,66.464387714589,10.0,14.595,11.865,0.08,1.0,,1.0,1.0,,,,,,1.0,0.0246,0.1914,,0.56,,,,,,,1.0,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Pape Moussa Fall,,,pape-moussa-fall,P. M. Fall,F,7,203,370,M,1890424,EUR,1088899200,F,7,7,True,6.0,5.0,0.0,,,4.0,2.0,,45.0,14.0,7.3,0.0777519,2,0.21,-0.04,1.0,1.0,5.0,6.0,,2.0,1.0,,,,,4.0,6.0,12.512963027078,2.0,-3.675,3.465,0.13,1.0,4.0,,,,,,,,1.0,0.3989,0.7448,1.0,0.49,1.0,,,,,,1.0,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Nolan Gillot,,,gillot-nolan,N. Gillot,D,3,176,16,M,2425212,EUR,1036022400,D,3,3,True,8.0,7.0,0.0,,,1.0,1.0,,25.0,25.0,6.8,0.236186,0,0.26,-0.01,1.0,,7.0,8.0,12.0,2.0,,1.0,1.0,,,,9.0,60.145221169213,7.0,29.4,23.835,0.01,2.0,,,,,,,,,,,,2.0,,,,,5.0,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Mathis Riou,,,mathis-riou,M. Riou,D,26,188,30,M,1127857,EUR,979862400,D,26,26,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Owen Maes,Owen Maes,,owen-maes,O. Maes,M,98,173,28,M,1165701,EUR,906595200,M,98,98,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Noah Makembo-Ntemo,Noah Makembo-Ntemo,,noah-makembo-ntemo,N. Makembo-Ntemo,M,20,175,79,M,1520987,EUR,1173744000,M,20,20,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Alexis Beka Beka,,,beka-beka-alexis,A. B. Beka,M,6,175,379,M,1001456,EUR,985824000,M,6,6,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032380,away,RAAL La Louvière,Mauricio Jr Ndefe,,,mauricio-jr-ndefe,M. J. Ndefe,M,,180,6,M,2403805,EUR,1154304000,M,66,66,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
