match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_goals,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,captain,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork
11407457,home,Cagliari,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,32,32,False,13.0,11.0,,,3.0,3.0,8.0,10.0,4.0,,,,,,77.0,22.0,6.9,5.0,0.0332447,1,,,,1.0,,1.0,,,,,0.071,,2.0,2.0,3.0,,,,,3.0,,,,,,2.0,2.0,1.0,,,,,,,
11407457,home,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,19,19,True,5.0,4.0,1.0,1.0,,,4.0,5.0,4.0,3.0,,,,,17.0,13.0,6.9,3.0,0.00620406,0,,,,1.0,,,,,,,,,,,3.0,1.0,,,,1.0,2.0,,,,,1.0,2.0,2.0,,,,,,,
11407457,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,4.0,3.0,,,,,4.0,5.0,,,,,,,17.0,6.0,6.5,1.0,0.0173103,0,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11407457,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,5.0,1.0,1.0,,,,1.0,5.0,1.0,,,,,,13.0,9.0,6.5,6.0,0.00034502,0,,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,
11407457,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,1.0,,,,,,,2.0,,,,,,,13.0,3.0,6.5,2.0,,1,,,,,,1.0,,,,,0.1376,,,2.0,3.0,,,,,,,1.0,,1.0,,,,,,,gianlucalapadula,,,,
11407457,home,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,D,37,37,True,,,,,,,1.0,4.0,,1.0,,,,,2.0,5.0,,3.0,0.0365995,0,,,,,,,,,,,,,1.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,
11407457,home,Cagliari,Boris Radunović,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Simone Aresti,simone-aresti,S. Aresti,G,,189,18,M,17756,EUR,511228800,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Jacopo Desogus,jacopo-desogus,J. Desogus,F,70,174,63,M,1009805,EUR,1033430400,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,home,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,False,28.0,25.0,7.0,4.0,23.0,24.0,2.0,4.0,1.0,5.0,,2.0,3.0,5.0,90.0,42.0,7.8,3.0,0.00021926,0,0.6339,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,L'UomoTigre,2.0,,,
11407457,away,Monza,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,False,55.0,53.0,,,32.0,33.0,21.0,23.0,8.0,4.0,4.0,,,,90.0,79.0,7.7,5.0,0.00947631,2,,,,3.0,,,1.0,4.0,2.0,,0.0781,0.1607,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
11407457,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,False,67.0,62.0,5.0,2.0,51.0,54.0,11.0,13.0,,5.0,,,,,90.0,73.0,6.5,5.0,0.00449249,0,,,,,,,,2.0,,,,,,1.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,
11407457,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,False,66.0,54.0,9.0,2.0,33.0,35.0,21.0,31.0,6.0,5.0,3.0,,,,83.0,77.0,7.1,12.0,0.0058339,0,,,,3.0,,,,5.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11407457,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,M,19,19,False,33.0,24.0,2.0,1.0,13.0,16.0,12.0,18.0,3.0,4.0,1.0,,,,57.0,47.0,6.8,12.0,0.153492,1,,,,,,,1.0,2.0,1.0,,0.0393,0.2234,1.0,,3.0,,,,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,
11407457,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,False,56.0,51.0,3.0,,19.0,20.0,32.0,39.0,2.0,5.0,1.0,,,,90.0,71.0,7.3,10.0,0.0416677,0,,,,,,,,1.0,1.0,,,,1.0,,4.0,,,1.0,1.0,,1.0,3.0,,2.0,,1.0,2.0,1.0,True,,,,1.0,,
11407457,away,Monza,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,6,6,False,68.0,58.0,4.0,3.0,27.0,31.0,31.0,37.0,8.0,8.0,3.0,,,,90.0,82.0,7.6,12.0,0.0192142,2,,,,2.0,,,1.0,2.0,,,0.0949,0.1222,1.0,1.0,3.0,,,1.0,3.0,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,
11407457,away,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,377302,EUR,823478400,M,77,77,False,38.0,32.0,4.0,2.0,16.0,20.0,19.0,30.0,4.0,3.0,1.0,,,,90.0,64.0,7.3,17.0,0.18901,0,,,,2.0,,,,2.0,,1.0,0.0279,,2.0,1.0,4.0,,,,1.0,1.0,1.0,12.0,3.0,2.0,,1.0,,,,1.0,,,,1.0,
11407457,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,F,28,28,False,15.0,13.0,,,2.0,2.0,11.0,15.0,1.0,2.0,,,,,67.0,22.0,6.7,5.0,0.0503618,2,,,,,,,,1.0,,,0.1121,,,1.0,2.0,,,,,1.0,1.0,2.0,,,2.0,1.0,,,,,,,,,
11407457,away,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,False,21.0,15.0,,,6.0,7.0,11.0,17.0,,1.0,,,,,67.0,30.0,6.8,10.0,0.0739414,2,,,,,,1.0,,1.0,,,0.1959,,2.0,2.0,5.0,1.0,,,,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0
11407457,away,Monza,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,False,12.0,8.0,,,3.0,3.0,5.0,9.0,2.0,2.0,1.0,,,,57.0,30.0,6.5,10.0,0.00537835,0,,,,1.0,,,,4.0,,,,,,2.0,9.0,3.0,,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,
11407457,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,True,17.0,13.0,1.0,1.0,4.0,4.0,10.0,14.0,,1.0,,,,,33.0,23.0,6.8,5.0,0.0575403,1,,,,,,,,1.0,,1.0,0.0332,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0
11407457,away,Monza,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,24,24,True,11.0,8.0,,,1.0,1.0,7.0,10.0,3.0,,1.0,,,,33.0,22.0,7.1,6.0,0.0062094,1,,,,1.0,,,1.0,,,,0.139,0.0721,1.0,3.0,7.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
11407457,away,Monza,José Machín,jose-machin,J. Machín,M,28,184,178,M,792308,EUR,839980800,M,7,7,True,16.0,14.0,,,3.0,3.0,11.0,13.0,,3.0,,,,,23.0,20.0,6.5,5.0,0.00922469,0,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,2.0,,,,,,,,,
11407457,away,Monza,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,M,21,21,True,11.0,8.0,1.0,1.0,1.0,2.0,7.0,9.0,2.0,3.0,,,,,23.0,16.0,6.9,3.0,0.0197867,1,,,,,,1.0,,1.0,,,0.0309,,,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,valencarboni,,,,
11407457,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,22,22,True,7.0,6.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,,,,,,11.0,7.0,6.6,1.0,0.00129322,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Eugenio Lamanna,eugenio-lamanna,E. Lamanna,G,,187,30,M,41472,EUR,618451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Stefano Gori,stefano-gori,S. Gori,G,66,185,240,M,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,991416,EUR,1017792000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,2,178,48,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Giorgio Cittadini,giorgio-cittadini,G. Cittadini,D,2,184,117,M,1001847,EUR,1019088000,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Davide Bettella,davide-bettella,D. Bettella,D,6,185,128,M,826189,EUR,955065600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407457,away,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,807291,EUR,885427200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
