match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalClearance,stat_aerialLost,stat_fouls,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_punches,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist
12052678,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3455,M,359664,EUR,871344000,F,9,9,False,11.0,8.0,,,2.0,4.0,6.0,8.0,2.0,,,,90.0,28.0,7.1,8.0,7,,,1.0,,3.0,7.0,3.0,,2.0,,2.0,,,2.0,,,,,,,2.0,1.0,4.0,1.0,2.0,,3.0,,,,,,
12052678,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9203,M,867442,EUR,973555200,F,14,14,True,2.0,2.0,,,,,2.0,3.0,,,,,11.0,6.0,6.5,2.0,0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,Calteck10,,1.0,,,,,,,,,,,
12052678,home,Nottingham Forest,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5021,M,989056,EUR,1037145600,M,20,20,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,8.0,3.0,6.4,,0,,,,,,1.0,,1.0,,,,,,,,,,,,gioareyna,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1524,M,1215904,EUR,1114646400,F,37,37,True,,,,,,,,,1.0,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2889,M,138149,EUR,767318400,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8276,M,758168,EUR,826243200,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,niakhate,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,723,M,983066,EUR,1024790400,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3185,M,871765,EUR,898992000,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,,189,2513,M,45944,EUR,630201600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,home,Nottingham Forest,Joe Gardner,joe-gardner,J. Gardner,F,28,181,110,M,1136420,EUR,1118016000,F,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,away,Manchester United,André Onana,andre-onana,A. Onana,G,24,190,53710,M,787498,EUR,828403200,G,24,24,False,33.0,27.0,6.0,,27.0,29.0,,4.0,6.0,,4.0,5.0,90.0,43.0,8.0,6.0,0,,,,,,,,,,,,,,,,,,,,AndréOnana24,,1.0,,,,,,1.0,,,,,
12052678,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22937,M,843200,EUR,921715200,D,20,20,False,45.0,42.0,5.0,3.0,16.0,18.0,28.0,30.0,8.0,,,,90.0,72.0,8.0,7.0,0,,,3.0,2.0,1.0,2.0,3.0,,,2.0,,,,,1.0,3.0,1.0,1.0,1.0,DDalot,,4.0,1.0,,,,,,1.0,,,,
12052678,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10105,M,138310,EUR,735696000,D,19,19,False,66.0,62.0,5.0,2.0,33.0,34.0,29.0,32.0,2.0,,,,90.0,75.0,7.2,5.0,0,,,,,1.0,3.0,1.0,,,,,,,1.0,,1.0,,1.0,,raphael_varane,,3.0,3.0,,,,,,,,,,
12052678,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8787,M,143334,EUR,774403200,D,2,2,False,58.0,53.0,2.0,1.0,43.0,46.0,10.0,12.0,3.0,,,,90.0,67.0,7.2,7.0,0,,,,,1.0,2.0,2.0,,,,,,,,1.0,,,2.0,1.0,victorlindelof,,1.0,1.0,1.0,,,,,,,,,
12052678,away,Manchester United,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,D,4,4,False,60.0,58.0,7.0,7.0,26.0,26.0,33.0,35.0,2.0,,,,89.0,74.0,7.6,3.0,0,,,1.0,1.0,1.0,1.0,3.0,,,,,2.0,2.0,,,1.0,,,,sofyanamrabat,,2.0,1.0,,,,,,,,,,
12052678,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,85477,M,122951,EUR,698803200,M,18,18,False,47.0,41.0,2.0,1.0,14.0,17.0,27.0,30.0,8.0,,,,90.0,62.0,7.8,7.0,3,,,,,,6.0,6.0,4.0,1.0,1.0,2.0,5.0,3.0,,,1.0,1.0,1.0,,Casemiro,1.0,,,1.0,,,,,,1.0,,,
12052678,away,Manchester United,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,879346,EUR,850003200,M,39,39,False,47.0,35.0,2.0,2.0,12.0,16.0,23.0,31.0,5.0,,,,89.0,64.0,7.2,17.0,5,,,,,1.0,5.0,4.0,1.0,1.0,3.0,2.0,,,3.0,1.0,1.0,2.0,,,ScottMcTominay,2.0,1.0,2.0,,,,1.0,,,,2.0,,
12052678,away,Manchester United,Antony,antony,Antony,M,7,172,218925,M,958380,EUR,951350400,M,21,21,False,41.0,39.0,1.0,1.0,6.0,6.0,33.0,36.0,1.0,,,,73.0,58.0,7.5,10.0,3,,,1.0,,,6.0,2.0,,,4.0,1.0,1.0,1.0,3.0,1.0,4.0,,1.0,,Antony,2.0,,1.0,2.0,,,,,,,,1.0,
12052678,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,237692,M,288205,EUR,778982400,M,8,8,False,48.0,40.0,6.0,4.0,10.0,11.0,32.0,42.0,2.0,,,,90.0,76.0,8.7,17.0,5,,,5.0,2.0,,5.0,8.0,1.0,1.0,2.0,1.0,6.0,3.0,4.0,1.0,6.0,1.0,,1.0,BrunoFernandes,2.0,1.0,,2.0,1.0,True,2.0,,2.0,,,,1.0
12052678,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,1135873,EUR,1088640000,M,17,17,False,36.0,32.0,1.0,,13.0,13.0,19.0,27.0,4.0,,,,90.0,54.0,6.9,13.0,1,,,4.0,,,6.0,5.0,,1.0,3.0,,3.0,1.0,2.0,1.0,1.0,1.0,,,AleGarnacho,,,3.0,,,,1.0,,,,,,
12052678,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,363363,M,814590,EUR,878256000,F,10,10,False,21.0,15.0,2.0,1.0,3.0,4.0,12.0,17.0,1.0,,,,90.0,31.0,6.7,11.0,2,,,,,,3.0,2.0,1.0,2.0,,2.0,1.0,,2.0,1.0,,,,,Rashford,,,,,,,,,,,,,
12052678,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104235,M,971037,EUR,1026345600,F,16,16,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,,,,17.0,8.0,6.7,1.0,1,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,AmadDiallo19,,,,1.0,,,,,,,,,
12052678,away,Manchester United,Jonny Evans,jonny-evans,J. Evans,D,,188,4300,M,30144,EUR,568166400,D,35,35,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,6jevans,,,,,,,,,,,,,
12052678,away,Manchester United,Kobbie Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,52792,M,1142175,EUR,1113868800,M,37,37,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,1.0,5.0,,2.0,0,Kobbie,Mainoo,,,,,1.0,,,1.0,,,,,,,1.0,,,KobbieM,,,,,,,,,,,,,
12052678,away,Manchester United,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15107,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,altaybayindir,,,,,,,,,,,,,
12052678,away,Manchester United,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2190,M,1136721,EUR,1093392000,D,53,53,True,,,,,,,,,,,,,,,,,0,Willy Kambwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,away,Manchester United,Habeeb Ogunneye,ogunneye-habeeb,H. Ogunneye,D,2,180,837,M,1150926,EUR,1131753600,D,75,75,True,,,,,,,,,,,,,,,,,0,Habeeb Ogunneye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052678,away,Manchester United,Toby Collyer,toby-collyer,T. Collyer,M,33,180,7881,M,1084356,EUR,1073088000,M,65,65,True,,,,,,,,,,,,,,,,,0,Toby Collyer,,,,,,,,,,,,,,,,,,,tobycollyer,,,,,,,,,,,,,
12052678,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20679,M,105734,EUR,698025600,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,chriseriksen8,,,,,,,,,,,,,
12052678,away,Manchester United,Omari Forson,forson-omari,O. Forson,F,11,179,1035,M,1153434,EUR,1090281600,M,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
