match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_goals
14035904,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,False,,17.0,10.0,,,0.0,5.0,7.0,5.0,10.0,2.0,8.0,1.0,3.0,3.0,,,,,,52.0,28.0,6.9,9.0,0.017746,,0,,-0.3,0.02,0.27,,,6.0,,3.0,1.0,,,,1.0,4.0,,2.0,1.0,,,,,,,1.0,,,,,,
14035904,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,,16.0,12.0,2.0,1.0,0.0,2.0,2.0,10.0,14.0,,2.0,2.0,2.0,1.0,,,,,,38.0,32.0,7.2,9.0,0.0222514,,3,,0.08,0.32,0.19,,1.0,3.0,,1.0,,,1.0,,,,,1.0,,0.1791,0.04,1.0,0.3018,,2.0,,2.0,,,,,
14035904,home,RSC Anderlecht,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,D,7,7,True,,18.0,17.0,2.0,2.0,0.0,5.0,5.0,12.0,13.0,,2.0,,1.0,,,,,,,38.0,32.0,7.0,5.0,0.0339553,,1,,-0.06,0.33,0.13,,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,2.0,2.0,0.0538,-0.12,,,1.0,,,1.0,,,,,
14035904,home,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175,2686,M,1427166,EUR,1168387200,F,9,9,True,,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,,,1.0,1.0,,,,,,,38.0,19.0,6.5,9.0,0.00406192,,1,,-0.11,0.24,0.16,,1.0,7.0,1.0,,,,3.0,2.0,,2.0,,,,0.6517,0.32,1.0,0.7395,,2.0,,,,,,,1.0
14035904,home,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,24,24,True,,5.0,3.0,1.0,,0.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,14.0,9.0,6.5,3.0,0.00309594,,0,,-0.01,0.16,0.18,,,4.0,,,,,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
14035904,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,,,8.0,1.0,6.6,1.0,,,0,,-0.03,0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,home,RSC Anderlecht,Mihajlo Ilić,,,mihajlo-ilic,M. Ilić,D,15,192,610,M,1193085,EUR,1054684800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,home,RSC Anderlecht,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,1,1,False,True,27.0,18.0,23.0,14.0,0.0,7.0,8.0,11.0,19.0,,,,8.0,,2.0,5.0,,1.0,1.0,90.0,36.0,8.4,9.0,0.00480903,0.6584,0,0.5694,0.14,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,D,18,18,False,,35.0,27.0,3.0,1.0,0.0,13.0,18.0,14.0,17.0,,7.0,4.0,6.0,4.0,,,,,,90.0,74.0,6.3,24.0,0.0350793,,0,,-0.14,0.05,-0.22,,3.0,9.0,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,,3.0,2.0,,,,,,2.0,,,,,,,
14035904,away,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,,50.0,40.0,3.0,,0.0,26.0,27.0,14.0,23.0,7.0,8.0,3.0,3.0,,,,,,,90.0,63.0,6.5,12.0,0.0060868,,1,,-0.15,0.03,-0.11,,,3.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,0.0384,-0.16,,,,,,,,,,1.0,
14035904,away,Standard Liège,Ibrahim Karamoko,,,karamoko-ibrahim,I. Karamoko,M,20,187,135,M,966263,EUR,995846400,D,20,20,False,,59.0,53.0,2.0,1.0,0.0,37.0,40.0,16.0,19.0,3.0,5.0,1.0,2.0,,,,,,,89.0,68.0,6.4,7.0,0.00608279,,0,,0.01,0.08,-0.09,,,6.0,,1.0,1.0,2.0,1.0,4.0,,2.0,,1.0,,,,,,,,1.0,,,,,,
14035904,away,Standard Liège,Tobias Mohr,,,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,D,7,7,False,,52.0,34.0,17.0,5.0,0.0,13.0,13.0,21.0,39.0,,4.0,6.0,5.0,,,,,,,80.0,79.0,6.7,24.0,0.150979,,1,,0.35,0.0,-0.08,,4.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,,4.0,2.0,0.0431,0.01,,,2.0,,,1.0,,,,,
14035904,away,Standard Liège,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,23,23,False,,32.0,22.0,7.0,4.0,0.0,10.0,13.0,12.0,19.0,1.0,4.0,,4.0,1.0,,,,,,74.0,45.0,6.8,13.0,0.128584,,0,,0.22,0.05,-0.06,,,4.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,
14035904,away,Standard Liège,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,94,94,False,,23.0,10.0,7.0,2.0,0.0,3.0,4.0,7.0,19.0,1.0,6.0,1.0,2.0,1.0,,,,,,90.0,47.0,7.1,22.0,0.293789,,1,,0.39,0.3,0.33,,7.0,4.0,1.0,,,,,,1.0,2.0,,4.0,2.0,0.1153,0.01,,,1.0,1.0,2.0,1.0,,,,,
14035904,away,Standard Liège,Adnane Abid,,,adnane-abid,A. Abid,M,11,161,235,M,1127801,EUR,1061596800,M,11,11,False,,19.0,14.0,1.0,1.0,0.0,2.0,3.0,12.0,16.0,,3.0,,4.0,,,,,,,64.0,35.0,6.6,12.0,0.0565303,,1,,-0.04,0.21,-0.05,,,3.0,,3.0,2.0,1.0,4.0,,,,1.0,1.0,1.0,0.0209,-0.01,,,,2.0,,,,,,,
14035904,away,Standard Liège,Dennis Eckert Ayensa,,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,M,10,10,False,,11.0,9.0,1.0,,0.0,5.0,5.0,4.0,6.0,1.0,3.0,2.0,4.0,1.0,,,,,,64.0,25.0,6.3,6.0,0.0164673,,1,,-0.16,-0.57,-0.05,,,5.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,0.0355,-0.16,,,,1.0,,,,,,,
14035904,away,Standard Liège,Rafiki Saïd,,,rafiki-said,R. Saïd,M,17,178,635,M,1047321,EUR,953078400,M,17,17,False,,23.0,19.0,1.0,,0.0,8.0,9.0,11.0,14.0,,4.0,,3.0,2.0,,,,,,74.0,37.0,6.5,10.0,0.0165811,,2,,-0.09,0.13,-0.04,,1.0,4.0,,3.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,0.0916,-0.2,,,,,,1.0,,,,,
14035904,away,Standard Liège,Thomas Henry,,,thomas-henry,T. Henry,F,9,191,448,M,795541,EUR,780019200,F,9,9,False,,20.0,14.0,2.0,1.0,0.0,2.0,2.0,12.0,18.0,7.0,16.0,,3.0,9.0,,,,,,90.0,45.0,7.2,16.0,0.0498646,,0,,-0.13,-0.16,0.22,,,13.0,,3.0,,,5.0,1.0,,7.0,,,,,,,,,2.0,1.0,,,,,,
14035904,away,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,True,,7.0,4.0,2.0,,0.0,2.0,2.0,2.0,5.0,,2.0,,1.0,,,,,,,26.0,16.0,6.2,7.0,0.00263136,,2,,-0.03,-0.01,-0.05,,1.0,4.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.2959,-0.52,1.0,0.3657,,1.0,,,1.0,,,,
14035904,away,Standard Liège,Timothee Nkada,,,nkada-timothee,T. Nkada,F,59,177,312,M,981053,EUR,932428800,F,59,59,True,,6.0,4.0,1.0,,0.0,,,4.0,6.0,,,,,,,,,,,26.0,10.0,6.2,6.0,0.00223116,,0,,-0.09,0.02,-0.01,,,4.0,,1.0,,,2.0,,,2.0,,,,,,,,,1.0,,,,,,,
14035904,away,Standard Liège,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,6,6,True,,10.0,9.0,2.0,2.0,0.0,4.0,5.0,5.0,5.0,,,,2.0,,,,,,,16.0,11.0,6.7,1.0,0.00749684,,0,,0.05,0.02,0.14,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,D,8,8,True,,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,16.0,8.0,7.0,4.0,0.24662,,0,,0.32,0.03,0.24,,1.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,
14035904,away,Standard Liège,Alexandro Calut,,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,22,22,True,,6.0,6.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,,,1.0,,,,,,,,10.0,9.0,6.9,,0.0201098,,0,,0.15,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,Josué Homawoo,,,josue-homawoo,J. Homawoo,D,24,191,192,M,976070,EUR,879292800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,Mo El Hankouri,,,mo-el-hankouri,M. E. Hankouri,M,27,176,382,M,845199,EUR,867715200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035904,away,Standard Liège,René Mitongo,René Mitongo Muteba,,rene-mitongo-muteba,R. M. Muteba,F,19,187,235,M,1931567,EUR,1200614400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
