match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_totalOffside,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals
10408523,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,28.0,14.0,17.0,3.0,12.0,16.0,2.0,12.0,13.0,2.0,5.0,90.0,42.0,7.1,14.0,0.0,0.0,0.00026804,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408523,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,40.0,31.0,4.0,,10.0,13.0,21.0,31.0,3.0,,,83.0,66.0,6.4,17.0,0.0421,0.0,0.0203131,1,,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408523,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,56.0,40.0,12.0,4.0,28.0,34.0,12.0,22.0,11.0,,,90.0,69.0,6.9,19.0,0.0768,0.2883,0.010121,1,,,3.0,4.0,9.0,,,,1.0,,,6.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,
10408523,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,63.0,48.0,12.0,4.0,39.0,44.0,9.0,19.0,8.0,,,90.0,76.0,6.8,16.0,0.0,0.0,0.00864335,0,,,1.0,2.0,11.0,,,,,1.0,1.0,8.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,
10408523,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,61.0,45.0,8.0,3.0,21.0,24.0,24.0,41.0,8.0,,,90.0,93.0,6.6,26.0,0.0273,0.0,0.0218716,1,,4.0,,2.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,,5.0,2.0,1.0,,,,frangarci11,1.0,,,,,,,
10408523,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,21.0,13.0,8.0,3.0,6.0,7.0,7.0,15.0,3.0,,,45.0,32.0,6.6,11.0,0.0,0.0,0.00366454,0,,1.0,,3.0,4.0,1.0,1.0,,1.0,,1.0,,,,,3.0,2.0,2.0,,,,1.0,,,,,,,
10408523,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,48.0,38.0,7.0,6.0,20.0,25.0,18.0,25.0,11.0,,,90.0,66.0,7.2,13.0,0.1152,0.0,0.0458075,4,,2.0,3.0,6.0,4.0,1.0,,1.0,,,1.0,2.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,3.0,,,,,,
10408523,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,24.0,20.0,1.0,,5.0,5.0,16.0,21.0,6.0,,,67.0,38.0,6.7,8.0,0.0,0.0,0.118713,0,,2.0,3.0,5.0,5.0,2.0,2.0,,1.0,3.0,2.0,,,,1.0,,,,,,,2.0,,1.0,1.0,,,,
10408523,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,False,25.0,19.0,,,8.0,9.0,11.0,17.0,2.0,,,67.0,45.0,6.5,17.0,0.0,0.0,0.0109171,0,,1.0,1.0,9.0,5.0,3.0,2.0,,4.0,2.0,,,,,,1.0,1.0,4.0,,,,3.0,,,,True,,,
10408523,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,26.0,22.0,,,7.0,7.0,18.0,27.0,6.0,,,90.0,49.0,6.7,15.0,0.1292,0.0,0.28651,1,,8.0,,4.0,2.0,1.0,,1.0,1.0,,3.0,,,1.0,1.0,2.0,1.0,,,,,3.0,,3.0,2.0,,,,
