match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12499595,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,31.0,22.0,14.0,6.0,0.0,20.0,24.0,2.0,7.0,11.0,2.0,2.0,90.0,40.0,6.8,10.0,0.00127441,0,-0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499595,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,26.0,19.0,5.0,2.0,0.0,14.0,16.0,5.0,10.0,4.0,,,78.0,38.0,6.5,9.0,0.00425473,0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499595,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,False,54.0,49.0,7.0,4.0,0.0,37.0,37.0,12.0,17.0,3.0,,,90.0,64.0,6.6,5.0,0.007826,0,,5.0,2.0,,3.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499595,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,49.0,44.0,1.0,1.0,0.0,39.0,41.0,5.0,8.0,3.0,,,70.0,57.0,7.0,5.0,0.00388675,0,,1.0,1.0,,4.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499595,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,51.0,51.0,4.0,4.0,2.0,25.0,25.0,27.0,31.0,3.0,,,70.0,73.0,8.5,6.0,0.346529,0,,4.0,1.0,,2.0,2.0,2.0,,,1.0,,1.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499595,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,39.0,36.0,2.0,2.0,2.0,14.0,15.0,22.0,27.0,7.0,,,90.0,72.0,9.3,13.0,0.592171,4,,9.0,11.0,3.0,,,4.0,2.0,1.0,2.0,,1.0,2.0,3.0,,3.0,1.0,,1.0,8.0,8.0,1.0,2.0,2.0,1.0,0.7468,0.8087,,,,,,,,
12499595,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,65.0,57.0,5.0,5.0,1.0,22.0,24.0,35.0,42.0,10.0,,,90.0,76.0,8.3,10.0,0.635141,0,,2.0,9.0,1.0,1.0,,,2.0,,1.0,2.0,4.0,2.0,1.0,,,2.0,,2.0,1.0,1.0,,,,,,,True,,,,,,,
12499595,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,68.0,60.0,5.0,2.0,0.0,35.0,37.0,26.0,36.0,4.0,,,85.0,82.0,6.8,13.0,0.126905,1,,2.0,2.0,,2.0,,,,1.0,,,2.0,1.0,5.0,1.0,,,,,1.0,,,1.0,,,0.0211,,,,,,,,,
12499595,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,29.0,24.0,1.0,1.0,0.0,7.0,9.0,20.0,25.0,6.0,,,90.0,51.0,6.9,16.0,0.417877,0,,6.0,4.0,1.0,,,,1.0,2.0,,1.0,2.0,3.0,5.0,3.0,,2.0,,1.0,3.0,,,,,,,,,,,,,,,
12499595,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,25.0,21.0,3.0,1.0,0.0,7.0,7.0,14.0,18.0,,,,90.0,45.0,8.0,10.0,0.0186662,7,,4.0,2.0,2.0,1.0,,4.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.3269,1.6758,,denizundav,1.0,2.0,,,,
