match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,captain,stat_wonTackle,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork
10411768,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,30.0,26.0,11.0,7.0,24.0,26.0,2.0,4.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,5.0,1.0,90.0,45.0,7.7,5.0,0.0,0.0,0.00070077,0,0.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411768,home,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,24,24,False,36.0,31.0,,,16.0,17.0,15.0,21.0,2.0,3.0,2.0,3.0,3.0,1.0,,,,90.0,56.0,6.6,11.0,0.0559,0.0,0.016313,1,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411768,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,False,56.0,52.0,8.0,6.0,45.0,45.0,7.0,11.0,2.0,5.0,2.0,4.0,1.0,2.0,,,,73.0,66.0,7.2,5.0,0.0,0.0,0.00586994,0,,,2.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10411768,home,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,79.0,73.0,4.0,3.0,52.0,55.0,21.0,24.0,4.0,5.0,2.0,3.0,,1.0,,,,90.0,85.0,6.9,6.0,0.056,0.0,0.0113332,1,,,3.0,,,2.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
10411768,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,55.0,48.0,7.0,5.0,30.0,35.0,19.0,22.0,,2.0,2.0,4.0,,1.0,,,,90.0,68.0,6.8,8.0,0.0,0.0,0.033016,0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411768,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,False,43.0,41.0,2.0,1.0,31.0,32.0,10.0,11.0,,,2.0,3.0,1.0,,,,,70.0,49.0,6.6,3.0,0.0,0.0,0.011333,0,,,3.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10411768,home,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,37,37,False,17.0,13.0,1.0,,4.0,5.0,9.0,13.0,,1.0,,5.0,4.0,,,,,45.0,30.0,6.3,11.0,0.0,0.0,0.0428048,0,,1.0,6.0,2.0,,1.0,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10411768,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,36.0,28.0,3.0,,12.0,13.0,16.0,23.0,1.0,2.0,1.0,4.0,2.0,,,,,90.0,46.0,7.4,11.0,0.0255,0.2386,0.243121,1,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10411768,home,Sampdoria,Valerio Verre,valerio-verre,V. Verre,M,,180,102,M,139267,EUR,758246400,M,5,5,False,29.0,22.0,1.0,1.0,13.0,15.0,10.0,16.0,1.0,3.0,1.0,5.0,1.0,,,,,61.0,43.0,6.7,12.0,0.012,0.0,0.0671452,1,,2.0,4.0,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,
10411768,home,Sampdoria,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,False,34.0,27.0,6.0,5.0,6.0,8.0,22.0,35.0,2.0,6.0,,5.0,3.0,1.0,,,,90.0,52.0,7.3,19.0,0.0,0.0,0.256421,0,,9.0,4.0,1.0,,,2.0,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,3.0,abdelhamidsabiri,,,,,,,
