match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_wonTackle,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_crossNotClaimed,stat_punches,stat_errorLeadToAShot,stat_totalOffside,stat_goals,stat_goalAssist
11392808,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,35.0,27.0,18.0,10.0,22.0,23.0,5.0,12.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,3.0,90.0,44.0,7.4,8.0,0.00428233,0,0.3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392808,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,51.0,39.0,7.0,3.0,22.0,24.0,18.0,31.0,6.0,1.0,1.0,7.0,,,,,,90.0,65.0,6.7,17.0,0.0520227,0,,,,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11392808,home,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,False,35.0,32.0,5.0,3.0,25.0,26.0,7.0,9.0,2.0,,1.0,6.0,,,,,,84.0,38.0,6.6,3.0,0.00181886,0,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11392808,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,48.0,38.0,8.0,5.0,20.0,22.0,18.0,28.0,1.0,,4.0,8.0,,,,,,90.0,65.0,7.8,12.0,0.00758439,1,,,,2.0,,,4.0,9.0,1.0,2.0,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,0.0226,,,,,,,,,,,,,,,
11392808,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,M,11,11,False,19.0,15.0,1.0,1.0,8.0,9.0,8.0,13.0,5.0,3.0,3.0,1.0,,,,,,77.0,37.0,6.5,9.0,0.0996065,2,,,,3.0,1.0,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,0.092,1.0,1.0,1.0,2.0,0.0251,,,,,,,,,,
11392808,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,69.0,58.0,13.0,6.0,21.0,21.0,37.0,48.0,3.0,2.0,,3.0,,,,,,90.0,75.0,7.0,12.0,0.0669167,2,,,,,,,,,2.0,,,,,,,,,,,0.0749,1.0,2.0,,,0.2187,True,,,,,,,,,
11392808,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,40.0,33.0,2.0,1.0,8.0,9.0,25.0,31.0,4.0,,,10.0,,,,,,90.0,53.0,7.1,11.0,0.323429,1,,Samuel,Moutoussamy,,,2.0,,5.0,1.0,3.0,2.0,,3.0,,1.0,1.0,,,1.0,0.0265,2.0,,1.0,1.0,,,,,,,,,,,
11392808,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,46.0,34.0,4.0,3.0,9.0,10.0,26.0,45.0,,,,1.0,,,,,,84.0,75.0,7.4,20.0,0.115311,2,,Quentin Merlin,,9.0,1.0,,2.0,8.0,,,,,,,2.0,2.0,1.0,,,0.0734,,,1.0,4.0,,,,,,,,,,,
11392808,home,Nantes,Adson,adson,Adson,M,28,171,2146,M,1105970,EUR,970790400,F,20,20,False,30.0,27.0,3.0,2.0,4.0,5.0,23.0,25.0,1.0,,2.0,1.0,,,,,,77.0,38.0,7.2,5.0,0.113716,1,,Adson,,,,,,2.0,,,1.0,,2.0,,1.0,1.0,1.0,,,0.0558,1.0,,,1.0,,,,,,,,,,,
11392808,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,22.0,16.0,,,,1.0,17.0,28.0,1.0,,1.0,2.0,,,,,,90.0,43.0,6.9,15.0,0.442725,1,,,,7.0,1.0,,1.0,7.0,,,2.0,,,,5.0,4.0,1.0,,,0.4164,,,,2.0,,,1.0,,,,,,,,
