match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_ownGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,captain,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId
11453129,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,36.0,24.0,18.0,6.0,23.0,28.0,1.0,8.0,1.0,6.0,3.0,4.0,1.0,90.0,45.0,7.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453129,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,False,42.0,33.0,1.0,1.0,17.0,21.0,16.0,23.0,2.0,1.0,,,,90.0,66.0,6.8,13.0,1,2.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11453129,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,47.0,43.0,5.0,2.0,34.0,35.0,9.0,12.0,,1.0,,,,90.0,53.0,6.6,5.0,0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
11453129,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,4,4,False,66.0,61.0,10.0,5.0,35.0,35.0,26.0,31.0,5.0,5.0,,,,90.0,78.0,7.2,6.0,1,,3.0,3.0,5.0,3.0,,,,1.0,,,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11453129,home,Al-Taawoun,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,False,23.0,18.0,5.0,2.0,15.0,16.0,4.0,11.0,,5.0,,,,84.0,35.0,6.8,10.0,0,4.0,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,Muath Muath,,1.0,1.0,,,,,,,
11453129,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,71.0,67.0,9.0,6.0,38.0,40.0,29.0,31.0,,9.0,,,,90.0,83.0,6.8,7.0,2,,1.0,1.0,9.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,,True,1.0,1.0,,,,
11453129,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,40.0,36.0,2.0,1.0,13.0,15.0,23.0,25.0,2.0,5.0,,,,90.0,52.0,7.1,5.0,1,,,,3.0,2.0,,,,2.0,2.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,2.0,,,,,,,
11453129,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,22,22,False,32.0,26.0,4.0,1.0,10.0,10.0,20.0,33.0,,5.0,,,,90.0,56.0,7.7,16.0,0,11.0,1.0,,2.0,4.0,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,3.0,,,4.0,,,1.0,,1.0,1.0,,
11453129,home,Al-Taawoun,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,19,19,False,13.0,10.0,,,8.0,8.0,2.0,5.0,,2.0,,,,45.0,18.0,6.4,6.0,0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11453129,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,M,88,88,False,28.0,22.0,2.0,1.0,10.0,10.0,12.0,18.0,2.0,5.0,,,,84.0,39.0,7.4,10.0,2,,1.0,1.0,3.0,3.0,2.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,,,,,2.0,,,,,,1.0,
