match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalCross,stat_accurateCross,captain,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goalAssist,stat_goals
10438197,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,22.0,15.0,12.0,5.0,14.0,16.0,1.0,6.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,90.0,35.0,6.8,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438197,home,Gil Vicente,Emmanuel Hackman,emmanuel-hackman,E. Hackman,D,15,187,217,M,818051,EUR,800409600,D,5,5,False,30.0,18.0,5.0,2.0,7.0,11.0,11.0,19.0,3.0,3.0,,,,,,90.0,52.0,6.2,16.0,1,Emmanuel,Hackman,2.0,6.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10438197,home,Gil Vicente,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,3,3,False,56.0,49.0,15.0,10.0,30.0,31.0,20.0,26.0,6.0,4.0,,,,,,90.0,68.0,7.4,7.0,0,,,2.0,,2.0,1.0,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10438197,home,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,47.0,39.0,6.0,1.0,29.0,33.0,10.0,15.0,4.0,4.0,,,,,,90.0,60.0,6.9,10.0,0,,,1.0,2.0,3.0,4.0,1.0,,,,,1.0,3.0,1.0,1.0,,1.0,,True,1.0,1.0,1.0,,,,,,,,
10438197,home,Gil Vicente,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,38.0,23.0,10.0,2.0,9.0,15.0,14.0,27.0,4.0,8.0,,,,,,90.0,74.0,5.9,30.0,0,,,,2.0,6.0,3.0,1.0,1.0,3.0,,,,,1.0,1.0,,4.0,,,,,1.0,,,,,,,,
10438197,home,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,28.0,23.0,1.0,,9.0,11.0,14.0,17.0,1.0,5.0,,,,,,69.0,40.0,7.2,5.0,3,,,,,1.0,4.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,,,,,
10438197,home,Gil Vicente,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,21,21,False,54.0,44.0,3.0,1.0,18.0,20.0,27.0,35.0,2.0,13.0,,,,,,90.0,80.0,8.0,13.0,2,,,2.0,1.0,7.0,10.0,1.0,,3.0,,2.0,1.0,4.0,2.0,4.0,,1.0,1.0,,4.0,3.0,2.0,,,2.0,3.0,,,,
10438197,home,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,28.0,22.0,1.0,1.0,7.0,7.0,15.0,21.0,,4.0,,,,,,75.0,35.0,6.9,9.0,1,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,1.0,,,,,,,2.0,,,1.0,1.0,,,,
10438197,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,F,77,77,False,21.0,20.0,2.0,2.0,10.0,11.0,10.0,13.0,,5.0,,,,,,81.0,31.0,6.9,7.0,2,,,1.0,,3.0,1.0,,,1.0,,1.0,,,,1.0,1.0,3.0,,,1.0,,2.0,1.0,,,,,,,
10438197,home,Gil Vicente,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,9,9,False,11.0,8.0,,,1.0,1.0,7.0,10.0,,1.0,,,,,,90.0,19.0,6.5,7.0,0,,,3.0,,7.0,4.0,,,1.0,,,,,3.0,4.0,1.0,,,,,,4.0,,,1.0,1.0,,,,
