match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_fouls,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goodHighClaim,stat_goals,stat_blockedScoringAttempt
13981579,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.00044748,7.7757006758234,1.0,5.985,5.985,0,0.01,0.0,-0.08,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981579,home,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,27,27,False,20.0,14.0,5.0,1.0,0.0,5.0,8.0,2.0,,,90.0,34.0,6.7,7.0,0.00142709,17.229521160696,4.0,1.575,2.625,0,-0.17,0.07,0.15,,,,9.0,12.0,1.0,2.0,6.0,1.0,5.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981579,home,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,False,12.0,10.0,1.0,,0.0,1.0,3.0,,,,90.0,28.0,7.2,2.0,0.00028336,66.22377510084,6.0,21.735,15.54,0,-0.02,0.02,0.27,,,,9.0,9.0,,1.0,7.0,,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981579,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,26.0,22.0,8.0,4.0,0.0,7.0,9.0,6.0,,,90.0,45.0,7.0,7.0,0.116838,46.020952514135,6.0,-7.665,5.88,1,0.31,0.01,-0.13,,,,15.0,17.0,3.0,,7.0,,6.0,3.0,3.0,1.0,3.0,,,,True,3.0,1.0,1.0,1.0,0.0175,0.0891,-0.1,,,,,,,,,,,,,,,,,,,,,,,
13981579,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,M,15,15,False,16.0,13.0,2.0,2.0,0.0,4.0,6.0,5.0,1.0,,90.0,34.0,7.1,8.0,0.189167,101.57397343774,7.0,38.01,21.105,0,0.34,0.2,0.17,,,,9.0,10.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,,,,1.0,,,1.0,3.0,2.0,,,,,3.0,1.0,1.0,1.0,21.133025552438,1.0,1.0,,,,,,,,,,,,,,,,
13981579,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,29.0,20.0,5.0,3.0,0.0,6.0,14.0,3.0,1.0,,67.0,41.0,6.4,12.0,0.0660292,89.766637556673,10.0,-4.41,9.87,0,0.05,-0.3,-0.37,,,,14.0,15.0,1.0,2.0,5.0,,1.0,5.0,1.0,,2.0,,,,,,1.0,,,,,,5.0,3.0,,,,,2.0,malinovskyi18,1.0,,,,,,,,,,,,,,
13981579,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,27.0,23.0,1.0,1.0,0.0,10.0,12.0,3.0,1.0,,90.0,46.0,7.0,4.0,0.0066961,48.411321910339,9.0,-12.075,5.88,0,0.0,0.04,0.22,,,,13.0,15.0,1.0,1.0,6.0,,4.0,6.0,1.0,1.0,3.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981579,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,16.0,14.0,2.0,2.0,0.0,10.0,11.0,2.0,,,90.0,37.0,7.3,10.0,0.18283,70.879510264051,8.0,34.65,20.685,0,0.32,0.09,0.22,,,,4.0,5.0,,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,6.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
13981579,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,,,,,0.0,0.0,0.0,,,,5.0,3.0,,1.0,0.118166,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13981579,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,13.0,8.0,1.0,,0.0,4.0,8.0,17.0,3.0,,83.0,44.0,5.9,24.0,0.00131137,153.50701746024,12.0,71.19,32.13,3,-0.17,0.16,0.33,,,,4.0,5.0,3.0,6.0,7.0,4.0,2.0,6.0,1.0,1.0,,,1.0,,,1.0,6.0,,1.0,0.2799,0.0279,-0.49,2.0,,,6.0,54.664208898629,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,
