match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_interceptionWon,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_challengeLost,stat_bigChanceMissed,stat_accurateCross,player_lastName,stat_punches,stat_lastManTackle,stat_errorLeadToAShot
14083119,home,Celta Vigo,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165.0,5285,M,1084730,EUR,999993600,F,15,15,False,18.0,12.0,,,0.0,3.0,3.0,9.0,15.0,,3.0,,1.0,1.0,,,,,,62.0,37.0,6.4,19.0,0.00439714,,1,,-0.28,0.31,0.2,,7.0,8.0,,,,,1.0,,5.0,,1.0,2.0,,,,0.0263,-0.09,,,bryanzaragoza,,1.0,0.0333,,,,,,,,
14083119,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176.0,698,M,1154935,EUR,1057104000,M,23,23,True,18.0,15.0,1.0,1.0,0.0,1.0,1.0,14.0,17.0,,1.0,,2.0,,,,,,,28.0,23.0,6.8,5.0,0.0351233,,0,,0.12,0.17,0.14,,,,,1.0,1.0,,2.0,,,,,,,,,,,Hugo Álvarez,,,,,,,,,,,,,
14083119,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187.0,4084,M,785989,EUR,727228800,F,7,7,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,,,28.0,4.0,7.3,,0.0614373,,1,,0.02,0.12,0.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,0.2844,0.41,,,,,1.0,0.6674,1.0,,,,,,,
14083119,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,962890,EUR,1042934400,M,6,6,True,15.0,14.0,2.0,2.0,0.0,3.0,4.0,11.0,11.0,,1.0,,3.0,,,,,,,20.0,20.0,6.7,3.0,0.0161848,,1,,0.14,0.05,-0.04,,1.0,,,1.0,,,1.0,,,,,,,1.0,,0.2485,-0.39,,1.0,ilaixmk,,,,,1.0,1.0,,,,,
14083119,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185.0,4221,M,1126779,EUR,1075593600,M,19,19,True,6.0,4.0,,,0.0,,,4.0,6.0,,2.0,,,,,,,,,20.0,11.0,6.4,3.0,0.00487287,,0,,-0.17,-0.47,0.15,,2.0,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14083119,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,D,3,3,True,35.0,31.0,1.0,,0.0,7.0,7.0,24.0,28.0,,2.0,,2.0,1.0,,,,,,15.0,42.0,7.4,5.0,0.0648376,,0,,0.28,0.07,0.17,,,1.0,,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,
14083119,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183.0,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180.0,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,home,Celta Vigo,Yoel Lago,yoel-lago,Y. Lago,D,29,185.0,186,M,1145100,EUR,1080172800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Yoel,,,,,,,,,,Lago,,,
14083119,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180.0,272,M,1216080,EUR,1047859200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,home,Celta Vigo,Jones El-Abdellaoui,jones-el-abdellaoui,J. El-Abdellaoui,M,39,184.0,1783,M,1173575,EUR,1137024000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jones El-Abdellaoui,,,,,,,,,,,,,
14083119,home,Celta Vigo,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175.0,3716,M,949962,EUR,917827200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192.0,2350,M,1066603,EUR,979430400,G,1,1,False,26.0,17.0,13.0,4.0,0.0,15.0,16.0,2.0,10.0,,,2.0,4.0,,,1.0,2.0,,,90.0,32.0,6.6,9.0,0.00080341,0.025,0,-0.2993,0.09,-0.03,-0.05,0.03,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,,,,1.0,,
14083119,away,Villarreal,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186.0,2593,M,1468046,EUR,1013558400,D,15,15,False,41.0,29.0,3.0,1.0,0.0,20.0,26.0,9.0,15.0,1.0,3.0,2.0,6.0,1.0,,,,,,90.0,63.0,6.4,19.0,0.00421836,,0,,0.02,0.08,-0.19,,5.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,2.0,,,,,,
14083119,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187.0,6465,M,873189,EUR,884563200,D,8,8,False,43.0,40.0,2.0,,0.0,29.0,29.0,11.0,14.0,2.0,6.0,5.0,9.0,,,,,,,90.0,59.0,7.8,3.0,0.00935711,,1,,0.28,0.08,0.67,,,,2.0,4.0,2.0,,,,,,,,,1.0,,0.1015,0.01,,2.0,juanfoyth,True,,,,,,,,,,
14083119,away,Villarreal,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,4,4,False,47.0,43.0,5.0,3.0,0.0,33.0,36.0,10.0,11.0,3.0,4.0,8.0,1.0,,,,,,,90.0,61.0,7.2,4.0,0.0357301,,0,,0.17,-0.02,0.79,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,1.0,
14083119,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186.0,1119,M,986245,EUR,932256000,D,23,23,False,46.0,33.0,4.0,,0.0,23.0,28.0,10.0,18.0,,6.0,1.0,5.0,,,,,,,90.0,72.0,7.1,17.0,0.00508389,,0,,-0.11,0.08,-0.17,,1.0,1.0,,5.0,2.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
14083119,away,Villarreal,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183.0,7471,M,973290,EUR,918432000,M,17,17,False,25.0,22.0,4.0,2.0,0.0,4.0,5.0,18.0,20.0,,7.0,2.0,8.0,2.0,,,,,,78.0,45.0,6.8,12.0,0.0700658,,0,,0.13,0.14,0.17,,7.0,5.0,,5.0,4.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
14083119,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,14,14,False,47.0,39.0,1.0,,0.0,21.0,25.0,18.0,22.0,,6.0,1.0,6.0,3.0,,,,,,90.0,64.0,7.0,12.0,0.0462225,,0,,-0.17,0.23,-0.01,,3.0,,1.0,3.0,1.0,1.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0
14083119,away,Villarreal,Pape Gueye,pape-gueye,P. Gueye,M,18,187.0,36528,M,879694,EUR,917136000,M,18,18,False,41.0,35.0,6.0,3.0,0.0,15.0,16.0,20.0,25.0,,2.0,,7.0,1.0,,,,,,77.0,53.0,6.7,9.0,0.0245285,,2,,0.11,0.09,-0.08,,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,0.1211,-0.44,,1.0,p.gueye24,,,,,1.0,,,,,,1.0
14083119,away,Villarreal,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,20,20,False,14.0,11.0,,,0.0,3.0,4.0,8.0,10.0,,3.0,,4.0,,,,,,,68.0,29.0,6.8,10.0,0.115101,,2,,0.05,0.29,-0.09,,4.0,1.0,,3.0,2.0,,4.0,,1.0,,1.0,,,,1.0,0.1475,-0.37,,,,,1.0,0.0777,,2.0,,,,,,
14083119,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183.0,12582,M,593526,EUR,801705600,F,19,19,False,32.0,27.0,2.0,1.0,0.0,7.0,8.0,20.0,24.0,,1.0,,2.0,,,,,,,85.0,51.0,7.7,14.0,0.210215,,2,,0.2,0.32,-0.04,,4.0,1.0,,1.0,,,3.0,3.0,4.0,,2.0,,,,,0.6277,0.5,,1.0,nicolas_pepe19,,2.0,0.8257,1.0,1.0,,1.0,,,,
14083119,away,Villarreal,Etta Eyong,etta-eyong,E. Eyong,F,21,181.0,18339,M,1393673,EUR,1066089600,F,29,29,False,8.0,7.0,,,1.0,3.0,3.0,4.0,5.0,,4.0,,,1.0,,,,,,77.0,22.0,7.2,8.0,0.099878,,1,,-0.05,0.09,0.13,,2.0,,,3.0,2.0,2.0,7.0,1.0,,2.0,,,1.0,1.0,,0.0397,-0.33,Etta Eyong,,,,,,,,,,,,,
14083119,away,Villarreal,Thomas Partey,thomas-partey,T. Partey,M,16,185.0,42575,M,316148,EUR,739929600,M,16,16,True,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,,1.0,,,,,,,,22.0,12.0,6.4,2.0,0.00249234,,0,,0.08,0.0,-0.04,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,TPartey5,,,,,,,1.0,,,,
14083119,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,True,9.0,5.0,2.0,1.0,0.0,5.0,7.0,,2.0,,,,,,,,,,,13.0,12.0,6.5,6.0,4.299e-05,,0,,0.02,,-0.07,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
14083119,away,Villarreal,Tani Oluwaseyi,oluwaseyi-tani,T. Oluwaseyi,F,21,188.0,2594,M,1172477,EUR,958348800,F,21,21,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,,,,,,,,,,,13.0,8.0,6.3,4.0,0.00140763,,0,,-0.04,-0.21,0.13,,3.0,,,,,,1.0,,,1.0,2.0,,,,,,,Tani Oluwaseyi,,,,,,,,,,,,,
14083119,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175.0,15826,M,1089108,EUR,1082073600,F,11,11,True,3.0,1.0,1.0,,0.0,,2.0,1.0,1.0,,1.0,,3.0,,,,,,,12.0,9.0,6.3,6.0,0.0681767,,0,,0.07,0.08,0.14,,4.0,1.0,,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,iliasakhomach,,,,,,,1.0,,,,
14083119,away,Villarreal,Renato Veiga,renato-veiga,R. Veiga,D,12,190.0,11718,M,1087359,EUR,1059436800,M,12,12,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,12.0,1.0,6.5,,9.19e-06,,0,,0.01,,-0.05,,,,,,,,,,,,,,,,,,,,,renatoveiga95,,,,,,,,,,,
14083119,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188.0,451,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,away,Villarreal,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185.0,5097,M,908714,EUR,991180800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184.0,576,M,797290,EUR,829008000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185.0,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,away,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170.0,365,M,980732,EUR,985737600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083119,away,Villarreal,Hugo Lopez,hugo-lopez,H. Lopez,F,32,,54,M,1966890,EUR,1167609600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Hugo Lopez,,,,,,,,,,,,,
