match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_errorLeadToAShot
12764052,home,Bayer 04 Leverkusen,Francis Onyeka,,,onyeka-francis,F. Onyeka,M,21,186,1024,M,1414916,EUR,1177804800,F,40,40,True,6.0,6.0,,,0.0,,,1.0,,,,14.0,10.0,6.4,3.0,0.00368312,0,,,6.0,6.0,,,2.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12764052,home,Bayer 04 Leverkusen,Lukáš Hrádecký,,,lukas-hradecky,L. Hrádecký,G,1,190,2539,M,15219,EUR,627868800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,home,Bayer 04 Leverkusen,Niklas Lomb,,,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,home,Bayer 04 Leverkusen,Ben Hawighorst,Ben Hawighorst,,ben-hawighorst,B. Hawighorst,D,29,185,206,M,1861963,EUR,1204329600,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Alexander Schlager,,,alexander-schlager,A. Schlager,G,1,184,344,M,282073,EUR,823132800,G,24,24,False,35.0,25.0,12.0,2.0,0.0,24.0,25.0,7.0,1.0,5.0,8.0,90.0,48.0,7.8,10.0,0.0001929,0,-1.6521,,1.0,10.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12764052,away,Red Bull Salzburg,Amar Dedić,,,amar-dedic,A. Dedić,D,17,180,5512,M,1102791,EUR,1029628800,D,70,70,False,30.0,30.0,2.0,2.0,0.0,15.0,15.0,5.0,,,,90.0,56.0,6.7,4.0,0.0260289,4,,,15.0,15.0,1.0,1.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.106,1.0,True,2.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,0.0689,,,,,,,
12764052,away,Red Bull Salzburg,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191,2379,M,942335,EUR,961545600,D,91,91,False,40.0,35.0,6.0,4.0,0.0,26.0,28.0,3.0,,,,90.0,54.0,6.6,7.0,0.00507013,0,,,9.0,13.0,,2.0,1.0,5.0,,,,4.0,3.0,,,,,,1.0,,3.0,,,2.0,1.0,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Samson Baidoo,,,samson-baidoo,S. Baidoo,D,6,190,1283,M,1099117,EUR,1080691200,D,6,6,False,63.0,59.0,4.0,4.0,0.0,45.0,49.0,2.0,,,,90.0,73.0,5.8,5.0,0.00867156,0,,,14.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,1.0,
12764052,away,Red Bull Salzburg,Aleksa Terzić,,,aleksa-terzic,A. Terzić,D,3,184,775,M,876860,EUR,934848000,D,3,3,False,21.0,14.0,1.0,,0.0,9.0,12.0,1.0,,,,45.0,39.0,6.2,13.0,0.00070872,0,,,5.0,13.0,,,,2.0,,,,1.0,2.0,,,,,,,,,1.0,,1.0,4.0,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Bobby Clark,,,bobby-clark,B. Clark,M,42,178,1774,M,1142638,EUR,1107734400,M,10,10,False,8.0,8.0,,,0.0,4.0,4.0,1.0,,,,45.0,18.0,6.0,6.0,0.00821649,0,,,4.0,4.0,1.0,,6.0,2.0,4.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Lucas Gourna-Douath,,,lucas-gourna-douath,L. Gourna-Douath,M,19,185,1202,M,1012657,EUR,1060041600,M,27,27,False,29.0,26.0,1.0,1.0,0.0,19.0,21.0,4.0,,,,45.0,36.0,6.3,5.0,0.0150493,0,,,7.0,8.0,1.0,,4.0,4.0,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,1.0
12764052,away,Red Bull Salzburg,Mamady Diambou,,,diambou-mamady,M. Diambou,M,15,176,740,M,1135854,EUR,1036972800,M,15,15,False,30.0,27.0,1.0,,0.0,16.0,16.0,3.0,,,,74.0,47.0,6.6,5.0,0.00867195,0,,,11.0,14.0,,2.0,4.0,6.0,,,,3.0,3.0,,1.0,,,,1.0,,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,
12764052,away,Red Bull Salzburg,Moussa Kounfolo Yeo,Moussa Kounfolo Yeo,,moussa-kounfolo-yeo,M. K. Yeo,M,49,173,776,M,1397180,EUR,1086048000,F,49,49,False,18.0,13.0,1.0,,0.0,6.0,8.0,1.0,,,,90.0,27.0,6.1,10.0,0.00730945,1,,,7.0,10.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,3.0,3.0,0.0713,,,,1.0,,,2.0,,,,,,1.0,,,,1.0,,,,1.0
12764052,away,Red Bull Salzburg,Karim Konaté,,,karim-konate,K. Konaté,F,19,178,7156,M,1139103,EUR,1079827200,F,19,19,False,3.0,3.0,,,0.0,3.0,3.0,1.0,,,,16.0,3.0,6.4,,4.469e-05,0,,konatekarim9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Oscar Gloukh,Oscar Gloukh,,oscar-gloukh,O. Gloukh,M,10,170,4707,M,1155158,EUR,1080777600,F,30,30,False,43.0,35.0,3.0,1.0,0.0,22.0,27.0,6.0,,,,90.0,67.0,6.2,24.0,0.0128002,0,,,13.0,20.0,,,7.0,4.0,6.0,2.0,,1.0,1.0,4.0,,,1.0,,,,,,3.0,,4.0,,,,1.0,,,,,,,,
12764052,away,Red Bull Salzburg,Dorgeles Nene,Nene Dorgeles,,nene-dorgeles,D. Nene,F,45,174,10361,M,1102788,EUR,1040601600,F,45,45,True,22.0,20.0,1.0,1.0,0.0,7.0,9.0,2.0,,,,74.0,40.0,7.0,9.0,0.030385,2,,d.nene10,13.0,14.0,3.0,,7.0,5.0,2.0,1.0,1.0,,2.0,3.0,,0.1541,2.0,,1.0,,,1.0,2.0,,1.0,,,1.0,2.0,0.0336,,,,,,,
12764052,away,Red Bull Salzburg,Daouda Guindo,,,daouda-guindo,D. Guindo,D,27,183,722,M,1135887,EUR,1034553600,D,29,29,True,24.0,21.0,2.0,1.0,0.0,16.0,18.0,1.0,,,,45.0,37.0,6.6,5.0,0.00964196,0,,,5.0,7.0,1.0,,3.0,5.0,,,,,3.0,,,,,,1.0,,,3.0,1.0,2.0,1.0,,,,2.0,,,,,,,,
12764052,away,Red Bull Salzburg,Stefan Bajčetić,,,stefan-bajcetic,S. Bajčetić,M,43,185,10263,M,1142636,EUR,1098403200,M,8,8,True,30.0,23.0,5.0,2.0,0.0,16.0,19.0,2.0,,,,45.0,36.0,6.3,10.0,0.00338144,0,,stefanbajcetic,7.0,11.0,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Mads Bidstrup,,,mads-bidstrup,M. Bidstrup,M,18,175,636,M,918429,EUR,983059200,M,18,18,True,10.0,9.0,1.0,1.0,0.0,6.0,7.0,2.0,,,,45.0,16.0,6.8,2.0,0.00206465,0,,,3.0,3.0,1.0,,1.0,3.0,,,,,3.0,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Nicolás Capaldo,,,nicolas-capaldo,N. Capaldo,M,24,178,916,M,973564,EUR,905731200,M,7,7,True,16.0,13.0,2.0,1.0,0.0,10.0,10.0,1.0,,,,16.0,19.0,6.7,4.0,0.00169585,0,,,3.0,7.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,
12764052,away,Red Bull Salzburg,Salko Hamzić,Salko Hamzic,,hamzic-salko,S. Hamzić,G,92,190,177,M,1493202,EUR,1158451200,G,92,92,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Hendry Blank,Hendry Blank,,blank-hendry,H. Blank,D,4,189,355,M,1140597,EUR,1093046400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Bryan Okoh,,,bryan-okoh,B. Okoh,D,24,187,291,M,987491,EUR,1053043200,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,John Mellberg,,,mellberg-john,J. Mellberg,D,4,188,470,M,1424607,EUR,1154217600,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Takumu Kawamura,,,takumu-kawamura,T. Kawamura,M,16,183,421,M,873215,EUR,935798400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Petar Ratkov,Petar,Ratkov,petar-ratkov,P. Ratkov,F,20,193,1814,M,1101942,EUR,1061164800,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764052,away,Red Bull Salzburg,Adam Daghim,,,adam-daghim,A. Daghim,F,11,186,852,M,1180758,EUR,1127865600,F,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
