match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
14598950,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3307,M,1013842,EUR,866505600,D,12,12,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,10.0,2.0,6.7,,,0,0.0,-0.01,0.13,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14598950,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,241,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598950,home,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,957,M,1031283,EUR,1019520000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598950,home,Wolverhampton,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598950,home,Wolverhampton,Fer López,fer-lopez,F. López,M,30,186,1011,M,1526628,EUR,1085356800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598950,away,Everton,Mark Travers,mark-travers,M. Travers,G,12,191,615,M,856720,EUR,926985600,G,12,12,False,18.0,13.0,11.0,6.0,0.0,8.0,8.0,5.0,10.0,,,3.0,,2.0,2.0,,,90.0,21.0,6.5,5.0,0.663,0,0.11,0.0,-0.2,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598950,away,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1422,M,998253,EUR,989884800,D,15,15,False,30.0,20.0,2.0,1.0,0.0,8.0,9.0,12.0,21.0,4.0,6.0,4.0,,,,,,90.0,57.0,7.2,19.0,,1,0.05,0.09,0.0,,,4.0,1.0,2.0,1.0,1.0,,1.0,,,3.0,1.0,,,4.0,0.15,,,1.0,1.0,,1.0,1.0,,,1.0,,,
14598950,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2542,M,145188,EUR,722131200,D,6,6,False,57.0,44.0,10.0,4.0,0.0,19.0,20.0,25.0,37.0,2.0,2.0,3.0,,,,,,90.0,64.0,5.8,13.0,,0,-0.35,-0.11,-0.3,,,,2.0,4.0,,5.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
14598950,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1569,M,110846,EUR,726710400,D,5,5,False,55.0,48.0,5.0,4.0,0.0,34.0,37.0,14.0,18.0,4.0,6.0,4.0,2.0,,,,,90.0,69.0,7.3,8.0,,4,0.23,0.11,-0.24,,,1.0,5.0,6.0,,5.0,,,,1.0,,,,2.0,,0.37,,,,,,,2.0,,,,1.0,,
14598950,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,890,M,76632,EUR,592531200,D,23,23,False,36.0,28.0,5.0,3.0,0.0,10.0,13.0,18.0,23.0,1.0,4.0,5.0,2.0,,,,,78.0,61.0,6.6,16.0,,0,0.03,0.06,-0.2,,True,,1.0,4.0,,2.0,,1.0,1.0,1.0,,3.0,,,,,,,2.0,,,,,,,,,,
14598950,away,Everton,James Garner,james-garner,J. Garner,M,37,182,3005,M,927361,EUR,984441600,M,37,37,False,66.0,62.0,5.0,4.0,0.0,25.0,25.0,37.0,41.0,,8.0,3.0,3.0,,,,,90.0,90.0,7.2,9.0,,3,0.23,0.12,-0.12,,,3.0,,5.0,,,1.0,5.0,2.0,3.0,,1.0,1.0,,2.0,-0.11,,,1.0,,2.0,,1.0,,,,,1.0,
14598950,away,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,767,M,1085950,EUR,1056931200,M,42,42,False,28.0,23.0,,,0.0,9.0,11.0,14.0,17.0,1.0,5.0,7.0,1.0,,,,,90.0,42.0,6.4,10.0,,1,-0.19,0.15,-0.21,,,,,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,2.0,,1.0,-0.25,,,2.0,1.0,1.0,,,,,,,,
14598950,away,Everton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178,2836,M,1174472,EUR,1140134400,M,20,20,False,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,,3.0,2.0,,,,,,58.0,31.0,6.5,8.0,,1,-0.07,0.16,-0.05,,,,2.0,10.0,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,-0.46,Tyler,Dibling,6.0,2.0,1.0,,,,,,,,
14598950,away,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,1017392,EUR,1038614400,M,24,24,False,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,,2.0,,,,,,45.0,19.0,6.3,5.0,,1,-0.07,0.34,-0.14,,,,,3.0,1.0,,,,,,,3.0,2.0,1.0,2.0,-0.23,,,,,,,,,_alcaraz22,,,,
14598950,away,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1967,M,935543,EUR,943228800,M,7,7,False,12.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,10.0,,,3.0,,,,,,59.0,23.0,6.1,10.0,,0,0.31,0.02,-0.12,,,3.0,1.0,5.0,3.0,,,,,,,1.0,1.0,,,,Dwight,McNeil,,,,1.0,,,,,,,
14598950,away,Everton,Thierno Barry,thierno-barry,T. Barry,F,11,195,5836,M,1395746,EUR,1035158400,F,11,11,False,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,5.0,5.0,,,,,,,45.0,16.0,6.5,6.0,,3,-0.09,0.09,0.14,,,1.0,2.0,2.0,,1.0,,,,,,3.0,,1.0,,-0.52,,,,,2.0,,,,t.barry29,,,,1.0
14598950,away,Everton,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10585,M,861970,EUR,905040000,M,22,22,True,26.0,24.0,,,0.0,5.0,5.0,19.0,21.0,1.0,2.0,2.0,1.0,,,,,45.0,34.0,6.9,4.0,,0,0.21,0.09,0.16,,,3.0,,,,2.0,,,,,,1.0,,,3.0,,,,,,,2.0,,,kdh_8,,,,
14598950,away,Everton,Beto,beto,Beto,F,9,194,3386,M,987489,EUR,886204800,F,9,9,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,2.0,4.0,,1.0,,,,,45.0,9.0,6.9,1.0,,0,0.0,0.03,0.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0
14598950,away,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,55006,M,914309,EUR,952300800,F,10,10,True,16.0,15.0,,,0.0,3.0,3.0,12.0,13.0,,2.0,2.0,,,,,,32.0,26.0,6.4,6.0,,3,-0.04,0.27,0.13,,,1.0,1.0,4.0,2.0,,,1.0,1.0,,,1.0,,1.0,,-0.52,,,2.0,1.0,2.0,,,,ilimanndiaye10,,,,
14598950,away,Everton,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,189061,EUR,810691200,M,18,18,True,13.0,11.0,1.0,,0.0,2.0,3.0,9.0,10.0,,6.0,3.0,5.0,,,,,31.0,28.0,6.6,6.0,,1,0.04,0.35,-0.07,,,1.0,,5.0,3.0,,,,,2.0,,1.0,,1.0,1.0,-0.19,,,1.0,1.0,,1.0,,,JGrealish,,,,
14598950,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4073,M,876643,EUR,927936000,D,16,16,True,9.0,8.0,3.0,2.0,0.0,2.0,2.0,6.0,7.0,,1.0,1.0,,,,,,12.0,13.0,6.5,2.0,,0,0.08,-0.01,-0.14,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,mikola_16,,,,
14598950,away,Everton,Tom King,tom-king,T. King,G,31,186,323,M,603922,EUR,794707200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598950,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,657,M,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,,,,,,,,,,
14598950,away,Everton,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13354,M,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Adam Aznou,,,,,,,,adamaznou,,,,
14598950,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21279,M,106337,EUR,622771200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iganagueye,,,,
