match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotValueNormalized,stat_aerialWon,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_aerialLost,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_penaltyConceded,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_penaltyWon,stat_errorLeadToAShot
14585928,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,129,M,136933,EUR,742435200,G,29,29,False,37.0,33.0,14.0,10.0,0.0,26.0,27.0,7.0,10.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,90.0,46.0,7.0,5.0,0.0386,0,0.07,0.17,0.19,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,839,M,1155226,EUR,1111795200,D,26,26,False,48.0,43.0,4.0,1.0,0.0,19.0,21.0,24.0,27.0,1.0,1.0,,,,,,90.0,76.0,6.4,13.0,,1,0.16,0.08,-0.3,,,,2.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,-0.07,,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Jenson Seelt,jenson-seelt,J. Seelt,D,14,192,602,M,1088897,EUR,1053648000,D,14,14,False,24.0,21.0,5.0,4.0,0.0,15.0,15.0,6.0,9.0,1.0,2.0,,,,,,36.0,29.0,5.9,4.0,,0,0.08,0.05,0.25,,Jenson Seelt,,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3371,M,1184855,EUR,1069977600,D,4,4,False,64.0,54.0,9.0,2.0,0.0,41.0,45.0,13.0,19.0,3.0,6.0,,,,,,90.0,78.0,6.8,11.0,,1,0.01,0.06,-0.04,,,,,,7.0,,,,,,3.0,4.0,1.0,,,-0.57,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Aaron Zehnter,aaron-zehnter,A. Zehnter,M,25,180,595,M,1127788,EUR,1099180800,D,25,25,False,40.0,36.0,6.0,3.0,0.0,22.0,24.0,14.0,16.0,2.0,4.0,,,,,,73.0,51.0,6.2,9.0,,0,0.0,0.1,-0.19,,,,1.0,4.0,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,896,M,147289,EUR,769996800,M,27,27,False,57.0,47.0,10.0,5.0,0.0,21.0,23.0,26.0,34.0,5.0,5.0,,,,,,90.0,80.0,7.6,14.0,,3,0.45,0.02,0.34,,,,4.0,5.0,5.0,2.0,1.0,,,,2.0,,,2.0,,-0.12,3.0,,,1.0,2.0,True,2.0,2.0,2.0,3.0,,,,,,,,
14585928,home,VfL Wolfsburg,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1715,M,979290,EUR,929577600,M,5,5,False,29.0,26.0,1.0,1.0,0.0,16.0,17.0,10.0,12.0,2.0,1.0,,,,,,89.0,36.0,6.4,4.0,,0,0.07,0.02,-0.19,,,,,3.0,4.0,,,,,,,3.0,,,3.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,
14585928,home,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2522,M,888537,EUR,946425600,M,7,7,False,16.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,9.0,,1.0,,,,,,45.0,18.0,6.3,3.0,,0,-0.13,0.02,-0.05,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20679,M,105734,EUR,698025600,M,24,24,False,55.0,48.0,7.0,5.0,0.0,17.0,19.0,31.0,36.0,1.0,2.0,,,,,,90.0,68.0,6.6,14.0,,1,-0.11,0.18,-0.05,,,,4.0,3.0,3.0,,2.0,2.0,1.0,,,,1.0,1.0,,-0.13,1.0,,,1.0,,,1.0,,,3.0,,chriseriksen8,,,,,,
14585928,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31380,M,1107591,EUR,957830400,M,9,9,False,24.0,18.0,2.0,1.0,0.0,3.0,5.0,15.0,19.0,,1.0,,,,,,90.0,41.0,7.0,13.0,,2,0.43,0.33,-0.15,,Mohamed El Amine Amoura,,1.0,8.0,7.0,,1.0,1.0,,,,4.0,4.0,3.0,3.0,-0.31,,4.0,,1.0,3.0,,,1.0,,3.0,,amoura9,1.0,4.0,,,,
14585928,home,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1111,M,1127790,EUR,1108425600,F,17,17,False,16.0,12.0,3.0,3.0,0.0,5.0,6.0,7.0,10.0,2.0,1.0,,,,,,45.0,23.0,6.9,5.0,,2,0.14,0.0,0.16,,,,,3.0,5.0,,,1.0,1.0,,,,1.0,,,-0.53,4.0,,,2.0,3.0,,,,,1.0,,,,,,,,
14585928,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1030,M,987504,EUR,991180800,M,39,39,True,19.0,13.0,,,0.0,4.0,5.0,9.0,14.0,,3.0,,,,,,45.0,33.0,7.0,8.0,,2,-0.13,0.4,-0.05,,,,,6.0,9.0,1.0,1.0,1.0,1.0,1.0,,3.0,,3.0,3.0,-0.25,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Adam Daghim,adam-daghim,A. Daghim,F,11,186,852,M,1180758,EUR,1127865600,F,11,11,True,16.0,8.0,2.0,,0.0,1.0,3.0,7.0,13.0,1.0,3.0,,,,,,45.0,29.0,6.4,11.0,,2,-0.01,0.08,-0.08,,,,1.0,6.0,4.0,2.0,2.0,2.0,1.0,,,,,2.0,,-0.17,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
14585928,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1468,M,842364,EUR,864086400,D,21,21,True,10.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,9.0,1.0,4.0,,,,,,17.0,18.0,6.8,4.0,,0,0.1,-0.04,0.24,,,,,2.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,
14585928,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,8,8,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,1.0,,,,,,,8.0,8.0,6.7,,,0,0.01,0.0,0.13,,Bence Dárdai,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Mathys Angely,mathys-angely,M. Angely,D,4,190,252,M,1606624,EUR,1177632000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,165,M,169255,EUR,763516800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,644,M,796987,EUR,915494400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585928,home,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4793,M,841947,EUR,884995200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lovromajer,,,,,,
14585928,away,Holstein Kiel,Timon Weiner,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,False,31.0,27.0,13.0,9.0,0.0,21.0,21.0,6.0,10.0,2.0,7.0,,,2.0,,,90.0,40.0,7.3,4.0,0.0637,0,0.09,-0.04,0.21,0.07,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
14585928,away,Holstein Kiel,David Zec,zec-david,D. Zec,D,26,185,264,M,887911,EUR,947030400,D,26,26,False,42.0,35.0,4.0,2.0,0.0,25.0,28.0,10.0,14.0,1.0,3.0,,,,,,90.0,50.0,6.5,12.0,,1,0.06,0.07,-0.03,,,,,4.0,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,-0.05,1.0,,,,1.0,,,,,1.0,,,,,,,,
14585928,away,Holstein Kiel,Carl Johansson,carl-johansson,C. Johansson,D,5,185,82,M,347116,EUR,769651200,D,5,5,False,47.0,46.0,,,0.0,35.0,35.0,11.0,12.0,5.0,2.0,,,,,,90.0,57.0,6.9,2.0,,0,0.11,0.04,0.3,,,,,3.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,
14585928,away,Holstein Kiel,Marco Komenda,marco-komenda,M. Komenda,D,3,187,42,M,579260,EUR,848966400,D,3,3,False,86.0,72.0,9.0,4.0,0.0,44.0,52.0,28.0,34.0,1.0,3.0,,,,,,90.0,95.0,7.1,14.0,,1,0.35,0.04,-0.04,,,,,4.0,4.0,1.0,,,,,1.0,2.0,,1.0,1.0,-0.23,1.0,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,,,
