match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_height,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_lastName,captain,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_shotOffTarget,stat_shotValueNormalized,stat_accurateCross,stat_totalContest,stat_wonContest,stat_fouls,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals
14486308,home,Burton Albion,Kamil Dudek,Kamil Dudek,kamil-dudek,K. Dudek,G,27,48,M,1899156,EUR,1145232000.0,G,27,27,False,46.0,30.0,23.0,7.0,0.0,27.0,30.0,3.0,16.0,13.0,2.0,6.0,7.0,90.0,58.0,8.4,16.0,1.4232,0,0.02,0.05,-0.01,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14486308,home,Burton Albion,Finn Delap,Finn Delap,finn-delap,F. Delap,D,26,22,M,1401745,EUR,1118361600.0,D,26,26,False,33.0,24.0,8.0,3.0,0.0,16.0,20.0,8.0,13.0,1.0,,,,45.0,41.0,6.9,11.0,,0,-0.01,0.07,0.2,,175.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14486308,home,Burton Albion,Jasper Moon,,jasper-moon,J. Moon,D,18,12,M,950349,EUR,975024000.0,D,18,18,False,46.0,42.0,2.0,,0.0,38.0,38.0,4.0,8.0,3.0,,,,90.0,64.0,7.0,6.0,,0,0.09,0.03,0.35,,185.0,3.0,4.0,3.0,6.0,9.0,1.0,,2.0,,True,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14486308,home,Burton Albion,Jack Armer,,jack-armer,J. Armer,D,3,16,M,990362,EUR,987379200.0,D,3,3,False,59.0,48.0,8.0,1.0,0.0,34.0,40.0,14.0,19.0,4.0,,,,90.0,87.0,7.1,17.0,,1,0.15,0.01,0.35,,185.0,7.0,5.0,7.0,10.0,12.0,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,-0.01,,,,,,,,,,,,,,,,,
14486308,home,Burton Albion,Nicholas Akoto,Nicholas Akoto,nicholas-akoto,N. Akoto,D,14,23,M,1478184,EUR,905904000.0,M,14,14,False,15.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,12.0,,,,,80.0,32.0,6.9,7.0,,0,0.04,0.16,0.23,,191.0,3.0,2.0,5.0,5.0,3.0,,,1.0,,,,3.0,1.0,2.0,,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,
14486308,home,Burton Albion,Charlie Webster,,charlie-webster,C. Webster,M,8,335,M,1142270,EUR,1075507200.0,M,8,8,False,65.0,57.0,9.0,6.0,0.0,33.0,35.0,24.0,30.0,6.0,,,,90.0,81.0,6.5,16.0,,2,0.23,0.02,-0.08,,175.0,2.0,1.0,12.0,3.0,,,,1.0,,,,,1.0,1.0,1.0,0.0,,4.0,1.0,3.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,
14486308,home,Burton Albion,Dylan Williams,Dylan Williams,dylan-williams,D. Williams,M,19,743,M,1097446,EUR,1063324800.0,M,19,19,False,63.0,54.0,8.0,4.0,0.0,31.0,34.0,23.0,29.0,4.0,,,,90.0,72.0,7.0,12.0,,1,0.33,0.07,0.26,,177.0,,,,1.0,2.0,1.0,,,,,1.0,1.0,,3.0,,-0.45,,,,,,,,1.0,,1.0,,,,,,,
14486308,home,Burton Albion,Josh Taroni,Josh Taroi,josh-taroi,J. Taroi,D,39,9,M,1992305,EUR,1172707200.0,M,39,39,False,34.0,29.0,3.0,1.0,0.0,15.0,15.0,14.0,19.0,3.0,,,,90.0,57.0,6.4,15.0,,0,0.0,0.14,-0.06,,179.0,1.0,1.0,5.0,2.0,5.0,,,3.0,,,,1.0,1.0,5.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,
14486308,home,Burton Albion,Jack Newall,Jack Newall,jack-newall,J. Newall,F,38,7,M,1992304,EUR,1174262400.0,F,38,38,False,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,,,,,58.0,19.0,6.2,5.0,,0,0.01,-0.06,0.21,,,6.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,1.0,,4.0,,,,,,,,,,,,,
14486308,home,Burton Albion,Julian Larsson,,julian-larsson,J. Larsson,F,22,33,M,918801,EUR,987811200.0,F,22,22,False,23.0,17.0,4.0,1.0,0.0,8.0,11.0,9.0,12.0,4.0,,,,90.0,45.0,6.4,13.0,,1,0.02,0.06,0.14,,178.0,1.0,1.0,5.0,6.0,,1.0,,3.0,,,,1.0,3.0,1.0,,-0.03,,3.0,1.0,1.0,,,1.0,,,,1.0,,,,,,
