match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_accurateCross,stat_outfielderBlock,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,player_firstName,player_lastName,stat_errorLeadToAShot
10408525,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,20,20,False,46.0,40.0,,,4.0,4.0,36.0,48.0,11.0,,2.0,,,,,90.0,90.0,6.3,27.0,0.5638,0.2609,0.13567,4,,6.0,1.0,13.0,,,20.0,9.0,,2.0,1.0,,1.0,,1.0,3.0,,,,,,,,,2.0,,,
10408525,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,18.0,14.0,,,4.0,5.0,10.0,14.0,,,,,,,,12.0,24.0,6.7,6.0,0.0728,0.0,0.00714376,1,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10408525,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,13.0,13.0,,,3.0,3.0,10.0,11.0,1.0,1.0,,,,,,13.0,17.0,6.9,1.0,0.0405,0.0,0.0241427,1,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,
10408525,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,home,Real Madrid,Luis López,luis-lopez,L. López,G,1,190,394,M,,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,home,Real Madrid,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,,353250,EUR,818899200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,home,Real Madrid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,,1154549,EUR,1078444800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,home,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,,173,36243,,HazardEden10,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,home,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,,175753,EUR,744163200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,,791773,EUR,796003200,G,1,1,False,40.0,22.0,24.0,7.0,18.0,22.0,4.0,18.0,,8.0,,3.0,7.0,,,90.0,50.0,8.5,19.0,0.0,0.0,0.00048234,0,0.6659,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,,785468,EUR,764812800,D,6,6,False,28.0,23.0,,,9.0,12.0,14.0,16.0,3.0,1.0,,,,,,66.0,40.0,6.4,6.0,0.0,0.0,0.0376803,0,,,,7.0,4.0,,,,2.0,1.0,3.0,,,,,,2.0,3.0,,,,,,,,,,
10408525,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,,838159,EUR,859680000,D,5,5,False,34.0,32.0,,,26.0,28.0,6.0,6.0,8.0,13.0,1.0,,,,,90.0,52.0,7.8,3.0,0.0,0.0,0.00156893,0,,,,3.0,2.0,,,,7.0,1.0,1.0,,,1.0,,,1.0,6.0,4.0,,,1.0,,,,,,
10408525,away,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,False,46.0,40.0,3.0,,37.0,39.0,3.0,7.0,4.0,3.0,1.0,,,,,90.0,62.0,6.7,8.0,0.048,0.0,0.00087889,1,,,1.0,6.0,3.0,2.0,,,7.0,,,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,
10408525,away,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,,966441,EUR,871689600,D,12,12,False,21.0,18.0,1.0,1.0,13.0,15.0,5.0,8.0,2.0,1.0,,,,,,45.0,34.0,5.9,9.0,0.0,0.0,0.00603894,0,,2.0,,7.0,4.0,,2.0,,2.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
10408525,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,,845385,EUR,852595200,M,23,23,False,26.0,25.0,3.0,2.0,11.0,12.0,14.0,14.0,2.0,2.0,1.0,,,,,55.0,36.0,6.4,4.0,0.0,0.0,0.0333626,0,,,,6.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,1.0,,,1.0,,,,,,1.0
10408525,away,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,martin_zubimendi,966837,EUR,917913600,M,3,3,False,55.0,48.0,3.0,3.0,28.0,32.0,20.0,23.0,2.0,2.0,1.0,,,,,90.0,61.0,6.5,8.0,0.0,0.0,0.0161675,0,,,,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,
10408525,away,Real Sociedad,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,,113593,EUR,636595200,M,4,4,False,44.0,40.0,2.0,1.0,22.0,24.0,18.0,21.0,3.0,2.0,1.0,,,,,90.0,66.0,6.6,6.0,0.1014,0.0,0.010986,2,,1.0,4.0,12.0,5.0,1.0,,,2.0,,3.0,,,,1.0,,2.0,2.0,,,,2.0,1.0,True,,Asier,Illarramendi,
10408525,away,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,mikel10oyar,823622,EUR,861580800,F,10,10,False,19.0,16.0,1.0,1.0,8.0,8.0,8.0,11.0,1.0,2.0,1.0,,,,,55.0,25.0,6.6,5.0,0.0,0.0,0.00952319,0,,,,2.0,1.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,19,19,False,10.0,8.0,,,4.0,4.0,4.0,6.0,5.0,2.0,,,,,,84.0,22.0,6.6,7.0,0.0,0.0,0.00398154,0,,,3.0,9.0,1.0,2.0,1.0,,3.0,2.0,2.0,1.0,2.0,2.0,,,,3.0,,,,,,,,,,
10408525,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,KuboTake,880218,EUR,991612800,F,14,14,False,38.0,32.0,2.0,1.0,14.0,15.0,18.0,24.0,6.0,5.0,1.0,,,,,90.0,55.0,7.2,13.0,0.1223,0.1305,0.278149,2,,1.0,1.0,5.0,1.0,1.0,3.0,3.0,,3.0,2.0,,,,,2.0,,2.0,2.0,,,,,,,,,
10408525,away,Real Sociedad,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,,350560,EUR,730425600,D,15,15,True,16.0,13.0,1.0,,11.0,12.0,2.0,5.0,2.0,1.0,,,,,,45.0,37.0,6.8,6.0,0.0,0.0,0.00097798,0,,1.0,,2.0,1.0,1.0,1.0,1.0,5.0,,,,,1.0,,,3.0,,,,,,,,,,,
10408525,away,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,17,17,True,16.0,14.0,,,4.0,4.0,10.0,13.0,2.0,4.0,,,,,,35.0,29.0,6.7,9.0,0.114,0.0491,0.0573271,2,,1.0,,2.0,,1.0,3.0,2.0,,3.0,,,1.0,,,1.0,2.0,,,,,,1.0,,,,,
10408525,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,,1139409,EUR,1057190400,M,42,42,True,13.0,13.0,,,9.0,9.0,4.0,4.0,3.0,5.0,1.0,,,,,35.0,18.0,6.7,1.0,0.0,0.0,0.0131168,0,,,,5.0,1.0,1.0,,,,,3.0,,1.0,,,,1.0,2.0,1.0,,,,,,,Pablo Marín,,
10408525,away,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,,1010383,EUR,966384000,M,31,31,True,17.0,14.0,2.0,1.0,8.0,8.0,6.0,9.0,1.0,1.0,,,,,,24.0,20.0,6.6,3.0,0.0172,0.0,0.00416215,1,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
10408525,away,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,,782396,EUR,832723200,F,9,9,True,3.0,2.0,,,2.0,3.0,,,1.0,1.0,,,,,,13.0,7.0,6.5,2.0,0.0,0.0,2.161e-05,0,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Andoni Zubiaurre,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,,1064009,EUR,985046400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408525,away,Real Sociedad,Ander Martín,ander-martin,A. Martín,F,16,177,46,M,,1134399,EUR,974332800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ander Martín,,
