match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside
12513996,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,27.0,13.0,21.0,7.0,0.0,9.0,10.0,4.0,17.0,7.0,5.0,6.0,90.0,36.0,7.6,14.0,0.00056671,0,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,False,41.0,28.0,2.0,,0.0,16.0,19.0,12.0,27.0,3.0,,,68.0,72.0,6.8,22.0,0.01608,1,,5.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.1446,1.0,,,,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,59.0,53.0,5.0,3.0,0.0,47.0,49.0,6.0,11.0,2.0,,,90.0,68.0,7.2,8.0,0.00253994,1,,1.0,,,3.0,,,,,1.0,2.0,1.0,1.0,0.0388,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,5,5,False,53.0,47.0,3.0,1.0,0.0,39.0,40.0,8.0,13.0,4.0,,,90.0,64.0,7.1,7.0,0.00176937,0,,,1.0,7.0,7.0,3.0,1.0,1.0,1.0,,2.0,1.0,4.0,,,2.0,3.0,,True,1.0,2.0,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,False,42.0,37.0,1.0,1.0,0.0,17.0,19.0,23.0,28.0,,,,90.0,64.0,7.3,10.0,0.256712,2,,5.0,,5.0,2.0,2.0,,1.0,,2.0,1.0,3.0,1.0,0.0875,3.0,1.0,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,52.0,44.0,1.0,1.0,0.0,13.0,17.0,31.0,36.0,6.0,,,90.0,63.0,6.6,13.0,0.0155875,1,,1.0,1.0,9.0,5.0,3.0,,1.0,1.0,,,,3.0,0.011,,1.0,1.0,4.0,,,5.0,,1.0,,,,,,,,,,,,,
12513996,home,Estoril Praia,Michel Costa,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,8,8,False,32.0,28.0,3.0,1.0,0.0,13.0,15.0,15.0,17.0,,,,58.0,44.0,6.6,7.0,0.00856021,1,,,,3.0,3.0,,,3.0,1.0,,,1.0,,0.0241,,1.0,,1.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,
12513996,home,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,False,50.0,44.0,3.0,2.0,0.0,15.0,16.0,31.0,40.0,8.0,,,82.0,71.0,6.9,15.0,0.0738551,0,,6.0,,7.0,5.0,1.0,1.0,5.0,2.0,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,
12513996,home,Estoril Praia,Hélder Costa,helder-costa,H. Costa,F,18,178,554,,138891,EUR,758332800,F,11,11,False,17.0,15.0,,,0.0,7.0,7.0,8.0,11.0,1.0,,,58.0,22.0,6.5,6.0,0.0181536,0,,1.0,2.0,6.0,,,,1.0,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,False,7.0,6.0,1.0,,0.0,2.0,3.0,4.0,4.0,4.0,,,90.0,22.0,6.8,6.0,0.00332516,2,,,2.0,6.0,3.0,,,4.0,1.0,2.0,,,,0.1,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,18.0,16.0,1.0,1.0,0.0,8.0,10.0,8.0,8.0,,,,68.0,28.0,6.7,7.0,0.0211982,1,,,,5.0,3.0,,,5.0,2.0,,1.0,,1.0,0.0153,,,,2.0,,,2.0,,,,,,1.0,0.1015,,,,,,,,
12513996,home,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,9.0,6.0,,,0.0,,2.0,6.0,7.0,,,,32.0,15.0,6.4,6.0,0.00629117,0,,,2.0,5.0,3.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,
12513996,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,M,12,12,True,28.0,24.0,1.0,1.0,0.0,9.0,9.0,15.0,21.0,1.0,,,32.0,36.0,6.5,8.0,0.0292226,1,,2.0,,4.0,2.0,1.0,,3.0,1.0,1.0,,,,0.0109,,,,,,,1.0,,,,,1.0,,,,,,,,,,
12513996,home,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,D,20,20,True,10.0,6.0,1.0,,0.0,,1.0,6.0,9.0,1.0,,,22.0,17.0,6.8,6.0,0.00149561,0,,,,1.0,2.0,1.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,7.0,6.0,,,0.0,,,6.0,8.0,,,,22.0,10.0,6.6,3.0,0.00674357,1,,1.0,1.0,2.0,,1.0,,,,,,,,0.1012,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12513996,home,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,10,10,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,,,8.0,7.0,6.8,1.0,0.06399,0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,Ismael Sierra Arnal,ismael-sierra-arnal,I. S. Arnal,D,29,192,26,M,1137243,EUR,1047859200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513996,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
