match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_totalOffside
10408389,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,False,26.0,13.0,21.0,8.0,6.0,10.0,7.0,16.0,6.0,3.0,3.0,90.0,31.0,7.4,13.0,0.0,0.0,0.00091812,0,0.5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408389,home,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,280,M,83506,EUR,677548800,D,2,2,False,58.0,48.0,4.0,1.0,23.0,28.0,27.0,33.0,8.0,,,90.0,81.0,7.8,13.0,0.077,0.0,0.2121,1,,True,3.0,2.0,1.0,4.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10408389,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,26.0,19.0,7.0,2.0,14.0,19.0,5.0,7.0,9.0,,,74.0,36.0,6.9,7.0,0.0,0.0,0.00500074,0,,,,,1.0,1.0,1.0,2.0,,,,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408389,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,41.0,31.0,8.0,1.0,25.0,29.0,6.0,12.0,7.0,,,90.0,55.0,7.3,10.0,0.0,0.0,0.00217745,0,,,,,,1.0,,3.0,1.0,1.0,,3.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10408389,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,47.0,38.0,7.0,3.0,25.0,26.0,14.0,23.0,7.0,,,90.0,70.0,7.8,17.0,0.0,0.0,0.208373,0,,,2.0,1.0,,1.0,2.0,7.0,2.0,2.0,,1.0,1.0,4.0,4.0,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,
10408389,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,32.0,29.0,1.0,1.0,6.0,6.0,23.0,27.0,5.0,,,90.0,59.0,7.3,13.0,0.1182,0.0,0.0662323,2,,,1.0,,2.0,1.0,10.0,10.0,6.0,3.0,1.0,,1.0,6.0,3.0,,2.0,,,1.0,2.0,,,4.0,1.0,1.0,,,,,,,
10408389,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,24,24,False,22.0,19.0,2.0,2.0,5.0,5.0,14.0,17.0,8.0,,,74.0,42.0,9.2,6.0,0.7592,1.3574,0.297761,6,,,,,,2.0,3.0,6.0,4.0,3.0,3.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,
10408389,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,24.0,19.0,1.0,,12.0,15.0,8.0,12.0,4.0,,,60.0,40.0,7.1,8.0,0.0235,0.0,0.050458,1,,,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,,1.0,6.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
10408389,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,False,25.0,19.0,2.0,,8.0,11.0,11.0,15.0,6.0,,,73.0,37.0,6.6,12.0,0.1748,0.2115,0.0160046,1,,,1.0,,1.0,,5.0,2.0,1.0,,,,1.0,2.0,1.0,,2.0,,1.0,,4.0,,,,,2.0,,1.0,1.0,,,,
10408389,home,Celta Vigo,Haris Seferović,haris-seferovic,H. Seferović,F,9,189,1003,M,50899,EUR,698716800,F,22,22,False,12.0,7.0,1.0,1.0,4.0,6.0,3.0,6.0,1.0,,,55.0,20.0,6.6,10.0,0.3807,0.8767,0.00089618,2,,,,,2.0,,5.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,,4.0,,,,1.0,,,1.0,1.0,,1.0,,
10408389,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,61.0,51.0,3.0,2.0,14.0,16.0,37.0,45.0,5.0,,,90.0,77.0,7.3,17.0,0.0574,0.0,0.23987,1,,,,,1.0,,6.0,4.0,4.0,1.0,1.0,,,2.0,,1.0,3.0,,,1.0,2.0,,,2.0,,,,,,1.0,,i.aspas10,
10408389,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,True,11.0,8.0,,,1.0,1.0,7.0,10.0,,,,35.0,22.0,6.7,5.0,0.1683,0.0,0.016282,2,,,,,,,3.0,2.0,3.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10408389,home,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,True,26.0,23.0,,,7.0,8.0,16.0,18.0,3.0,,,30.0,30.0,6.7,4.0,0.0212,0.0,0.0359298,1,,,,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,
10408389,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,37,37,True,23.0,20.0,1.0,,8.0,9.0,12.0,14.0,,,,16.0,24.0,6.7,3.0,0.0372,0.0,0.01114,1,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,Hugo Sotelo,,,,,,,,1.0,,,
