match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_errorLeadToAShot,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_wonContest,stat_keyPass,stat_accurateCross,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalOffside
12501528,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,False,21.0,14.0,11.0,4.0,0.0,13.0,15.0,1.0,6.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,90.0,34.0,6.6,7.0,0.00013123,0,0.0332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191.0,9985,M,973437,EUR,978566400,D,3,3,False,41.0,32.0,5.0,1.0,0.0,16.0,21.0,16.0,20.0,2.0,3.0,1.0,,,,,90.0,47.0,6.1,10.0,0.00896169,0,,odilonkossounou,6.0,2.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,False,44.0,38.0,3.0,1.0,0.0,35.0,37.0,3.0,8.0,8.0,13.0,,1.0,,,,90.0,69.0,7.6,8.0,0.00127557,1,,,5.0,6.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,0.1188,,,,,,,,,,,,,,
12501528,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,D,15,15,False,78.0,66.0,8.0,5.0,0.0,36.0,41.0,30.0,37.0,10.0,4.0,5.0,,,,,90.0,91.0,7.6,12.0,0.0148678,0,,,1.0,4.0,3.0,1.0,,,1.0,,,,,1.0,5.0,5.0,,1.0,,True,1.0,1.0,,,,,,,,,,,
12501528,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188.0,2480,M,826185,EUR,958521600,M,16,16,False,26.0,22.0,1.0,1.0,0.0,10.0,12.0,13.0,22.0,1.0,,2.0,,,,,82.0,44.0,6.8,13.0,0.0623155,2,,,2.0,,3.0,2.0,,8.0,,,2.0,,,,,,1.0,,0.0957,,1.0,1.0,1.0,,,,,,,,,,
12501528,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,190437,EUR,792288000,M,8,8,False,42.0,39.0,8.0,6.0,0.0,19.0,19.0,20.0,24.0,1.0,1.0,2.0,,,,,68.0,50.0,6.9,4.0,0.0273109,0,,pasalicmario,1.0,,3.0,,,1.0,,,,,2.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
12501528,home,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,67.0,54.0,3.0,1.0,0.0,23.0,29.0,31.0,38.0,15.0,,8.0,3.0,,,,90.0,77.0,7.5,14.0,0.0759516,1,,ederson99,3.0,9.0,5.0,2.0,,,2.0,,1.0,,,,1.0,1.0,1.0,,0.0466,,2.0,3.0,,,,,,,,,,,
12501528,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,44.0,35.0,4.0,2.0,0.0,17.0,21.0,20.0,30.0,,3.0,6.0,,,,,90.0,66.0,6.6,16.0,0.0439374,1,,,1.0,,4.0,,,7.0,,,,,,,,,,2.0,0.0349,,,,2.0,,,1.0,1.0,,,,,,
12501528,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,960441,EUR,984182400,F,17,17,False,28.0,25.0,1.0,1.0,1.0,6.0,6.0,20.0,24.0,7.0,1.0,2.0,3.0,,,,68.0,44.0,6.3,8.0,0.172873,3,,cdk,1.0,3.0,6.0,3.0,,2.0,2.0,3.0,2.0,,,,,,2.0,1.0,1.4703,,1.0,2.0,1.0,,,,,1.0,0.3117,,,,
12501528,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174.0,80703,M,824200,EUR,877305600,F,11,11,False,25.0,23.0,,,0.0,8.0,8.0,18.0,24.0,2.0,,3.0,1.0,,,,88.0,44.0,7.9,11.0,0.183129,4,,molalookman,,,5.0,1.0,,7.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.2961,,,3.0,3.0,,,3.0,2.0,1.0,0.7154,1.0,1.0,,
12501528,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15837,M,914501,EUR,925344000,F,32,32,False,21.0,13.0,,,0.0,4.0,4.0,9.0,17.0,7.0,,4.0,3.0,,,,88.0,43.0,6.8,17.0,0.0247297,2,,mateoretegui,2.0,4.0,5.0,,,,,,1.0,,,1.0,,,5.0,,0.2618,,,,,,,3.0,1.0,,,,,,
12501528,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,True,7.0,4.0,,,0.0,2.0,4.0,2.0,4.0,3.0,,1.0,1.0,,,,22.0,15.0,6.5,7.0,0.00136906,0,,lakisamar10,1.0,1.0,5.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,
12501528,home,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180.0,1979,M,105905,EUR,1053561600,M,6,6,True,9.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,,,,,,,22.0,13.0,7.2,3.0,0.00125272,2,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,,0.0813,,,,,,,,1.0,1.0,0.1483,,1.0,,
12501528,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,965011,EUR,1026345600,M,22,22,True,5.0,4.0,,,0.0,,,4.0,5.0,,3.0,,,,,,8.0,9.0,6.4,1.0,0.00090737,0,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12501528,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,M,44,44,True,4.0,1.0,,,0.0,,,1.0,4.0,2.0,,,1.0,,,,8.0,6.0,6.6,4.0,0.00076354,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187.0,4629,M,970928,EUR,1002758400,F,70,70,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,,8.0,2.0,6.6,1.0,,0,,dani.malda,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190.0,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,rpatricio1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193.0,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Relja Obrić,relja-obric,R. Obrić,D,19,194.0,175,M,1432414,EUR,1144713600,D,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Relja Obric,,,,,,,,,
12501528,home,Atalanta,Pietro Comi,pietro-comi,P. Comi,D,6,180.0,119,M,1525551,EUR,1118448000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Javison Idele,javison-idele,J. Idele,M,61,186.0,118,M,1914325,EUR,1169510400,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190.0,638,M,1012177,EUR,1068940800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501528,home,Atalanta,Lorenzo Riccio,lorenzo-riccio,L. Riccio,M,21,184.0,174,M,1416578,EUR,1153785600,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Riccio,,,,,,,,,
