match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_blockedScoringAttempt
13472675,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184.0,33811,M,B.henrique,795291,EUR,662515200,F,27,27,False,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,,2.0,1.0,,1.0,,,59.0,22.0,6.8,11.0,0.00980045,2,,,,,,,3.0,,,,2.0,1.0,,5.0,0.2354,0.3454,1.0,2.0,,,,,1.0,,,,1.0,,,
13472675,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186.0,12411,M,erick05,590262,EUR,758592000,M,5,5,True,39.0,39.0,2.0,2.0,0.0,34.0,34.0,5.0,5.0,,,,,,,,32.0,41.0,6.7,,0.00454541,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13472675,home,Flamengo,Michael,michael,Michael,M,96,166.0,9025,M,Michael19,878084,EUR,826588800,F,30,30,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,3.0,,1.0,1.0,,,31.0,18.0,7.5,3.0,0.0166719,2,,,,,,,2.0,2.0,,,2.0,,,1.0,0.4619,0.9239,,1.0,1.0,,,,,1.0,,,,,,
13472675,home,Flamengo,Pedro,pedro,Pedro,F,9,186.0,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,True,8.0,7.0,,,1.0,3.0,3.0,4.0,5.0,1.0,2.0,,2.0,,,,31.0,11.0,6.9,1.0,0.0461421,2,,,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,0.2886,0.474,1.0,,,,,,,,,1.0,,,,
13472675,home,Flamengo,Juninho Vieira,juninho-vieira,Juninho,F,23,179.0,17811,M,juninhovieira_21,833236,EUR,848534400,F,23,23,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,1.0,,,,12.0,7.0,6.5,3.0,0.00710855,0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13472675,home,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180.0,7057,M,matiasv17,875295,EUR,879033600,D,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,,,7.0,4.0,,,1.904e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
13472675,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193.0,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189.0,8450,M,leopereira4,358548,EUR,823046400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178.0,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180.0,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,home,Flamengo,João Victor,joao-cunha,J. Victor,D,61,187.0,2414,M,,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175.0,7172,M,,1175553,EUR,1124323200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,home,Flamengo,Wallace Yan,wallace,Wallace,F,64,182.0,6393,M,,1466084,EUR,1107820800,F,64,64,True,,,,,,,,,,,,,,,,,,,,,,0,,Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188.0,675,M,,839761,EUR,589507200,G,1,1,False,20.0,17.0,10.0,7.0,0.0,12.0,14.0,5.0,6.0,,,,6.0,,8.0,,90.0,33.0,7.4,3.0,0.00153734,0,-0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,
13472675,away,Fortaleza,Tinga,tinga,Tinga,D,2,179.0,424,M,,330057,EUR,746841600,D,2,2,False,29.0,20.0,6.0,2.0,0.0,10.0,12.0,10.0,17.0,,,3.0,1.0,,,,90.0,47.0,5.8,14.0,0.445458,1,,,,3.0,1.0,1.0,4.0,2.0,,,,,,1.0,0.0744,,1.0,,,1.0,,1.0,1.0,,True,1.0,,,,
13472675,away,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185.0,1470,M,,590324,EUR,830995200,D,13,13,False,31.0,30.0,1.0,,0.0,25.0,25.0,5.0,6.0,,4.0,3.0,3.0,1.0,,,90.0,41.0,6.1,1.0,0.00247185,0,,,,,,2.0,3.0,1.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Gustavo Mancha,gustavo-mancha,G. Mancha,D,39,190.0,583,M,,2034540,EUR,1089849600,D,39,39,False,42.0,34.0,11.0,4.0,0.0,26.0,26.0,8.0,16.0,,4.0,5.0,4.0,2.0,,,90.0,52.0,5.9,9.0,0.0109823,0,,,,,,1.0,2.0,,,,,,,,,,,3.0,2.0,,,,,,,,,,,
13472675,away,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171.0,489,M,,1116624,EUR,924307200,D,14,14,False,29.0,25.0,2.0,,0.0,18.0,19.0,7.0,10.0,,3.0,2.0,3.0,,,,78.0,44.0,5.7,9.0,0.00497601,0,,Eros Mancuso,,1.0,,,5.0,2.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,
13472675,away,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178.0,994,M,,824626,EUR,823132800,M,7,7,False,12.0,9.0,4.0,3.0,0.0,2.0,5.0,7.0,7.0,1.0,9.0,3.0,2.0,2.0,,,64.0,43.0,7.0,14.0,0.0973397,0,,,,7.0,2.0,,5.0,1.0,2.0,1.0,,4.0,2.0,1.0,,,1.0,4.0,2.0,,,2.0,,,,,,,,
13472675,away,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177.0,354,M,,551422,EUR,794880000,M,17,17,False,44.0,40.0,5.0,5.0,0.0,22.0,23.0,18.0,21.0,,6.0,1.0,6.0,1.0,,,90.0,55.0,6.2,5.0,0.0171146,0,,,,,,,3.0,1.0,1.0,,,4.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,
13472675,away,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177.0,616,M,,794312,EUR,770688000,M,8,8,False,43.0,40.0,2.0,1.0,0.0,22.0,22.0,18.0,21.0,,2.0,,5.0,,,,90.0,52.0,6.4,6.0,0.0199016,2,,,,,,,4.0,1.0,2.0,,1.0,1.0,,,0.0416,0.0482,,1.0,1.0,1.0,,,2.0,,,,,,,
13472675,away,Fortaleza,Marinho,marinho,Marinho,M,7,169.0,2296,M,,798127,EUR,643939200,F,11,11,False,8.0,6.0,1.0,,0.0,1.0,2.0,5.0,6.0,1.0,4.0,,5.0,2.0,,,78.0,25.0,6.5,9.0,0.00151557,4,,,,,,,6.0,2.0,3.0,,1.0,1.0,,3.0,0.1553,0.21,,1.0,,,,1.0,1.0,,,,2.0,,,3.0
13472675,away,Fortaleza,Deyverson,deyverson,Deyverson,F,16,185.0,4460,M,,270287,EUR,673660800,F,18,18,False,12.0,9.0,,,0.0,5.0,5.0,4.0,7.0,3.0,6.0,,3.0,1.0,,,64.0,16.0,6.8,3.0,0.00115978,0,,,,,,2.0,2.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,
13472675,away,Fortaleza,Lucca Prior,lucca-prior,L. Prior,M,38,173.0,241,M,,1631235,EUR,1076544000,F,38,38,False,16.0,12.0,1.0,1.0,0.0,3.0,5.0,9.0,11.0,1.0,4.0,1.0,1.0,,,,64.0,29.0,6.6,10.0,0.0317245,1,,Lucca Prior,,2.0,1.0,,5.0,,2.0,,,2.0,1.0,2.0,0.0515,,,2.0,1.0,,,,2.0,,,,,,,1.0
13472675,away,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178.0,1395,M,,937552,EUR,822441600,F,26,26,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,2.0,,1.0,1.0,,,26.0,14.0,6.8,2.0,0.0182746,1,,,,1.0,,,,,,,1.0,,,,0.0148,0.2345,1.0,1.0,1.0,,,,,,,,1.0,,,
13472675,away,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170.0,1544,M,,363688,EUR,707702400,M,22,22,True,13.0,11.0,1.0,,0.0,2.0,2.0,9.0,11.0,,,,,,,,26.0,16.0,6.6,3.0,0.0334247,1,,,,2.0,1.0,1.0,1.0,,,,,,,,0.0458,,2.0,,,1.0,,,,,,,,,,
13472675,away,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179.0,1899,M,,359024,EUR,691459200,F,9,9,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,1.0,,1.0,,,,26.0,10.0,6.5,2.0,0.00689575,0,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,
13472675,away,Fortaleza,Gastón Ávila,gaston-avila,G. Ávila,D,13,182.0,1203,M,,975526,EUR,1001808000,D,3,3,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,2.0,,,,,12.0,7.0,6.5,1.0,7.657e-05,0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Rodrigo Santos,rodrigo-santos,R. Santos,M,29,178.0,160,M,,1173040,EUR,969235200,M,29,29,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,1.0,,1.0,,,,12.0,7.0,6.7,2.0,0.00811723,0,,Rodrigo Santos,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Brenno,brenno,Brenno,G,12,188.0,501,M,,914481,EUR,922924800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178.0,532,M,,789395,EUR,701568000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,David Luiz,david-luiz,D. Luiz,D,4,189.0,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Titi,titi,Titi,D,4,187.0,324,M,,243435,EUR,574128000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Lucas Emanoel,lucas-emanoel,L. Emanoel,M,19,,38,M,,2104437,EUR,1152835200,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,Lucas Emanoel,de Abreu dos Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173.0,641,M,,1046796,EUR,957052800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,Calebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472675,away,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163.0,2620,M,,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,Kervin Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
