match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_lastName,player_height,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_dispossessed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
13444502,home,Appalachian FC,John Osadolor,John Osadolor,john-osadolor,J. Osadolor,F,19,0,M,2073425,EUR,1007596800,F,19,19,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,4.0,7.0,2.0,2.0,2.0,,,71.0,19.0,6.5,6.0,0,,,8.0,,,,,1.0,2.0,,,,3.0,1.0,,,,4.0,,,,,,,,,,,
13444502,home,Appalachian FC,Robert Turner,Robert Turner,robert-turner,R. Turner,M,20,0,M,2073439,EUR,1006387200,M,20,20,True,13.0,8.0,5.0,,0.0,2.0,2.0,6.0,11.0,1.0,1.0,1.0,1.0,,,,26.0,17.0,6.3,7.0,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13444502,home,Appalachian FC,Thomas de Graauw,Thomas de Graauw,thomas-de-graauw,T. d. Graauw,M,7,0,M,1479745,EUR,970876800,M,7,7,True,12.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,8.0,,1.0,,,1.0,,,26.0,17.0,6.7,4.0,2,1.0,,2.0,,1.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,
13444502,home,Appalachian FC,Harri Lovett,Harri Lovett,harri-lovett,H. Lovett,M,14,0,M,1824070,EUR,1012608000,M,14,14,True,6.0,5.0,,,0.0,,,5.0,6.0,,,1.0,,,,,19.0,15.0,6.5,6.0,0,3.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,178.0,1.0,,,,,,,,,,1.0,,,,,,
13444502,home,Appalachian FC,Jeremiah Luoma,Jeremiah Luoma,jeremiah-luoma,J. Luoma,M,10,0,M,2073426,EUR,975628800,M,10,10,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,1.0,,1.0,,,,19.0,10.0,6.0,4.0,1,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,
13444502,home,Appalachian FC,Chase Gilley,Chase Gilley,chase-gilley,C. Gilley,M,9,0,M,2073412,EUR,1029369600,M,9,9,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,1.0,,,,,,9.0,3.0,6.6,1.0,0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,
13444502,home,Appalachian FC,John Ermini,John Ermini,john-ermini,J. Ermini,G,1,0,M,2073427,EUR,970099200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444502,home,Appalachian FC,Lukas Berntsson,Lukas Berntsson,lukas-berntsson,L. Berntsson,F,12,0,M,2073423,EUR,1030406400,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Johan Garibay,,johan-garibay,J. Garibay,G,25,3,M,934813,EUR,953596800,G,25,25,False,20.0,11.0,14.0,5.0,0.0,7.0,7.0,4.0,13.0,,,1.0,10.0,,,1.0,90.0,34.0,7.3,9.0,0,,,,,,,,,,,,188.0,,,,,,,,,,,,,,4.0,1.0,1.0,
13444502,away,One Knoxville SC,Stuart Ritchie,Stuart Ritchie,stuart-ritchie,S. Ritchie,D,22,2,M,1197500,EUR,1000080000,D,22,22,False,15.0,11.0,1.0,,0.0,5.0,7.0,6.0,8.0,,,1.0,3.0,,,,45.0,20.0,6.6,6.0,0,,,,,,,,1.0,,,,175.0,,,,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Scott McLeod,Scott McLeod,scott-mcleod,S. McLeod,D,5,3,M,2053259,EUR,1038096000,D,5,5,False,58.0,51.0,5.0,1.0,0.0,43.0,46.0,8.0,12.0,1.0,2.0,5.0,4.0,1.0,,,90.0,66.0,7.4,8.0,1,,,4.0,,,,,,2.0,,,188.0,,,,,,2.0,,,,1.0,,,1.0,,,,1.0
13444502,away,One Knoxville SC,Dani Fernández,,dani-fernandez,D. Fernández,D,13,1,M,1478375,EUR,863654400,D,13,13,False,35.0,26.0,4.0,,1.0,21.0,24.0,5.0,11.0,2.0,2.0,2.0,1.0,,,,45.0,39.0,6.8,10.0,1,,,5.0,1.0,1.0,,,,1.0,1.0,,185.0,,,,,,4.0,,,,,,,,,,,
13444502,away,One Knoxville SC,Heath Martin,Heath Martin,heath-martin,H. Martin,D,,3,M,1113506,EUR,992217600,D,15,15,False,43.0,38.0,4.0,4.0,0.0,21.0,22.0,17.0,21.0,2.0,3.0,4.0,3.0,1.0,,,90.0,64.0,7.3,10.0,1,4.0,1.0,2.0,,1.0,,,1.0,2.0,1.0,,180.0,,,,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Abel Alejandro Caputo,,abel-alejandro-caputo,A. A. Caputo,M,6,19,M,1018074,EUR,973555200,M,6,6,False,37.0,34.0,5.0,3.0,0.0,19.0,20.0,15.0,17.0,,1.0,,1.0,1.0,,,45.0,40.0,6.8,4.0,0,1.0,1.0,,,,,,1.0,,1.0,,170.0,,,,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Stavros Zarokostas,,stavros-zarokostas,S. Zarokostas,F,21,19,M,1026477,EUR,863308800,M,21,21,False,16.0,12.0,1.0,,0.0,6.0,6.0,6.0,10.0,,3.0,1.0,5.0,,,,90.0,27.0,6.6,8.0,1,2.0,1.0,6.0,,,,1.0,2.0,3.0,1.0,,170.0,3.0,2.0,,1.0,,2.0,,1.0,,,,,,,,,
13444502,away,One Knoxville SC,Nicola Rosamilia,Nicola Rosamilia,nicola-rosamilia,N. Rosamilia,M,77,1,M,2056158,EUR,1023235200,M,77,77,False,36.0,32.0,2.0,1.0,0.0,15.0,15.0,17.0,21.0,2.0,9.0,,3.0,5.0,,,90.0,53.0,7.0,11.0,1,,,8.0,1.0,,,,3.0,2.0,1.0,,183.0,4.0,2.0,,,,1.0,,,1.0,1.0,,,2.0,,,,
13444502,away,One Knoxville SC,Callum Johnson,Callum Johnson,callum-johnson,C. Johnson,M,12,1,M,1172580,EUR,878342400,M,12,12,False,11.0,7.0,1.0,,0.0,3.0,3.0,4.0,8.0,,3.0,,,1.0,,,45.0,17.0,6.8,5.0,0,2.0,1.0,,,,,,,,,,176.0,,,,2.0,2.0,,True,,1.0,,,,,,,,
13444502,away,One Knoxville SC,Leo Santos,,leo-santos,L. Santos,M,18,3,M,1478379,EUR,1169856000,M,18,18,False,20.0,13.0,,,0.0,3.0,5.0,10.0,15.0,,5.0,1.0,1.0,3.0,,,90.0,31.0,7.5,9.0,1,1.0,,3.0,2.0,,,1.0,,,,,178.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0
13444502,away,One Knoxville SC,Kempes Waldemar Tekiela,,kempes-waldemar-tekiela,K. W. Tekiela,F,10,16,M,876811,EUR,876873600,F,10,10,False,11.0,10.0,,,0.0,2.0,2.0,8.0,9.0,2.0,2.0,,,,,,45.0,14.0,6.7,3.0,1,,,1.0,,,,,,,,,187.0,1.0,,,,,,,,,1.0,,,,,,,
13444502,away,One Knoxville SC,Jaheim Brown,Jaheim Brown,jaheim-brown,J. Brown,D,26,3,M,2060929,EUR,1002758400,D,26,26,True,26.0,16.0,6.0,,0.0,12.0,17.0,4.0,9.0,1.0,2.0,3.0,1.0,,,,45.0,36.0,6.5,12.0,0,2.0,1.0,3.0,,,,,,,,,183.0,,,,1.0,1.0,3.0,,,,,,,,,,,
13444502,away,One Knoxville SC,Sivert August Felde Haugli,,sivert-august-felde-haugli,S. A. F. Haugli,M,,6,M,904885,EUR,925862400,D,3,3,True,37.0,36.0,6.0,5.0,0.0,24.0,24.0,12.0,13.0,1.0,1.0,3.0,2.0,,,,45.0,44.0,7.1,1.0,0,,,1.0,,,,1.0,,1.0,,,196.0,,,1.0,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Angelo Kelly-Rosales,,angelo-kelly-rosales,A. Kelly-Rosales,M,8,16,M,935005,EUR,727920000,M,8,8,True,14.0,10.0,1.0,1.0,0.0,7.0,8.0,3.0,6.0,,3.0,1.0,1.0,2.0,,,45.0,21.0,6.6,5.0,0,,,4.0,2.0,,,1.0,,1.0,,,178.0,2.0,1.0,,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Mikkel Gøling,Mikkel Gøling,mikkel-goling,M. Gøling,M,17,2,M,2073093,EUR,1008720000,M,17,17,True,21.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,14.0,,2.0,,1.0,,,,45.0,27.0,6.8,4.0,1,,,3.0,1.0,1.0,,,1.0,2.0,,,193.0,,,,2.0,2.0,,,,,,,,,,,,
13444502,away,One Knoxville SC,Babacar Diene,Babacar Diene,babacar-diene,B. Diene,F,7,12,M,1809254,EUR,846288000,F,7,7,True,9.0,7.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,,2.0,,,2.0,,,45.0,17.0,7.8,5.0,1,1.0,,3.0,,,,,1.0,1.0,1.0,,196.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0
13444502,away,One Knoxville SC,Mark Doyle,,doyle-mark,M. Doyle,F,14,18,M,882186,EUR,911433600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,
13444502,away,One Knoxville SC,Giovanni Calixtro,,giovanni-calixtro,G. Calixtro,F,,6,M,1020492,EUR,962064000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
