match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_totalKeeperSweeper
15002176,home,Blackpool,Tom Bloxham,Tom Bloxham,,tom-bloxham,T. Bloxham,F,14,196.0,81,M,1067951,EUR,1067731200.0,F,14,14,False,14.0,13.0,1.0,1.0,0.0,2.0,2.0,11.0,12.0,,4.0,,,,,90.0,29.0,7.5,9.0,50.596769257977,7.0,11.55,11.655,,2.0,1,0.25,0.28,0.23,,9.0,3.0,,,,,,,1.0,0.51,4.0,1.0,4.0,,3.0,1.0,2.0,1.0,,,1.0,1.0,,,,,
15002176,home,Blackpool,Lee Evans,,,lee-evans,L. Evans,M,8,186.0,80,M,219060,EUR,775008000.0,M,7,7,True,30.0,27.0,6.0,4.0,0.0,11.0,11.0,16.0,19.0,1.0,1.0,,,,,45.0,32.0,7.4,3.0,19.739846998859,3.0,12.6,9.975,,,0,0.57,0.08,-0.02,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
15002176,home,Blackpool,Daniel Imray,,,daniel-imray,D. Imray,M,30,178.0,103,M,1101358,EUR,1059264000.0,D,30,30,True,8.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,,,,,33.0,16.0,7.2,3.0,53.206497874926,2.0,42.0,25.83,,1.0,1,0.48,0.07,0.15,,2.0,3.0,1.0,,,,1.0,1.0,2.0,-0.64,,,,,,,1.0,,,1.0,,,,,,,
15002176,home,Blackpool,James Husband,,,james-husband,J. Husband,D,3,180.0,22,M,810572,EUR,757555200.0,D,3,3,True,22.0,18.0,3.0,,0.0,15.0,16.0,3.0,6.0,1.0,2.0,,,,,29.0,25.0,6.7,5.0,22.284624629019,4.0,9.555,6.72,,,0,-0.03,0.02,0.15,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
15002176,home,Blackpool,Josh Bowler,,,bowler-josh,J. Bowler,M,19,175.0,147,M,879800,EUR,920592000.0,M,19,19,True,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,,3.0,,,,,29.0,16.0,7.0,5.0,81.527196330413,8.0,47.565,13.23,,1.0,1,0.27,0.18,0.14,,3.0,3.0,,1.0,,,1.0,1.0,1.0,-0.07,,,,,,1.0,3.0,1.0,1.0,,,,,,,,
15002176,home,Blackpool,CJ Hamilton,,,cj-hamilton,C. Hamilton,M,22,185.0,40,M,827147,EUR,795916800.0,F,22,22,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,14.0,10.0,6.9,1.0,31.109983567033,3.0,1.68,8.505,,,2,-0.05,0.49,0.0,,2.0,4.0,,1.0,,,,,1.0,-0.57,2.0,,,,,,3.0,3.0,,,1.0,,,1.0,,1.0,
15002176,home,Blackpool,Franco Ravizzoli,Franco Ravizzoli,,franco-ravizzoli,F. Ravizzoli,G,25,188.0,35,M,1088141,EUR,868406400.0,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,home,Blackpool,Albie Morgan,,,albie-morgan,A. Morgan,M,8,180.0,47,M,944264,EUR,949449600.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,home,Blackpool,Andy Lyons,,,lyons-andy,A. Lyons,M,2,177.0,72,M,932236,EUR,965174400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,home,Blackpool,Terry Bondo,Terry Bondo,,terry-bondo,T. Bondo,F,41,191.0,4,M,1987798,EUR,1170892800.0,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,away,Carlisle United,Harry Lewis,,,harry-lewis,H. Lewis,G,21,191.0,26,M,815927,EUR,882576000.0,G,25,25,False,22.0,8.0,21.0,7.0,0.0,5.0,8.0,3.0,14.0,3.0,8.0,,3.0,3.0,1.0,90.0,33.0,6.0,14.0,9.1847030631648,2.0,-5.775,-1.26,0.2925,,0,0.01,0.0,-0.49,0.08,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
15002176,away,Carlisle United,Josh Williams,,,josh-williams,J. Williams,M,22,,14,M,1134731,EUR,1038096000.0,D,22,22,False,39.0,30.0,2.0,1.0,0.0,15.0,17.0,15.0,22.0,2.0,6.0,,,,,90.0,70.0,6.1,16.0,270.41389590271,17.0,-147.105,22.26,,,0,-0.02,0.3,-0.5,,7.0,7.0,,,,,3.0,2.0,1.0,,2.0,2.0,1.0,,2.0,,4.0,1.0,,,,,,,,,
15002176,away,Carlisle United,Jack Ellis,Jack Ellis,,jack-ellis,J. Ellis,D,18,,18,M,1145742,EUR,1066953600.0,D,18,18,False,33.0,24.0,7.0,2.0,0.0,18.0,20.0,6.0,13.0,1.0,5.0,,,,,90.0,41.0,5.8,10.0,27.912509479868,4.0,2.625,11.76,,,1,0.17,0.15,-0.64,,5.0,4.0,2.0,,,2.0,2.0,,,-0.05,1.0,2.0,1.0,,,2.0,,,,1.0,,,,,,,
15002176,away,Carlisle United,Aaron Hayden,,,aaron-hayden,A. Hayden,D,6,185.0,62,M,804614,EUR,853372800.0,D,6,6,False,28.0,20.0,4.0,1.0,0.0,14.0,19.0,6.0,9.0,4.0,3.0,,,,,90.0,46.0,6.2,9.0,36.166479844179,5.0,-14.07,2.1,,,1,0.02,0.02,0.16,,5.0,6.0,2.0,,4.0,1.0,1.0,1.0,1.0,-0.89,2.0,4.0,,,,1.0,,,,1.0,,,True,,,1.0,
15002176,away,Carlisle United,Cameron Harper,,,cameron-harper,C. Harper,D,3,184.0,29,M,925457,EUR,978307200.0,D,3,3,False,40.0,25.0,5.0,1.0,0.0,14.0,17.0,11.0,23.0,3.0,7.0,,,,,90.0,75.0,5.6,32.0,50.818137857807,9.0,-28.98,4.305,,1.0,0,-0.17,0.14,-0.67,,3.0,4.0,1.0,,,1.0,2.0,2.0,1.0,,,1.0,,11.0,2.0,,,,,,,,,,1.0,,
15002176,away,Carlisle United,Alex Gilliead,,,alex-gilliead,A. Gilliead,M,20,183.0,23,M,284451,EUR,823996800.0,M,20,20,False,32.0,24.0,5.0,2.0,0.0,11.0,15.0,13.0,17.0,1.0,7.0,,,,,76.0,45.0,7.2,9.0,80.869875438299,12.0,-30.345,5.04,,2.0,1,0.02,0.22,0.15,,4.0,10.0,2.0,1.0,,,4.0,3.0,1.0,0.01,,2.0,,,1.0,1.0,3.0,3.0,,,,,,,,,
15002176,away,Carlisle United,Harvey Macadam,Harvey Macadam,,harvey-macadam,H. Macadam,M,37,193.0,18,M,1175210,EUR,978998400.0,M,37,37,False,31.0,25.0,4.0,1.0,0.0,9.0,11.0,16.0,20.0,,4.0,,,,,69.0,41.0,6.6,7.0,45.619314758718,6.0,-22.155,0.63,,,0,0.15,0.03,-0.11,,1.0,3.0,,,1.0,,2.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,
15002176,away,Carlisle United,David Ajiboye,,,ajiboye-david,D. Ajiboye,F,7,172.0,50,M,920564,EUR,906940800.0,M,7,7,False,13.0,10.0,,,1.0,2.0,3.0,8.0,10.0,,,,,,,69.0,22.0,6.7,7.0,50.299044125364,5.0,-12.705,6.615,,2.0,1,0.09,0.06,-0.28,,5.0,3.0,1.0,,,,1.0,,1.0,0.26,3.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,
15002176,away,Carlisle United,Chris Conn-Clarke,Chris Conn-Clarke,,chris-conn-clarke,C. Conn-Clarke,M,38,,115,M,1063935,EUR,1006387200.0,M,38,38,False,28.0,21.0,6.0,5.0,0.0,9.0,11.0,12.0,17.0,,4.0,,,,,64.0,42.0,6.4,16.0,188.07414855434,17.0,-89.985,6.615,,,3,-0.01,0.29,-0.3,,5.0,1.0,1.0,,,,1.0,,,0.13,1.0,,4.0,1.0,1.0,,2.0,,,,3.0,,,,,,
15002176,away,Carlisle United,Regan Linney,Regan Linney,,regan-linney,R. Linney,F,10,,142,M,1088850,EUR,863395200.0,M,10,10,False,11.0,4.0,1.0,,0.0,1.0,3.0,3.0,8.0,1.0,,,,,,69.0,26.0,6.7,13.0,72.01290094465,9.0,-34.965,5.565,,3.0,2,0.41,0.41,-0.19,,5.0,3.0,,1.0,,,,,1.0,-0.2,,,,2.0,2.0,,5.0,2.0,1.0,1.0,,,,1.0,1.0,,
15002176,away,Carlisle United,Luke Armstrong,,,luke-armstrong,L. Armstrong,F,29,185.0,41,M,880678,EUR,836265600.0,F,29,29,False,10.0,8.0,,,0.0,4.0,5.0,4.0,5.0,,1.0,,,,,90.0,20.0,6.9,8.0,41.774446844172,6.0,-9.135,12.18,,,2,-0.11,0.05,-0.03,,8.0,1.0,,,,,,,,0.49,5.0,1.0,4.0,1.0,1.0,3.0,,,,,2.0,1.0,,1.0,,,
15002176,away,Carlisle United,Stephen Wearne,,,stephen-wearne,S. Wearne,M,16,181.0,34,M,990223,EUR,976924800.0,M,16,16,True,11.0,10.0,2.0,2.0,0.0,2.0,2.0,8.0,9.0,,1.0,,,,,26.0,17.0,6.7,4.0,32.658648622362,5.0,16.17,6.825,,,0,0.05,-0.04,-0.01,,1.0,1.0,,,,1.0,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,
15002176,away,Carlisle United,Hayden Atkinson,Hayden Atkinson,,hayden-atkinson,H. Atkinson,D,31,,6,M,1959550,EUR,,D,31,31,True,11.0,9.0,2.0,,0.0,5.0,5.0,4.0,6.0,3.0,,,,,,21.0,15.0,6.9,2.0,62.375096014588,4.0,-20.895,15.33,,1.0,0,0.04,0.05,0.38,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
15002176,away,Carlisle United,Junior Luamba,Junior Luamba,,junior-luamba,J. Luamba,M,11,188.0,27,M,1064342,EUR,1051401600.0,F,11,11,True,5.0,2.0,,,0.0,,,2.0,5.0,1.0,1.0,,,,,21.0,13.0,6.5,5.0,98.677458581302,7.0,-55.44,14.91,,1.0,1,-0.15,0.23,0.14,,4.0,3.0,,1.0,,,,,1.0,-0.08,1.0,,1.0,,,2.0,3.0,2.0,,,,,,,,,
15002176,away,Carlisle United,Jordan Jones,,,jordan-jones,J. Jones,M,21,174.0,42,M,305256,EUR,782956800.0,F,21,21,True,7.0,6.0,1.0,,0.0,,,6.0,7.0,,1.0,,,,,21.0,12.0,6.5,4.0,81.83047397266,4.0,-76.965,-9.975,,,0,-0.01,0.06,-0.01,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,
15002176,away,Carlisle United,Callum Whelan,,,callum-whelan,C. Whelan,M,8,176.0,30,M,920366,EUR,906595200.0,M,8,8,True,8.0,6.0,1.0,,0.0,2.0,3.0,4.0,5.0,,3.0,,,,,14.0,10.0,6.6,3.0,15.08501627019,2.0,-8.085,-2.52,,,0,0.06,0.06,0.15,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
15002176,away,Carlisle United,Gabriel Breeze,Gabriel Breeze,,gabriel-breeze,G. Breeze,G,1,187.0,39,M,1109082,EUR,1072742400.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,away,Carlisle United,Sam Murray,Sam,Murray,sam-murray,S. Murray,D,15,176.0,296,M,1142179,EUR,1096070400.0,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,away,Carlisle United,Archie Davies,,,davies-archie,A. Davies,D,2,183.0,31,M,920558,EUR,907718400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002176,away,Carlisle United,Georgie Kelly,,,kelly-georgie,G. Kelly,F,9,187.0,86,M,834750,EUR,847756800.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
