match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_penaltyConceded,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_totalOffside,player_sofascoreId,stat_totalCross,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceCreated,stat_penaltyMiss,stat_goals,stat_goalAssist,stat_hitWoodwork
10408591,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,42.0,28.0,31.0,17.0,11.0,12.0,17.0,30.0,1.0,1.0,1.0,2.0,16.0,1.0,3.0,1.0,5.0,2.0,2.0,90.0,56.0,7.2,14.0,0.0,0.0,0.0083156,0,-0.3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408591,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,False,22.0,14.0,6.0,1.0,8.0,10.0,6.0,12.0,2.0,4.0,2.0,,4.0,,,,,,,45.0,43.0,5.9,17.0,0.0,0.0,0.0126406,0,,1.0,5.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408591,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,35.0,28.0,10.0,5.0,17.0,18.0,11.0,17.0,4.0,2.0,2.0,3.0,4.0,,,,,,,69.0,48.0,6.0,7.0,0.0,0.0,0.00370861,0,,1.0,2.0,,,1.0,Unai,García,True,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408591,home,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,False,26.0,22.0,7.0,6.0,18.0,21.0,4.0,5.0,2.0,,,2.0,4.0,,,,,,,45.0,30.0,6.7,4.0,0.0,0.0,0.00131715,0,,,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10408591,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,24.0,20.0,3.0,1.0,14.0,15.0,6.0,9.0,3.0,1.0,1.0,2.0,5.0,,,,,,,90.0,39.0,6.5,8.0,0.1986,0.0,0.00297697,1,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408591,home,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,12,12,False,16.0,8.0,,,4.0,5.0,4.0,12.0,9.0,,,,7.0,,,,,,,72.0,46.0,6.7,19.0,0.0,0.0,0.0379278,0,,,8.0,6.0,3.0,1.0,,,,,,1.0,5.0,,,,3.0,4.0,,ez_abde,1.0,1.0,1.0,,,,,,,,,
10408591,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,27.0,21.0,8.0,4.0,9.0,11.0,12.0,16.0,,,,2.0,3.0,,,,,,,90.0,32.0,6.4,6.0,0.023,0.0,0.00841042,1,,1.0,4.0,,,,,,,,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,
10408591,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,30.0,20.0,4.0,2.0,11.0,14.0,9.0,16.0,7.0,1.0,1.0,2.0,7.0,,,,,,,90.0,47.0,7.0,12.0,0.0553,0.0,0.00786771,1,,2.0,7.0,1.0,1.0,3.0,,,,1.0,1.0,2.0,4.0,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,
10408591,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,False,20.0,15.0,1.0,1.0,6.0,7.0,9.0,13.0,6.0,3.0,3.0,,4.0,,,,,,,63.0,37.0,6.5,10.0,0.0,0.0,0.0260361,0,,1.0,5.0,3.0,2.0,1.0,,,,,,1.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,
10408591,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,15.0,11.0,,,5.0,6.0,7.0,11.0,,,,,4.0,,,,,,,53.0,20.0,6.6,7.0,0.0,0.0,0.0180108,0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,
