match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_aerialLost,player_sofascoreId,stat_goalAssist,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_penaltyConceded,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_penaltyWon
10408305,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,13.0,11.0,,,4.0,4.0,7.0,9.0,1.0,,,,88.0,26.0,6.8,7.0,0.2173,0.3698,0.0150647,3,,,,4.0,2.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,2.0,1.0,2.0,1.0,,,,2.0,,2.0,,,,,,,
10408305,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,True,16.0,15.0,,,2.0,2.0,13.0,14.0,1.0,,,,19.0,18.0,6.5,2.0,0.0,0.0,0.309636,0,,,,3.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
10408305,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,6.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,,,,11.0,10.0,6.8,2.0,0.0,0.0,0.00059087,0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
10408305,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,15,15,True,4.0,2.0,,,,,2.0,4.0,,,,,12.0,9.0,6.1,3.0,0.0,0.0,0.00079598,0,,,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,True,4.0,2.0,1.0,,,,2.0,4.0,,,,,12.0,5.0,6.3,3.0,0.0,0.0,0.0007341,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10408305,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,3.0,1.0,,,,1.0,1.0,2.0,1.0,,,,12.0,3.0,6.5,2.0,0.0,0.0,0.00066883,0,,,,,1.0,,,,,,,1.0,,,,,Falcao,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Miguel Ángel Morro,,,miguel-angel-morro,M. Á. Morro,G,1,195,72,M,945816,EUR,968630400,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Diego López,,,diego-lopez,D. López,G,26,196,199,,4697,EUR,373593600,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Mario Suárez,,,mario-suarez,M. Suárez,D,,185,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Mario Hernández,,,mario-hernandez,M. Hernández,D,,177,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Esteban Saveljich,,,esteban-saveljich,E. A. Saveljich,D,24,187,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Thibaut Courtois,,,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,32.0,25.0,8.0,1.0,25.0,27.0,,5.0,8.0,1.0,1.0,1.0,90.0,41.0,6.6,7.0,0.0,0.0,5.967e-05,0,-0.4778,,,,,,,,,,,,,,,,TheOctopus,,,,,,,,,,,,,,,1.0,4.0,,
10408305,away,Real Madrid,Daniel Carvajal,,,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,False,36.0,28.0,7.0,6.0,17.0,19.0,11.0,21.0,6.0,,,,85.0,62.0,6.3,14.0,0.041,0.0,0.014119,1,,4.0,,1.0,3.0,4.0,,1.0,1.0,1.0,,,,,1.0,,DaniCarvajal,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,
10408305,away,Real Madrid,Éder Militão,,,eder-militao,É. Militão,D,3,186,138748,M,822519,EUR,885081600,D,3,3,False,51.0,42.0,9.0,3.0,35.0,36.0,7.0,16.0,6.0,,,,90.0,66.0,7.2,11.0,0.3283,0.6094,0.0614022,2,,1.0,,1.0,5.0,5.0,,2.0,2.0,,2.0,,,1.0,,1.0,EMilitão,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,
10408305,away,Real Madrid,David Alaba,,,david-alaba,D. Alaba,D,4,180,93395,M,66492,EUR,709344000,D,4,4,False,42.0,37.0,3.0,1.0,25.0,27.0,12.0,18.0,4.0,,,,90.0,54.0,6.6,9.0,0.0,0.0,0.0117077,0,,3.0,,,2.0,2.0,1.0,1.0,,,2.0,1.0,,,1.0,,DAlaba,,,,,1.0,,,,1.0,,,,,,,,,
10408305,away,Real Madrid,Ferland Mendy,,,ferland-mendy,F. Mendy,D,23,178,70735,M,792073,EUR,802569600,D,23,23,False,37.0,32.0,6.0,4.0,18.0,19.0,14.0,18.0,4.0,,,,85.0,51.0,6.6,8.0,0.0,0.0,0.0121235,0,,,,4.0,5.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,2.0,1.0,FerMendy,,2.0,1.0,,,,,,2.0,,,,,,,,,
10408305,away,Real Madrid,Federico Valverde,,,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,15,15,False,49.0,43.0,3.0,2.0,16.0,19.0,27.0,30.0,5.0,,,,90.0,60.0,6.9,6.0,0.0434,0.0,0.0482128,2,,,,2.0,6.0,1.0,,2.0,3.0,,,1.0,2.0,,2.0,,Fede,,,,2.0,1.0,,,,,,,,,,,,,
10408305,away,Real Madrid,Aurélien Tchouaméni,,,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,M,18,18,False,40.0,36.0,,,24.0,27.0,12.0,13.0,4.0,,,,69.0,56.0,7.1,7.0,0.0,0.0,0.00443287,0,,,,2.0,9.0,3.0,,5.0,,1.0,,4.0,,,3.0,,ATchouaméni,,,,,3.0,,,,2.0,,1.0,,,,,,,
10408305,away,Real Madrid,Luka Modrić,,,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,53.0,43.0,2.0,,24.0,29.0,19.0,28.0,4.0,,,,79.0,66.0,6.6,17.0,0.7884,0.8522,0.0621408,1,,4.0,,2.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,LModric10,,,,,,,,1.0,3.0,,,True,,,,,,
10408305,away,Real Madrid,Marco Asensio,,,marco-asensio,M. Asensio,F,21,182,31005,M,361004,EUR,822182400,F,11,11,False,28.0,28.0,1.0,1.0,12.0,12.0,19.0,24.0,3.0,,,,90.0,51.0,8.0,7.0,0.1172,0.0,0.573967,3,,8.0,3.0,3.0,6.0,,,2.0,3.0,2.0,3.0,,,,,,marcoasensio10,1.0,2.0,1.0,,,,3.0,,,,1.0,,2.0,,,,,1.0
10408305,away,Real Madrid,Rodrygo,,,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,21,21,False,23.0,20.0,1.0,,9.0,9.0,11.0,14.0,,,,,90.0,40.0,6.4,6.0,0.7582,0.0,0.026238,4,,,,4.0,5.0,1.0,,,2.0,1.0,1.0,,,,,1.0,Rodrygo,,5.0,3.0,4.0,,,,,1.0,,,,,1.0,,,,
10408305,away,Real Madrid,Vinícius Júnior,,,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,20,20,False,13.0,11.0,,,2.0,3.0,9.0,11.0,5.0,,,,90.0,34.0,6.5,11.0,0.2312,0.0,0.0336663,2,,1.0,,9.0,8.0,,,,7.0,2.0,2.0,,,,,,ViniJr,,3.0,1.0,2.0,,,,,1.0,,5.0,,,,,,,
10408305,away,Real Madrid,Eduardo Camavinga,,,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,12,12,True,23.0,21.0,1.0,1.0,14.0,15.0,7.0,8.0,4.0,,,,21.0,31.0,7.1,2.0,0.0855,0.0,0.0117772,1,,,,1.0,6.0,1.0,,2.0,2.0,,,1.0,,,,1.0,Tacklevinga,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,
10408305,away,Real Madrid,Mariano Díaz,,,mariano-diaz,M. Díaz,F,9,180,3953,M,175753,EUR,744163200,F,24,24,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,,,,11.0,5.0,6.5,1.0,0.0,0.0,0.0041407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Nacho Fernández,,,nacho-fernandez,N. Fernández,D,6,180,15081,M,69404,EUR,632620800,D,6,6,True,10.0,9.0,1.0,1.0,4.0,5.0,5.0,5.0,,,,,15.0,12.0,6.6,1.0,0.0,0.0,0.00220718,0,,,,1.0,,,,,,,1.0,,,,,1.0,nachofdez90,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Lucas Vázquez,,,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,M,17,17,True,9.0,9.0,,,3.0,3.0,6.0,7.0,,,,,15.0,14.0,6.7,1.0,0.0,0.0,0.012887,0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,LucasVaz91,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Andriy Lunin,,,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,ALunin,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Luis López,,,luis-lopez,L. López,G,1,190,394,M,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Jesús Vallejo,,,jesus-vallejo,J. Vallejo,D,24,184,19861,M,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,jesusvallejo1997,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Álvaro Odriozola,,,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,353250,EUR,818899200,D,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Dani Ceballos,,,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Danifuli10,,,,,,,,,,,,,,,,,,
10408305,away,Real Madrid,Eden Hazard,,,eden-hazard,E. Hazard,F,,173,36243,,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,HazardEden10,,,,,,,,,,,,,,,,,,
