match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded
10583791,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10583791,,,,,90,5.0,,1,,,varDecision,True,True,12798.0,penaltyNotAwarded,818758.0,Hussain Al-Shuweish,,,,,
10583791,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,,,,
10583791,,,,,87,,,4,,,substitution,,False,121261605.0,regular,,,,False,,,
10583791,,,,,81,,,10,,,substitution,,False,121261601.0,regular,,,,False,,,
10583791,,,,,78,,,13,,,substitution,,True,121261594.0,regular,,,,False,,,
10583791,,,,,72,,,19,,,substitution,,False,121261583.0,regular,,,,False,,,
10583791,,,,,67,,,24,,,substitution,,True,121261578.0,regular,,,,False,,,
10583791,,,,,67,,,24,,,substitution,,True,121261579.0,regular,,,,False,,,
10583791,,,,,54,,,37,,,substitution,,True,121261552.0,regular,,,,False,,,
10583791,,0.0,1.0,,51,,,40,,,goal,,False,165639050.0,regular,67645.0,Domagoj Antolić,,,,,
10583791,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10583791,,,,,45,0.0,,1,,,injuryTime,,,,,,,2.0,,,,
10583791,,,,,21,,,25,,,card,,False,120426539.0,yellow,880083.0,Farouk Chafaï,,,Farouk Chafaï,Foul,False
