match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals
10583791,home,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,77,172.0,64,M,975496,EUR,752198400.0,F,10,10,False,42.0,36.0,,,12.0,13.0,26.0,32.0,6.0,,,,90.0,56.0,7.2,11.0,1,3.0,2.0,2.0,1.0,,,,5.0,,,2.0,,3.0,2.0,1.0,2.0,1.0,,,,,2.0,,,,,,,
10583791,home,Al-Fayha,Mohammed Majrashi,mohammed-majrashi,M. Majrashi,F,20,180.0,7,M,160931,EUR,674697600.0,F,19,19,True,3.0,2.0,,,,,2.0,3.0,,,,,36.0,10.0,6.6,6.0,1,,2.0,,,,1.0,2.0,3.0,,,,,,,,,1.0,,,,,3.0,2.0,,,,,,
10583791,home,Al-Fayha,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600.0,M,26,26,True,13.0,10.0,,,3.0,5.0,7.0,11.0,2.0,,,,23.0,25.0,6.7,7.0,1,3.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,
10583791,home,Al-Fayha,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600.0,M,66,66,True,20.0,19.0,2.0,1.0,4.0,4.0,15.0,16.0,1.0,,,,23.0,24.0,6.7,1.0,0,,3.0,2.0,1.0,,,,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,
10583791,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200.0,M,11,11,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,,12.0,10.0,6.3,3.0,0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,
10583791,home,Al-Fayha,Moslem Al-Freej,moslem-al-freej,M. Al-Freej,G,1,188.0,5,M,818636,EUR,517968000.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Moslem,Al-Freej,,,,
10583791,home,Al-Fayha,Abdullah Al Shamekh,abdullah-al-shamekh,A. Al Shamekh,D,,176.0,10,M,792279,EUR,738547200.0,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583791,home,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583791,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400.0,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Saud Zidan,,,,,
10583791,home,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000.0,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583791,away,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600.0,G,30,30,False,40.0,21.0,28.0,9.0,14.0,17.0,7.0,23.0,11.0,1.0,1.0,3.0,90.0,51.0,7.6,19.0,0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10583791,away,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,19,19,False,23.0,14.0,2.0,1.0,9.0,11.0,5.0,13.0,6.0,,,,87.0,49.0,7.0,15.0,1,1.0,3.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,3.0,1.0,Abdullah Al-Hawsawi,,,,,
10583791,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200.0,D,15,15,False,51.0,43.0,9.0,4.0,36.0,37.0,7.0,14.0,8.0,,,,90.0,61.0,7.1,9.0,0,,1.0,,,True,2.0,1.0,3.0,7.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,
10583791,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800.0,D,3,3,False,46.0,37.0,12.0,5.0,27.0,30.0,10.0,16.0,2.0,,,,90.0,57.0,7.4,9.0,0,,8.0,3.0,2.0,,2.0,5.0,2.0,6.0,,,,,,,,,,,,,,,,,,,1.0,
10583791,away,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000.0,D,13,13,False,25.0,20.0,2.0,,11.0,11.0,9.0,20.0,5.0,,,,90.0,52.0,7.0,16.0,0,6.0,4.0,2.0,1.0,,1.0,1.0,4.0,2.0,1.0,1.0,,,,,3.0,,,,1.0,,2.0,,,,,,,
10583791,away,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174.0,90,M,111719,EUR,743126400.0,M,6,6,False,40.0,35.0,1.0,1.0,22.0,24.0,13.0,16.0,6.0,,,,90.0,50.0,6.9,6.0,0,,3.0,1.0,1.0,,2.0,,4.0,2.0,2.0,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,
10583791,away,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800.0,M,49,49,False,19.0,16.0,1.0,,4.0,4.0,12.0,16.0,3.0,,,,72.0,31.0,6.5,9.0,1,1.0,3.0,,,,1.0,1.0,5.0,,,1.0,,1.0,,,3.0,,1.0,,2.0,,2.0,2.0,,,,,,
10583791,away,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000.0,M,17,17,False,41.0,36.0,2.0,2.0,13.0,15.0,23.0,26.0,6.0,,,,90.0,53.0,8.0,8.0,2,,6.0,3.0,1.0,,1.0,,2.0,,,,,3.0,,,,,,3.0,,2.0,2.0,1.0,,,,,,1.0
10583791,away,Damac FC,Nono,nono,Nono,M,14,179.0,56,M,232434,EUR,733449600.0,M,10,10,False,32.0,24.0,5.0,1.0,8.0,12.0,17.0,24.0,6.0,,,,81.0,44.0,6.7,14.0,0,4.0,3.0,,,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,2.0,1.0,,,2.0,,,,,,
10583791,away,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,7,7,False,17.0,12.0,2.0,1.0,2.0,2.0,10.0,16.0,5.0,,,,90.0,24.0,6.6,7.0,0,1.0,,,,,,,3.0,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,
10583791,away,Damac FC,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182.0,1525,M,878830,EUR,827625600.0,F,9,9,False,23.0,17.0,,,6.0,7.0,12.0,17.0,5.0,,,,90.0,46.0,6.9,13.0,4,1.0,6.0,,,,4.0,2.0,10.0,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,1.0,,4.0,2.0,3.0,4.0,,,,,,
10583791,away,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000.0,M,23,23,True,4.0,2.0,1.0,,2.0,2.0,,2.0,,,,,18.0,6.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10583791,away,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,847475,EUR,761616000.0,M,24,24,True,2.0,1.0,,,1.0,2.0,,,1.0,,,,9.0,5.0,6.5,2.0,0,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,Waleed,Hizam,,,,
10583791,away,Damac FC,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,4,4,True,,,,,,,,,,,,,9.0,1.0,6.5,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10583791,away,Damac FC,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600.0,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583791,away,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,923016,EUR,679536000.0,D,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583791,away,Damac FC,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600.0,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583791,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200.0,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Dhari Al-Enezi,,,,,
10583791,away,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800.0,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Makin,,,,,
10583791,away,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Rian Mansour,,,,,
