match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_lastManTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
12530697,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,9,9,False,10.0,8.0,1.0,1.0,0.0,2.0,2.0,8.0,,64.0,22.0,7.3,5.0,0.282659,4,,6.0,,,4.0,,,1.0,2.0,2.0,,2.0,,,,,,1.0,1.0,,,1.0,,,2.0,0.4686,,1.0,2.0,1.0,0.4203,,,1.0,,,,
12530697,home,Eyüpspor,Rúben Vezo,ruben-vezo,R. Vezo,D,21,183.0,435,M,233180,EUR,767232000,D,14,14,True,26.0,26.0,1.0,1.0,0.0,14.0,14.0,13.0,,45.0,31.0,6.7,2.0,0.00566975,0,,12.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
12530697,home,Eyüpspor,Hüseyin Maldar,huseyin-maldar,H. Maldar,D,21,175.0,63,M,1618510,EUR,1169769600,F,17,17,True,10.0,7.0,,,0.0,2.0,2.0,9.0,,32.0,21.0,6.7,7.0,0.00422124,2,,5.0,1.0,,3.0,3.0,,,3.0,,,1.0,,,1.0,,,1.0,,,,,2.0,,2.0,0.1318,1.0,,,,,,,,,,,
12530697,home,Eyüpspor,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181.0,401,M,45604,EUR,618537600,M,33,33,True,30.0,28.0,2.0,2.0,0.0,10.0,11.0,19.0,,32.0,32.0,6.6,2.0,0.0156808,0,,18.0,,,4.0,1.0,,,,1.0,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12530697,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,217782,EUR,752803200,F,7,7,True,15.0,14.0,,,0.0,4.0,4.0,11.0,,26.0,19.0,7.4,3.0,0.103562,1,,10.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,0.3056,,1.0,1.0,1.0,0.5079,,,,,,,
12530697,home,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170.0,348,M,1394720,EUR,1096243200,M,81,81,True,5.0,4.0,,,1.0,,,5.0,,16.0,9.0,7.3,1.0,0.269194,0,,4.0,,,,4.0,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12530697,home,Eyüpspor,Cengiz Alp Köseer,alp-koseer-cengiz,C. A. Köseer,G,,185.0,18,M,947937,EUR,1041379200,G,26,26,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530697,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190.0,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530697,home,Eyüpspor,Erdem Gökçe,erdem-gokce,E. Gökçe,D,23,182.0,11,M,1120637,EUR,1041379200,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530697,home,Eyüpspor,Erdem Çalık,erdem-calik,E. Çalık,M,17,,25,M,2049797,EUR,1149465600,M,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Erdem Çalık,,,,,,,,,,,,,,,,,,,,,,
12530697,home,Eyüpspor,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,826258,EUR,869702400,F,66,66,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,False,14.0,11.0,4.0,1.0,0.0,11.0,12.0,2.0,3.0,58.0,23.0,6.9,3.0,3.514e-05,0,-0.9522,,,,,1.0,,,,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,3.0,1.0
12530697,away,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183.0,386,M,1063395,EUR,1037664000,D,99,99,False,35.0,28.0,5.0,3.0,0.0,16.0,20.0,15.0,,90.0,57.0,6.2,12.0,0.0370119,2,,12.0,,,4.0,6.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,,Arda Kurtulan,,1.0,1.0,1.0,,1.0,2.0,,2.0,0.1282,2.0,,,,,,,1.0,,,,
12530697,away,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,D,24,24,False,12.0,9.0,4.0,2.0,0.0,8.0,11.0,1.0,,45.0,17.0,6.1,4.0,0.00024921,1,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,0.0232,,,,,,,,,,,,
12530697,away,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191.0,42,M,903851,EUR,998006400,D,55,55,False,40.0,34.0,2.0,,0.0,27.0,31.0,10.0,,90.0,46.0,5.7,7.0,0.011949,0,,7.0,1.0,,,,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182.0,40,M,900798,EUR,831945600,D,23,23,False,36.0,29.0,2.0,1.0,0.0,18.0,19.0,18.0,,76.0,55.0,6.9,12.0,0.118787,0,,11.0,1.0,,2.0,8.0,,,2.0,1.0,,3.0,4.0,2.0,1.0,,,1.0,1.0,3.0,3.0,2.0,2.0,,,,1.0,,,,,,,,,,,
12530697,away,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166.0,68,M,826836,EUR,1087689600,M,16,16,False,15.0,13.0,,,0.0,4.0,4.0,12.0,,70.0,28.0,6.3,8.0,0.00764143,0,,9.0,1.0,,2.0,4.0,,,3.0,,,3.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,True,,,,,
12530697,away,Adana Demirspor,Maestro,maestro,Maestro,M,58,173.0,1198,M,1002146,EUR,1059955200,M,58,58,False,36.0,32.0,3.0,3.0,0.0,20.0,23.0,14.0,,90.0,50.0,6.5,7.0,0.0237282,1,,13.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,,,5.0,1.0,1.0,,,,,1.0,2.0,,,2.0,,,0.0154,,,1.0,,0.1037,,,,,,,
12530697,away,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,,172.0,28,M,996317,EUR,852422400,M,21,21,False,30.0,24.0,,,0.0,15.0,18.0,18.0,,90.0,49.0,6.7,15.0,0.041516,1,,11.0,6.0,2.0,2.0,4.0,2.0,,,1.0,,3.0,2.0,2.0,,,,,1.0,2.0,2.0,,,,1.0,0.0531,,,,,,,,,,,,
12530697,away,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175.0,43,M,816435,EUR,833328000,M,8,8,False,44.0,41.0,7.0,6.0,0.0,23.0,24.0,23.0,,90.0,62.0,7.1,8.0,0.110423,0,,20.0,3.0,2.0,7.0,6.0,2.0,3.0,1.0,1.0,,6.0,,3.0,1.0,,,,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,28,178.0,109,M,964233,EUR,1016236800,M,28,28,False,17.0,12.0,1.0,1.0,0.0,8.0,10.0,7.0,,70.0,32.0,6.1,13.0,0.0138446,3,,4.0,,,5.0,1.0,,2.0,2.0,1.0,,6.0,4.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,0.1055,,,1.0,,0.0591,1.0,,,,,,
12530697,away,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178.0,189,M,1654166,EUR,1202774400,F,60,60,False,18.0,14.0,2.0,2.0,0.0,7.0,9.0,11.0,,90.0,36.0,6.7,11.0,0.0309336,1,,8.0,2.0,1.0,5.0,7.0,1.0,2.0,6.0,,,1.0,1.0,1.0,,Ozan Demirbag,,,1.0,1.0,1.0,1.0,4.0,,,0.0296,1.0,,,,,1.0,,,,,,
12530697,away,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184.0,999,M,189193,EUR,807753600,F,17,17,True,9.0,7.0,1.0,1.0,0.0,5.0,5.0,4.0,,45.0,12.0,6.5,4.0,0.00715373,0,,2.0,,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191.0,34,M,1550761,EUR,1117843200,G,25,25,True,5.0,3.0,2.0,,0.0,3.0,5.0,,2.0,32.0,11.0,6.9,2.0,5.09e-06,0,-0.0339,,,,,,,,,1.0,,2.0,,,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,1.0,,
12530697,away,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175.0,21,M,1170288,EUR,1147651200,F,87,87,True,6.0,6.0,,,0.0,3.0,3.0,3.0,,20.0,9.0,6.6,,0.00063226,0,,3.0,,,2.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12530697,away,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177.0,26,M,863172,EUR,931996800,M,22,22,True,8.0,6.0,1.0,,0.0,5.0,5.0,3.0,,20.0,11.0,6.2,3.0,0.00020666,0,,1.0,,,2.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Breyton Fougeu,breyton-fougeu,B. Fougeu,F,,175.0,51,M,1545020,EUR,1073347200,F,93,93,True,6.0,5.0,,,0.0,4.0,4.0,2.0,,14.0,13.0,6.6,4.0,0.00110838,0,,1.0,,,2.0,2.0,,2.0,1.0,,,1.0,,,,Breyton,Fougeu,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Eren Fidan,fidan-eren,E. Fidan,G,99,190.0,8,M,2121507,EUR,1254268800,G,98,98,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Ali Arda Yildiz,yildiz-ali-arda,A. A. Yildiz,D,61,183.0,12,M,2086501,EUR,1176681600,D,61,61,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Demir Yavuz,demir-yavuz,D. Yavuz,M,14,,1,M,2121510,EUR,1158019200,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Demir Yavuz,,,,,,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Sefa Gulay,sefa-gulay,S. Gülay,F,7,,14,M,2121511,EUR,1137542400,M,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sefa Gülay,,,,,,,,,,,,,,,,,,,,,,
12530697,away,Adana Demirspor,Gokdeniz Tunc,tunc-gokdeniz,G. Tunc,F,22,176.0,9,M,2086510,EUR,1154908800,F,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
