match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed
12448365,home,Willem II Tilburg,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,30.0,16.0,24.0,10.0,0.0,8.0,11.0,8.0,19.0,11.0,2.0,1.0,1.0,90.0,39.0,6.6,15.0,0.00198603,0,0.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,D,25,25,False,30.0,23.0,4.0,1.0,0.0,16.0,21.0,8.0,12.0,4.0,,,,90.0,50.0,6.5,10.0,0.00759592,0,,3.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Raffael Behounek,,,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,29.0,23.0,6.0,1.0,0.0,20.0,23.0,3.0,6.0,4.0,,,,89.0,39.0,6.5,6.0,0.00066808,0,,,,,1.0,1.0,,6.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,34.0,33.0,3.0,2.0,0.0,30.0,30.0,3.0,4.0,3.0,,,,90.0,40.0,6.7,1.0,0.0015478,0,,,,1.0,,3.0,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,M,6,6,False,29.0,23.0,5.0,3.0,0.0,12.0,17.0,11.0,12.0,2.0,,,,90.0,53.0,7.0,10.0,0.0154943,0,,,,,6.0,10.0,1.0,2.0,2.0,8.0,6.0,1.0,2.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Nick Doodeman,,,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,M,7,7,False,11.0,7.0,1.0,,0.0,5.0,6.0,3.0,11.0,1.0,,,,65.0,21.0,6.4,10.0,0.322697,0,,6.0,1.0,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Jesse Bosch,,,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,15.0,11.0,,,0.0,3.0,5.0,8.0,10.0,2.0,,,,75.0,21.0,6.4,6.0,0.0173615,1,,,,2.0,3.0,3.0,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,True,1.0,0.0384,,,,,,,,,,
12448365,home,Willem II Tilburg,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,21.0,21.0,1.0,1.0,0.0,11.0,11.0,10.0,10.0,1.0,,,,90.0,40.0,6.8,5.0,0.0666512,2,,,,,4.0,5.0,1.0,,,2.0,2.0,2.0,,1.0,,,,4.0,1.0,1.0,,2.0,0.0569,,,,,,,,,,
12448365,home,Willem II Tilburg,Rúnar Þór Sigurgeirsson,,,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,M,5,5,False,15.0,4.0,5.0,1.0,0.0,2.0,7.0,3.0,9.0,2.0,,,,89.0,41.0,6.2,18.0,0.027245,0,,1.0,1.0,,7.0,5.0,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,F,14,14,False,24.0,19.0,2.0,1.0,0.0,6.0,8.0,13.0,17.0,5.0,,,,90.0,37.0,6.7,11.0,0.0184868,1,,1.0,,,4.0,1.0,2.0,,2.0,,,,,,1.0,,,2.0,1.0,2.0,,,0.3454,1.0,,,,,,,,,
12448365,home,Willem II Tilburg,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,18.0,14.0,,,0.0,6.0,6.0,8.0,12.0,2.0,,,,90.0,32.0,6.6,11.0,0.17488,1,,,,5.0,8.0,5.0,2.0,2.0,,,,,2.0,1.0,4.0,,,,,5.0,,,0.0802,1.0,3.0,,,,,,,,
12448365,home,Willem II Tilburg,Amar Fatah,,,amar-ahmed,A. Ahmed,F,17,180,323,M,1157829,EUR,1077148800,F,21,21,True,5.0,4.0,,,0.0,1.0,1.0,4.0,6.0,2.0,,,,25.0,16.0,7.0,5.0,0.0796987,2,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,2.0,,1.0,,,,,,1.0,,,0.1165,2.0,,,,,,,,,
12448365,home,Willem II Tilburg,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,15.0,5.0,6.7,2.0,0.00053023,0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Rob Nizet,,,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,22,22,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0,,1.0,0.00012062,0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Miodrag Pivas,Miodrag Pivas,,miodrag-pivas,M. Pivas,D,15,188,200,M,1129829,EUR,1116288000,D,15,15,True,5.0,4.0,,,0.0,4.0,5.0,,,,,,,1.0,5.0,,1.0,4.959e-05,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Connor van den Berg,,,connor-van-den-berg,C. van den Berg,G,16,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Jens Mathijsen,Jens,Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Valentino Vermeulen,,,valentino-vermeulen,V. Vermeulen,D,2,172,12,M,913222,EUR,995587200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Patrick Joosten,,,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Amine Lachkar,Amine Lachkar,,lachkar-amine,A. Lachkar,M,34,189,135,M,1418129,EUR,1050624000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Jeremy Bokila,,,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Khaled Razak,Khaled Razak,,khaled-razak,K. Razak,F,35,174,57,M,1431921,EUR,1134432000,F,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,home,Willem II Tilburg,Per van Loon,,,per-van-loon,P. v. Loon,F,22,176,47,M,1901884,EUR,1104451200,M,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,23.0,22.0,1.0,,0.0,22.0,22.0,,1.0,5.0,1.0,,,90.0,30.0,7.0,1.0,0.00011274,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
12448365,away,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,65.0,61.0,2.0,1.0,0.0,21.0,21.0,40.0,48.0,2.0,,,,45.0,76.0,7.2,8.0,0.111576,1,,4.0,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,0.0694,1.0,,,,,,,,,
12448365,away,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,115.0,108.0,6.0,4.0,0.0,64.0,69.0,44.0,46.0,5.0,,,,90.0,119.0,7.4,7.0,0.0321587,0,,,,4.0,2.0,6.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,123.0,111.0,13.0,4.0,0.0,52.0,52.0,59.0,71.0,4.0,,,,90.0,134.0,7.6,13.0,0.0559575,1,,,,2.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,,,,2.0,1.0,1.0,,,,True,,0.0084,1.0,,,,,,,,,
12448365,away,PSV Eindhoven,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,False,68.0,59.0,4.0,2.0,0.0,33.0,33.0,26.0,37.0,4.0,,,,90.0,79.0,6.9,11.0,0.0334927,0,,2.0,,,5.0,1.0,,1.0,2.0,,,,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,63.0,56.0,10.0,8.0,1.0,12.0,12.0,45.0,54.0,3.0,,,,71.0,69.0,7.7,11.0,0.634673,0,,3.0,1.0,,4.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,
12448365,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,27.0,24.0,,,0.0,4.0,4.0,20.0,24.0,5.0,,,,65.0,37.0,6.9,7.0,0.124318,1,,1.0,,,5.0,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,1.0,,1.0,0.0859,,,,,,,,,,
12448365,away,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,69.0,60.0,3.0,1.0,0.0,22.0,22.0,38.0,47.0,4.0,,,,90.0,79.0,7.1,10.0,0.0723279,0,,,,1.0,2.0,5.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,False,50.0,46.0,1.0,1.0,0.0,9.0,10.0,37.0,46.0,1.0,,,,65.0,67.0,7.2,14.0,0.0629214,1,,6.0,,,5.0,4.0,1.0,,,3.0,1.0,,2.0,1.0,,,,3.0,1.0,1.0,,,0.0458,1.0,,,,,ivanperisic444,,,,
12448365,away,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,False,27.0,22.0,1.0,1.0,0.0,7.0,8.0,15.0,19.0,1.0,,,,90.0,45.0,8.6,13.0,0.0629858,4,,,,1.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,,2.0,,3.0,,1.0,0.9888,1.0,,,,,,2.0,2.0,1.865,
12448365,away,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,7,7,False,28.0,25.0,1.0,1.0,0.0,6.0,6.0,19.0,22.0,4.0,,,,45.0,46.0,7.2,7.0,0.0925553,2,,,,1.0,2.0,6.0,,,2.0,1.0,1.0,3.0,1.0,,,,,2.0,1.0,3.0,,,0.3553,1.0,,,,,MalikTillman8,1.0,,0.2317,1.0
12448365,away,PSV Eindhoven,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,True,44.0,38.0,2.0,2.0,1.0,21.0,23.0,17.0,21.0,3.0,,,,45.0,56.0,7.3,7.0,0.221125,0,,,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,
12448365,away,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,True,26.0,20.0,2.0,,0.0,11.0,11.0,9.0,18.0,4.0,,,,45.0,36.0,6.8,11.0,0.0853755,0,,3.0,,,2.0,3.0,1.0,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,noano,,,,
12448365,away,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,True,21.0,20.0,1.0,1.0,0.0,10.0,10.0,10.0,11.0,2.0,,,,25.0,25.0,6.8,2.0,0.011655,0,,,,,1.0,3.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,ismaelsaibari,,,,
12448365,away,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,True,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,1.0,,,,25.0,22.0,6.5,6.0,0.0575619,2,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,1.0,0.0709,1.0,,,,,johanbakayoko,,,,
12448365,away,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,14.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,11.0,3.0,,,,19.0,18.0,6.9,3.0,0.0129962,0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448365,away,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luukdejong9,,,,
