match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_wasFouled,stat_challengeLost,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAGoal,player_sofascoreId,stat_lastManTackle
14032401,home,SV Zulte Waregem,Joseph Opoku,Joseph Okopu,,joseph-okopu,J. Okopu,M,22,179,340,M,1933796,EUR,1123459200,F,22,22,False,17.0,14.0,,,0.0,3.0,3.0,11.0,14.0,5.0,,,60.0,22.0,6.0,6.0,0.100225,109.6382625006,13.0,19.36245608786,1.0,,1,,-0.05,0.22,-0.18,,,,7.0,1.0,1.0,,,,,2.0,5.0,14.230404713111,18.610557245822,1.0,2.0,4.0,,1.0,0.7125,-0.52,,,,,,,,,1.0,1.0,,,,,,
14032401,home,SV Zulte Waregem,Marley Aké,,,ake-marley,M. Aké,M,39,177,526,M,988839,EUR,978652800,M,39,39,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,,,30.0,12.0,6.4,2.0,0.011534,21.109959930945,3.0,-0.53329743488307,1.0,,3,,0.04,0.08,0.13,,,,1.0,,,,,,,,,5.8713384765191,7.8818221877939,,,,,3.0,0.2198,-0.56,,,1.0,,,,,,,1.0,,,,,,
14032401,home,SV Zulte Waregem,Stavros Gavriel,,,stavros-gavriel,S. Gavriel,M,11,178,168,M,999013,EUR,1012262400,D,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,12.0,9.0,7.8,4.0,0.00256261,55.903804085961,4.0,38.562112691855,1.0,,1,,-0.09,0.1,0.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,26.52962894066,26.727482560092,,,,4.0,,0.0288,0.54,,,,1.0,,0.4847,,,,,1.0,,,,,
14032401,home,SV Zulte Waregem,Yannick Cappelle,,,yannick-cappelle,Y. Cappelle,D,55,180,117,M,1506998,EUR,1057536000,D,55,55,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,1.0,,,9.0,4.0,6.7,2.0,1.153e-05,10.113916946465,1.0,4.4572301547654,0.0,,0,,-0.05,0.08,0.13,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
14032401,home,SV Zulte Waregem,Wilguens Paugain,,,paugain-wilguens,W. Paugain,D,12,180,976,M,1404526,EUR,998611200,D,12,12,True,1.0,,,,0.0,,,,1.0,,,,9.0,2.0,6.6,1.0,,,,,,,0,,-0.01,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,home,SV Zulte Waregem,Kadir Seven,Kadir Seven,,kadir-seven,K. Seven,D,2,184,50,M,1395435,EUR,1052092800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,home,SV Zulte Waregem,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,home,SV Zulte Waregem,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185,109,M,1064825,EUR,1042588800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180,294,M,45946,EUR,606528000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Gauthier Gallon,,,gauthier-gallon,G. Gallon,G,93,186,114,M,340561,EUR,735523200,G,93,93,False,32.0,25.0,12.0,5.0,0.0,23.0,25.0,2.0,7.0,12.0,,2.0,90.0,43.0,6.7,7.0,0.00097067,19.280668521004,3.0,6.374853838407,0.0,-0.0008,0,-0.2918,0.08,0.01,0.0,-0.01,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14032401,away,FCV Dender,Luc Marijnissen,Luc Marijnissen,,luc-marijnissen,L. Marijnissen,D,5,190,95,M,1086107,EUR,1042070400,D,5,5,False,34.0,27.0,7.0,3.0,0.0,14.0,18.0,13.0,16.0,,,,90.0,51.0,6.6,12.0,0.00658354,186.89837414102,17.0,112.39999077928,2.0,,0,,0.19,0.13,-0.15,,2.0,,4.0,3.0,,3.0,,3.0,2.0,2.0,2.0,32.782569223617,65.194414036294,,,,,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,35.0,30.0,5.0,2.0,0.0,24.0,26.0,6.0,9.0,3.0,,,90.0,43.0,6.6,5.0,0.00157137,99.427961330784,12.0,39.199350628375,0.0,,1,,0.08,0.05,-0.01,,2.0,2.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,1.0,0.041,-0.15,1.0,,,,,,True,,,,,,1.0,,,
14032401,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,7,7,False,45.0,40.0,10.0,7.0,0.0,32.0,34.0,8.0,11.0,4.0,,,72.0,63.0,7.6,8.0,0.0395773,33.072495055373,7.0,-6.5461261867775,0.0,,0,,0.25,0.0,0.51,,,,2.0,4.0,1.0,3.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,
14032401,away,FCV Dender,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,M,70,70,False,29.0,22.0,2.0,,0.0,13.0,17.0,9.0,12.0,7.0,,,68.0,43.0,6.2,13.0,0.00569263,114.80716029399,14.0,70.83787394338,1.0,,1,,-0.14,0.08,-0.02,,,,3.0,1.0,1.0,4.0,,,,2.0,1.0,27.948498315655,30.62762950344,,1.0,,3.0,1.0,0.1229,-0.17,1.0,,1.0,,,,,,,,,,,,,
14032401,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,22.0,20.0,2.0,2.0,0.0,13.0,14.0,7.0,8.0,4.0,,,82.0,38.0,6.9,5.0,0.0125132,47.684561407432,9.0,4.8706895471389,0.0,,0,,0.03,0.01,0.45,,2.0,,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,
14032401,away,FCV Dender,Noah Mbamba,,,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,False,40.0,31.0,2.0,1.0,0.0,15.0,17.0,16.0,23.0,6.0,,,90.0,55.0,6.7,11.0,0.0106172,122.21417337624,16.0,51.930172424048,3.0,,0,,0.02,0.16,0.17,,2.0,4.0,5.0,9.0,2.0,5.0,1.0,2.0,,1.0,2.0,20.902779020451,59.591400077827,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,51.0,40.0,3.0,3.0,0.0,20.0,24.0,20.0,27.0,5.0,,,90.0,81.0,6.9,20.0,0.09192,131.66954341693,22.0,67.144686254466,1.0,,1,,0.14,0.17,-0.31,,,,3.0,3.0,1.0,5.0,,1.0,1.0,1.0,1.0,11.067728954101,11.774470731205,2.0,,2.0,4.0,,0.009,0.0,,2.0,1.0,1.0,,0.0374,,,,,,,,1.0,,
14032401,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,F,16,16,False,54.0,44.0,2.0,2.0,0.0,11.0,14.0,33.0,40.0,2.0,,,90.0,65.0,6.9,13.0,0.206081,120.90645456793,20.0,35.487535083368,0.0,,0,,0.17,0.07,-0.01,,,,3.0,3.0,2.0,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
14032401,away,FCV Dender,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,27,27,False,29.0,21.0,1.0,,0.0,4.0,4.0,17.0,25.0,3.0,,,68.0,42.0,6.8,15.0,0.0341605,49.567798123098,7.0,20.267261196311,0.0,,0,,0.03,0.14,0.24,,2.0,1.0,3.0,5.0,,1.0,,2.0,1.0,3.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,alirezajb,
14032401,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,11.0,7.0,,,0.0,2.0,4.0,5.0,7.0,2.0,,,72.0,21.0,6.8,9.0,0.00368855,84.680240751835,7.0,-5.5398156257515,2.0,,2,,-0.05,0.01,0.14,,1.0,2.0,4.0,2.0,1.0,1.0,,,,2.0,,21.491925323875,36.243866241539,,,,,,0.113,0.2,,,2.0,2.0,,0.2137,,,,,,,,,,
14032401,away,FCV Dender,Bo De Kerf,Bo De Kerf,,bo-de-kerf,B. D. Kerf,M,6,190,25,M,2034332,EUR,1069372800,M,6,6,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,22.0,6.0,7.1,2.0,0.00165883,10.026588156639,2.0,-8.206408711368,0.0,,0,,0.0,-0.3,0.58,,,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0
14032401,away,FCV Dender,David Toševski,,,david-tosevski,D. Toševski,F,9,185,141,,1021398,EUR,995241600,F,9,9,True,6.0,3.0,,,0.0,,1.0,3.0,5.0,,,,22.0,13.0,6.0,4.0,0.00104873,4.4403568550287,1.0,-4.3500691595313,0.0,,2,,-0.03,-0.06,-0.01,,5.0,2.0,6.0,2.0,,1.0,,,,1.0,2.0,,,,,,,1.0,0.3308,-0.24,,,,1.0,,0.53,,,1.0,1.0,,,,,,
14032401,away,FCV Dender,Luc De Fougerolles,,,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,True,14.0,14.0,2.0,2.0,0.0,11.0,11.0,3.0,3.0,,,,18.0,28.0,6.9,4.0,0.210445,50.029193814576,7.0,1.4754865810155,0.0,,0,,0.29,-0.87,-0.13,,,,,1.0,,3.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
14032401,away,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,18.0,8.0,6.5,3.0,0.0070609,46.974053753798,4.0,31.294015522713,2.0,,0,,-0.23,0.22,0.13,,,,,1.0,,,,,,2.0,,19.977515809436,34.916127836442,1.0,,,,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Desmond Acquah,Desmond Acquah,,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,8.0,6.0,6.5,3.0,0.00152438,61.632127036607,3.0,43.526616239998,1.0,,0,,-0.04,0.08,-0.01,,,,1.0,,,,,,,1.0,2.0,33.356998068395,45.042702239098,,,,1.0,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Louis Fortin,Louis Fortin,,louis-fortin,L. Fortin,G,1,188,70,M,1082353,EUR,1010793600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Nail Moutha-Sebtaoui,Nail Moutha-Sebtaoui,,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177,379,M,1502944,EUR,1132185600,D,67,67,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032401,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
