match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13981512,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184.0,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,
13981512,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170.0,2264,M,1012172,EUR,1048377600,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180.0,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5687,M,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,lorepelle7,,,,,,,,,,,,,
13981512,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5712,M,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stewel92,,,,,,,,,,,,,
13981512,away,Parma,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189.0,4904,M,905351,EUR,1029888000,G,31,31,False,43.0,29.0,30.0,16.0,0.0,22.0,22.0,7.0,21.0,10.0,1.0,2.0,4.0,90.0,54.0,7.5,14.0,0.00933374,0.4279,0,-0.3966,0.22,0.0,-0.08,0.29,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
13981512,away,Parma,Enrico Del Prato,enrico-del-prato,E. Del Prato,D,15,183.0,860,M,928103,EUR,942192000,D,15,15,False,29.0,28.0,3.0,2.0,0.0,21.0,21.0,7.0,8.0,1.0,,,,90.0,43.0,6.7,2.0,0.00461518,,0,,0.12,0.03,-0.06,,,,1.0,1.0,2.0,2.0,,,,,,4.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,True,,,
13981512,away,Parma,Alessandro Circati,alessandro-circati,A. Circati,D,39,190.0,800,M,1155423,EUR,1065744000,D,39,39,False,52.0,42.0,4.0,,0.0,39.0,45.0,3.0,7.0,6.0,,,,90.0,73.0,7.6,12.0,0.00110752,,1,,-0.01,0.1,-0.1,,,,1.0,3.0,1.0,4.0,,,,,,11.0,3.0,2.0,,,0.4857,,0.51,,,,,,1.0,1.0,1.0,,1.0,1.0,0.9762,,,,
13981512,away,Parma,Lautaro Valenti,lautaro-valenti,L. Valenti,D,5,188.0,629,M,958517,EUR,916272000,D,5,5,False,37.0,26.0,7.0,1.0,0.0,23.0,28.0,3.0,9.0,2.0,,,,90.0,54.0,6.3,14.0,0.00761322,,0,,0.07,0.01,-0.33,,,,2.0,1.0,4.0,5.0,,,,,,5.0,,1.0,,,,1.0,,,,,1.0,,,4.0,1.0,1.0,,,,,,,
13981512,away,Parma,Sascha Britschgi,sascha-britschgi,S. Britschgi,D,27,182.0,440,M,1963449,EUR,1156636800,D,27,27,False,31.0,21.0,3.0,1.0,0.0,12.0,16.0,9.0,15.0,6.0,,,,89.0,50.0,6.3,16.0,0.0118257,,0,,0.07,0.12,-0.42,,1.0,,,1.0,6.0,6.0,3.0,,,,,1.0,,,1.0,,,,,,,,3.0,,,4.0,2.0,,,,,,,,
13981512,away,Parma,Adrián Bernabé,adrian-bernabe,A. Bernabé,M,10,170.0,2308,M,934384,EUR,990835200,M,10,10,False,25.0,18.0,2.0,,0.0,12.0,16.0,6.0,9.0,4.0,,,,77.0,41.0,6.4,12.0,0.0215168,,3,,-0.01,0.13,-0.07,,2.0,1.0,2.0,,4.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,0.1666,1.0,0.03,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0154,,,,
13981512,away,Parma,Nahuel Estévez,nahuel-estevez,N. Estévez,M,8,183.0,519,M,895868,EUR,816307200,M,8,8,False,27.0,24.0,2.0,1.0,0.0,17.0,19.0,7.0,8.0,6.0,,,,77.0,37.0,6.9,3.0,0.00447922,,0,,0.01,0.06,0.0,,,,1.0,1.0,2.0,5.0,,,,,,3.0,1.0,,1.0,,,,,,,,1.0,,,3.0,2.0,,,,,,,,
13981512,away,Parma,Oliver Sørensen,oliver-sorensen,O. Sørensen,M,22,184.0,646,M,957921,EUR,1015718400,M,22,22,False,32.0,24.0,1.0,,0.0,16.0,19.0,8.0,13.0,5.0,,,,90.0,50.0,6.2,11.0,0.016922,,2,,-0.08,0.02,-0.05,,,,,1.0,5.0,2.0,,4.0,1.0,,,7.0,2.0,,,,0.3954,,-0.45,,,,1.0,,,,,1.0,2.0,,0.6265,,1.0,,
13981512,away,Parma,Christian Ordoñez,christian-ordonez,C. Ordoñez,M,24,177.0,746,M,1201388,EUR,1088035200,M,24,24,False,22.0,19.0,1.0,,0.0,9.0,10.0,10.0,12.0,5.0,,,,90.0,42.0,6.7,9.0,0.0139819,,1,,0.07,0.09,-0.14,,4.0,,1.0,2.0,5.0,7.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,0.1423,,0.0,Christian Ordoñez,,,2.0,,,2.0,1.0,1.0,1.0,,0.1118,,,,
13981512,away,Parma,Mateo Pellegrino,pellegrino-mateo,M. Pellegrino,F,9,192.0,3039,M,1099296,EUR,983404800,F,9,9,False,22.0,12.0,1.0,,0.0,6.0,10.0,6.0,12.0,5.0,,,,77.0,35.0,6.6,16.0,0.0685398,,1,,-0.22,0.12,-0.04,,1.0,,1.0,6.0,8.0,10.0,3.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,,0.0311,1.0,-0.15,,,,1.0,,,,,4.0,,,,,,,
13981512,away,Parma,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183.0,2328,M,795044,EUR,883785600,F,32,32,False,11.0,6.0,,,0.0,4.0,6.0,2.0,5.0,1.0,,,,60.0,20.0,6.2,9.0,0.00135835,,0,,-0.17,-0.17,-0.1,,1.0,,1.0,1.0,4.0,1.0,,,,,,,1.0,3.0,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,
13981512,away,Parma,Adrian Benedyczak,benedyczak-adrian,A. Benedyczak,M,19,190.0,1431,M,928295,EUR,975024000,F,7,7,True,6.0,5.0,,,1.0,2.0,2.0,3.0,4.0,1.0,,,,30.0,9.0,6.6,3.0,0.226298,,0,,0.03,0.04,0.18,,2.0,,4.0,1.0,4.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
13981512,away,Parma,Benjamin Cremaschi,cremaschi-benjamin,B. Cremaschi,M,25,180.0,3177,M,1459459,EUR,1109721600,M,25,25,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,13.0,4.0,6.6,1.0,0.00017182,,0,,0.0,,0.24,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,Benjamin Cremaschi,,,,,1.0,1.0,1.0,,,,,,,,
13981512,away,Parma,Milan Đurić,milan-duric,M. Đurić,F,9,199.0,819,M,76132,EUR,643334400,F,30,30,True,2.0,,,,0.0,,,,2.0,,,,,13.0,5.0,6.6,4.0,,,0,,-0.06,,0.0,,,,,1.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183.0,456,M,856065,EUR,931564800,F,11,11,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,3.0,,,,13.0,14.0,6.7,3.0,0.0251962,,0,,0.03,0.04,-0.04,,,,,,1.0,3.0,,2.0,2.0,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
13981512,away,Parma,Tjaš Begić,tjas-begic,T. Begić,F,11,180.0,217,M,1030200,EUR,1056931200,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Filippo Rinaldi,filippo-rinaldi,F. Rinaldi,G,66,188.0,175,M,1002428,EUR,1038960000,G,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,40,183.0,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195.0,1264,M,984527,EUR,1018396800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Mariano Troilo,mariano-troilo,M. Troilo,D,37,194.0,1556,M,1516324,EUR,1056240000,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mariano Troilo,,,,,,,,,,,,,,,
13981512,away,Parma,Nicolas Trabucchi,nicolas-trabucchi,N. Trabucchi,D,63,185.0,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Trabucchi,,,,,,,,,,,,,,,
13981512,away,Parma,Hernani,hernani,Hernani,M,8,188.0,409,M,156019,EUR,764726400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Alessandro Ciardi,alessandro-ciardi,A. Ciardi,M,78,,80,M,1471041,EUR,1168128000,M,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Ciardi,,,,,,,,,,,,,,,
13981512,away,Parma,Elia Plicco,elia-plicco,E. Plicco,M,65,168.0,82,M,1587207,EUR,1170288000,M,65,65,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Elia,Plicco,,,,,,,,,,,,,,
13981512,away,Parma,Mathias Løvik,lovik-mathias-fjortoft,M. F. Løvik,M,14,183.0,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981512,away,Parma,Alessandro Cardinali,alessandro-cardinali,A. Cardinali,F,75,,35,M,2158647,EUR,1141257600,F,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
