match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_fouls,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_punches
10411700,home,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180.0,66,M,148745,EUR,787536000,D,29,29,True,,11.0,10.0,,,2.0,2.0,9.0,10.0,1.0,2.0,3.0,,,,29.0,19.0,6.5,4.0,0.0,0.0,0.0355004,0,,1.0,1.0,,1.0,,,,1.0,,1.0,3.0,2.0,,,,,1.0,,,,,,,,
10411700,home,Sampdoria,Lorenzo Malagrida,lorenzo-malagrida,L. Malagrida,M,11,170.0,48,M,1108074,EUR,1066953600,M,31,31,True,,9.0,6.0,1.0,,1.0,2.0,5.0,8.0,,,3.0,,,,29.0,14.0,6.2,5.0,0.0,0.0,0.00215343,0,,1.0,,,,,,,,,1.0,4.0,2.0,,1.0,,,,,,,,,,,
10411700,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180.0,717,,11621,EUR,412819200,F,27,27,True,,6.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,,1.0,3.0,,,,29.0,12.0,6.7,5.0,0.0591,0.0,0.00249479,1,,,,,,,,,1.0,1.0,2.0,3.0,,2.0,1.0,,,,1.0,,,,,,,
10411700,home,Sampdoria,Manuel De Luca,manuel-de-luca,M. D. Luca,F,99,190.0,269,M,850971,EUR,900633600,F,9,9,True,,1.0,,,,,,,1.0,,1.0,1.0,,,,11.0,5.0,6.4,3.0,0.0,0.0,0.0,0,,,,,,,,,1.0,,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,,
10411700,home,Sampdoria,Nicola Ravaglia,nicola-ravaglia,N. Ravaglia,G,30,184.0,68,M,130802,EUR,597888000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,home,Sampdoria,Martin Turk,martin-turk,M. Turk,G,16,190.0,240,M,1083104,EUR,1061424000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,home,Sampdoria,Marios Oikonomou,marios-oikonomou,M. Oikonomou,D,,189.0,70,M,146951,EUR,718329600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170.0,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,home,Sampdoria,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178.0,74,M,1069011,EUR,1042675200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,home,Sampdoria,Daniele Montevago,daniele-montevago,D. Montevago,F,9,184.0,101,M,1100272,EUR,1047945600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,15497,EUR,490060800,G,13,13,False,,29.0,19.0,21.0,11.0,8.0,9.0,11.0,20.0,,,5.0,,2.0,3.0,90.0,35.0,7.4,10.0,0.0,0.0,0.00138239,0,0.3675,,,,1.0,,,,,,,,,,,,,,,,GuiOchoa,,,,,1.0
10411700,away,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,901885,EUR,988329600,D,5,5,False,,27.0,24.0,1.0,1.0,15.0,16.0,9.0,11.0,1.0,6.0,4.0,,,,90.0,41.0,7.3,4.0,0.0,0.0,0.00526612,0,,,,,2.0,2.0,4.0,3.0,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,,,
10411700,away,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,224456,EUR,710121600,D,23,23,False,,26.0,14.0,4.0,,11.0,15.0,3.0,11.0,9.0,13.0,5.0,,,,90.0,38.0,7.5,12.0,0.0,0.0,0.00075803,0,,,,,6.0,2.0,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,
10411700,away,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,965014,EUR,1014163200,D,98,98,False,,40.0,30.0,5.0,1.0,19.0,23.0,11.0,17.0,6.0,11.0,2.0,,,,90.0,58.0,7.5,12.0,0.146,0.0,0.294005,1,,,,,5.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,
10411700,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,M,6,6,False,,11.0,6.0,1.0,,2.0,3.0,4.0,8.0,2.0,4.0,6.0,,,,45.0,31.0,6.7,11.0,0.0748,0.5198,0.00863074,1,,,,1.0,,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,
10411700,away,Salernitana,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187.0,119,M,232096,EUR,816652800,M,22,22,False,,11.0,7.0,1.0,1.0,4.0,5.0,3.0,6.0,1.0,3.0,3.0,,,,45.0,24.0,6.9,7.0,0.1049,0.0,0.00092163,1,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,4.0,2.0,2.0,,1.0,,,1.0,,,,,,,
10411700,away,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,18,18,False,,37.0,26.0,,,12.0,14.0,14.0,23.0,4.0,8.0,9.0,,,,90.0,50.0,6.4,16.0,0.0,0.0,0.0174919,0,,,,,1.0,,,,4.0,1.0,3.0,8.0,1.0,1.0,3.0,1.0,,,,,,,,,,
10411700,away,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,3,3,False,,33.0,28.0,1.0,1.0,10.0,12.0,18.0,23.0,,2.0,6.0,,,,90.0,57.0,6.9,10.0,0.0333,0.0,0.0248454,1,,2.0,,,3.0,1.0,1.0,1.0,,,,2.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,
10411700,away,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,791566,EUR,886118400,F,20,20,False,,18.0,15.0,,,3.0,3.0,13.0,17.0,,4.0,3.0,,,,61.0,33.0,6.8,7.0,0.0,0.0,0.193083,0,,2.0,1.0,,,,1.0,,3.0,1.0,4.0,8.0,1.0,1.0,,2.0,,1.0,,,,,,,,
10411700,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180.0,936,M,27982,EUR,541468800,F,87,87,False,True,29.0,26.0,3.0,3.0,11.0,11.0,16.0,24.0,,2.0,7.0,,,,73.0,43.0,7.3,8.0,0.1181,0.0433,0.0527991,2,,6.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,
10411700,away,Salernitana,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,558738,EUR,804556800,F,99,99,False,,30.0,18.0,,,4.0,5.0,14.0,26.0,7.0,10.0,6.0,,,,90.0,48.0,7.0,18.0,0.1897,0.0171,0.0107459,3,,1.0,,1.0,,,1.0,,1.0,,7.0,12.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,pjona_9,,,,,
10411700,away,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,377512,EUR,806803200,D,30,30,True,,8.0,5.0,2.0,1.0,1.0,1.0,5.0,14.0,,2.0,3.0,,,,45.0,27.0,6.7,12.0,0.0,0.0,0.0485302,0,,7.0,1.0,,2.0,1.0,,,,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,
10411700,away,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,848185,EUR,889660800,M,25,25,True,,21.0,16.0,2.0,,6.0,6.0,10.0,15.0,,4.0,3.0,,,,45.0,30.0,6.8,6.0,0.2301,0.0,0.0105308,1,,,,,1.0,,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,
10411700,away,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,F,29,29,True,,13.0,9.0,,,3.0,5.0,6.0,8.0,1.0,2.0,2.0,,,,29.0,17.0,6.5,5.0,0.0,0.0,0.00741361,0,,,,,,,,,1.0,,,2.0,1.0,,,1.0,,,,,boulaye_dia,,,,,
10411700,away,Salernitana,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,,15.0,13.0,,,6.0,6.0,7.0,9.0,1.0,2.0,6.0,,,,17.0,18.0,6.8,2.0,0.0,0.0,0.00640741,0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
10411700,away,Salernitana,Andrea Sorrentino,andrea-sorrentino,A. Sorrentino,G,,,9,M,1395441,EUR,1098316800,G,72,72,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Andrea Sorrentino,,
10411700,away,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,25,186.0,1740,M,845271,EUR,803520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188.0,274,M,982601,EUR,950486400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,30,183.0,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,149659,EUR,789091200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,39,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Antonio Iervolino,,
10411700,away,Salernitana,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,20,187.0,1101,M,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411700,away,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
