match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_ownGoals,stat_shotOffTarget,stat_wonTackle,stat_penaltyConceded,stat_dispossessed,stat_unsuccessfulTouch,player_lastName,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_goalAssist,stat_penaltyMiss,stat_goals,stat_hitWoodwork
10407293,home,RFC Seraing,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,103,M,834261,EUR,873849600,F,12,12,False,15.0,13.0,1.0,,2.0,3.0,13.0,17.0,4.0,,,,,90.0,44.0,6.9,14.0,3,,5.0,2.0,3.0,8.0,9.0,,,,,4.0,4.0,1.0,2.0,,,3.0,1.0,2.0,,,3.0,,2.0,4.0,,,,1.0,,,,,,,
10407293,home,RFC Seraing,Simon Elisor,elisor-simon,S. Elisor,F,12,186.0,169,M,1049526,EUR,932515200,F,9,9,True,16.0,14.0,,,5.0,5.0,9.0,11.0,,,,,,45.0,24.0,6.5,6.0,1,,,,,2.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,
10407293,home,RFC Seraing,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185.0,77,M,874855,EUR,833760000,D,21,21,True,13.0,9.0,,,3.0,4.0,7.0,11.0,4.0,,,,,29.0,24.0,6.5,7.0,0,,2.0,1.0,,3.0,5.0,,,,1.0,2.0,1.0,1.0,1.0,,,4.0,2.0,,,,2.0,,,,,,,,,,,,,,
10407293,home,RFC Seraing,Ejaita Ifoni,ifoni-ejaita,E. Ifoni,F,26,187.0,26,M,1174492,EUR,950400000,F,29,29,True,9.0,5.0,2.0,2.0,,1.0,5.0,8.0,3.0,,,,,29.0,11.0,6.6,4.0,0,Ejaita,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,Ifoni,,,,,,,,,,
10407293,home,RFC Seraing,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175.0,123,M,850895,EUR,868924800,D,18,18,True,9.0,7.0,2.0,,4.0,6.0,5.0,7.0,3.0,,,,,28.0,18.0,6.3,5.0,0,,4.0,2.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10407293,home,RFC Seraing,Valentin Guillaume,valentin-guillaume,V. Guillaume,M,14,183.0,14,M,1134596,EUR,987465600,M,14,14,True,7.0,6.0,,,3.0,3.0,3.0,5.0,,,,,,21.0,9.0,6.6,2.0,0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10407293,home,RFC Seraing,Timothy Galje,timothy-galje,T. Galje,G,,180.0,20,M,923978,EUR,991699200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407293,home,RFC Seraing,Marvin Tshibuabua,marvin-tshibuabua,M. Tshibuabua,D,,190.0,40,M,966923,EUR,1010448000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407293,away,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192.0,1412,M,934385,EUR,1014681600,G,26,26,False,18.0,13.0,8.0,3.0,13.0,14.0,,4.0,9.0,2.0,,,3.0,90.0,28.0,7.5,5.0,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10407293,away,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183.0,12060,M,870360,EUR,833068800,D,23,23,False,78.0,60.0,10.0,3.0,33.0,37.0,28.0,42.0,5.0,,,,,90.0,99.0,6.9,19.0,0,,1.0,1.0,2.0,4.0,3.0,,,,2.0,1.0,,2.0,,,2.0,,,,,,,,,1.0,,,,,,,daniel.chitiva,,,,
10407293,away,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,922759,EUR,919900800,D,2,2,False,79.0,72.0,13.0,8.0,53.0,54.0,19.0,25.0,10.0,,,,,90.0,92.0,7.5,8.0,0,,,,,,6.0,,5.0,,,3.0,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,
10407293,away,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179.0,4437,M,839095,EUR,920937600,D,46,46,False,84.0,79.0,6.0,5.0,55.0,57.0,24.0,27.0,5.0,,,,,87.0,102.0,7.7,6.0,1,,,,1.0,2.0,7.0,,4.0,1.0,4.0,4.0,1.0,,,,2.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,
10407293,away,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173.0,771,M,856129,EUR,905126400,D,5,5,False,53.0,43.0,4.0,,24.0,29.0,19.0,25.0,11.0,,,,,90.0,78.0,7.1,14.0,0,,1.0,,1.0,6.0,6.0,1.0,1.0,,3.0,5.0,1.0,1.0,1.0,,,3.0,,,,,3.0,,,,,,,,,,,,,,
10407293,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181.0,419,M,801025,EUR,855187200,M,8,8,False,39.0,29.0,5.0,4.0,12.0,13.0,17.0,26.0,5.0,,,,,90.0,63.0,6.6,16.0,1,,,,3.0,8.0,5.0,2.0,3.0,1.0,3.0,1.0,,,1.0,True,3.0,1.0,1.0,,,,1.0,,3.0,3.0,,,,1.0,,1.0,,1.0,1.0,,
10407293,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172.0,359,M,198282,EUR,703900800,M,17,17,False,61.0,53.0,8.0,4.0,32.0,34.0,21.0,27.0,15.0,,,,,90.0,70.0,6.7,10.0,2,,,,1.0,4.0,2.0,,1.0,,,,1.0,1.0,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,
10407293,away,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167.0,2679,M,901285,EUR,886291200,M,28,28,False,24.0,18.0,1.0,,4.0,5.0,14.0,20.0,2.0,,,,,73.0,34.0,7.0,12.0,1,,1.0,,,5.0,1.0,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,1.0,
10407293,away,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180.0,25212,M,1126569,EUR,1084147200,M,34,34,False,32.0,25.0,2.0,2.0,9.0,10.0,16.0,23.0,3.0,,,,,61.0,46.0,6.7,14.0,0,Bilal,1.0,,1.0,3.0,5.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,4.0,El Khannouss,,,,,,bilalekns_34,,,,
10407293,away,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175.0,1090,M,826183,EUR,927849600,M,11,11,False,34.0,23.0,1.0,,9.0,13.0,15.0,24.0,6.0,,,,,87.0,55.0,8.9,17.0,4,,3.0,1.0,,8.0,2.0,2.0,,,2.0,,1.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,,1.0,2.0,,,,1.0,,2.0,1.0
10407293,away,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187.0,841,M,983519,EUR,1036800000,F,35,35,False,17.0,12.0,2.0,1.0,5.0,5.0,7.0,12.0,,,,,,60.0,22.0,6.7,7.0,0,,,,,2.0,3.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
10407293,away,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183.0,16107,M,825088,EUR,725068800,F,7,7,True,10.0,8.0,,,2.0,2.0,6.0,8.0,5.0,,,,,30.0,15.0,6.6,6.0,0,,,,1.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,4.0,,,,,,,samagoal77,,,,
10407293,away,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181.0,809,M,989877,EUR,973036800,M,10,10,True,18.0,15.0,2.0,2.0,5.0,6.0,10.0,12.0,,,,,,29.0,26.0,6.8,5.0,2,,,,,2.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
10407293,away,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201.0,6601,M,295123,EUR,770083200,F,18,18,True,7.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,,,,,,17.0,12.0,6.5,3.0,0,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
10407293,away,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198.0,168,M,996992,EUR,1002499200,D,27,27,True,1.0,1.0,,,1.0,1.0,,,,,,,,3.0,1.0,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407293,away,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180.0,467,M,1086924,EUR,1015200000,M,25,25,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,,,,,3.0,3.0,,1.0,0,Alejandro Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407293,away,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187.0,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407293,away,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178.0,3058,M,881844,EUR,887760000,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
