match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_outfielderBlock
11396372,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,52.0,34.0,32.0,14.0,26.0,28.0,8.0,24.0,17.0,3.0,1.0,2.0,90.0,66.0,7.7,19.0,0.00375423,0,0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,39.0,29.0,2.0,,19.0,20.0,10.0,20.0,8.0,,,,80.0,66.0,6.6,17.0,0.0351628,0,,,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,40.0,35.0,4.0,2.0,29.0,31.0,6.0,9.0,3.0,,,,90.0,57.0,7.6,6.0,0.002168,2,,,,,1.0,4.0,6.0,,,1.0,1.0,7.0,3.0,2.0,1.0,3.0,True,2.0,1.0,1.0,1.0,0.1126,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,44.0,37.0,9.0,5.0,30.0,35.0,7.0,9.0,5.0,,,,90.0,61.0,7.3,8.0,0.00257215,0,,,,,4.0,7.0,8.0,1.0,,3.0,3.0,6.0,1.0,1.0,1.0,2.0,,1.0,,,,,2.0,3.0,,,,,,,,,,
11396372,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,43.0,29.0,11.0,4.0,19.0,24.0,10.0,21.0,6.0,,,,90.0,54.0,6.8,20.0,0.104527,0,,,,2.0,,2.0,3.0,,1.0,1.0,,2.0,,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,
11396372,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,40.0,22.0,9.0,1.0,16.0,22.0,6.0,18.0,4.0,,,,90.0,52.0,6.3,19.0,0.00319587,0,,,,,7.0,11.0,2.0,2.0,1.0,,,4.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,8,8,False,16.0,9.0,,,4.0,5.0,5.0,12.0,3.0,,,,66.0,46.0,6.3,22.0,0.0101896,2,,,,1.0,2.0,10.0,2.0,,2.0,5.0,1.0,3.0,,,6.0,2.0,,,1.0,,,0.1154,,1.0,1.0,1.0,0.0177,,,,,,,
11396372,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,17.0,11.0,2.0,1.0,5.0,8.0,6.0,9.0,2.0,,,,66.0,23.0,6.6,8.0,0.00428606,1,,,,,3.0,3.0,,,,,,1.0,,,1.0,,,,1.0,,,0.079,,,1.0,,,,,,,,,
11396372,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,26.0,19.0,2.0,2.0,8.0,10.0,11.0,16.0,3.0,,,,66.0,29.0,6.7,9.0,0.0749009,0,,,,,1.0,3.0,3.0,,1.0,,,1.0,,,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,
11396372,home,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,M,37,37,False,18.0,14.0,2.0,,5.0,8.0,10.0,16.0,5.0,,,,80.0,42.0,6.4,16.0,0.112607,0,,,,6.0,,6.0,5.0,,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,
11396372,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,31.0,21.0,,,5.0,7.0,16.0,25.0,6.0,,,,90.0,48.0,6.5,18.0,0.0184427,2,,,,1.0,4.0,10.0,6.0,2.0,1.0,1.0,,2.0,,,5.0,2.0,,6.0,1.0,,,0.3986,,,,1.0,0.0517,,1.0,3.0,,,,
11396372,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,12.0,9.0,3.0,1.0,6.0,6.0,3.0,7.0,1.0,,,,24.0,27.0,6.9,7.0,0.00168616,1,,,,1.0,,,2.0,,,,,,2.0,1.0,,,,,1.0,,,0.0253,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,5.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,,,,24.0,11.0,6.7,4.0,0.00269122,1,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,2.0,,,,,,,0.0258,,1.0,,1.0,0.0342,,,,,,,
11396372,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,13.0,10.0,,,6.0,6.0,4.0,7.0,2.0,,,,24.0,18.0,6.8,4.0,0.0136631,0,,,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,
11396372,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,5.0,2.0,,,1.0,1.0,2.0,6.0,2.0,,,,10.0,7.0,6.8,4.0,0.0283068,0,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,
11396372,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,1.0,,,,,1.0,,,,,,,10.0,8.0,6.8,2.0,,0,,,,,1.0,1.0,3.0,,,,,2.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,
11396372,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396372,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396372,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,52.0,36.0,30.0,14.0,23.0,25.0,13.0,27.0,6.0,,2.0,3.0,90.0,58.0,7.6,16.0,0.0119376,0,0.1036,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11396372,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,25.0,20.0,1.0,1.0,12.0,14.0,8.0,13.0,9.0,,,,90.0,45.0,7.2,8.0,0.00635281,0,,,,2.0,,1.0,3.0,1.0,,,,5.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
11396372,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,40.0,33.0,5.0,2.0,25.0,26.0,8.0,14.0,4.0,,,,90.0,50.0,6.8,9.0,0.0170804,0,,,,,2.0,4.0,2.0,2.0,,,,4.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,1.0,
