match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
12513701,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,38.0,33.0,13.0,8.0,0.0,29.0,29.0,4.0,9.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,90.0,46.0,6.5,8.0,0.00105732,0,-1.9933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513701,home,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,24,24,False,,65.0,61.0,4.0,1.0,0.0,44.0,44.0,18.0,22.0,4.0,,,,,,,,90.0,76.0,6.5,4.0,0.126232,1,,,,1.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0154,1.0,,,,,,,,,,,,,,
12513701,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,D,6,6,False,,53.0,51.0,5.0,4.0,0.0,34.0,34.0,17.0,19.0,4.0,4.0,,,,,,,64.0,62.0,7.0,2.0,0.00891514,0,,,,,,1.0,3.0,2.0,4.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12513701,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,,26056,EUR,551404800,D,5,5,False,,71.0,61.0,5.0,2.0,0.0,42.0,45.0,19.0,28.0,3.0,5.0,,,,,,,90.0,87.0,6.5,13.0,0.00935442,1,,,,2.0,,2.0,3.0,4.0,4.0,,1.0,1.0,2.0,1.0,1.0,2.0,0.0143,,1.0,,,,,,,,,,,,,
12513701,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,M,23,23,False,,26.0,22.0,,,0.0,14.0,17.0,8.0,12.0,2.0,1.0,,,,,,,77.0,40.0,6.5,9.0,0.00913752,0,,,,3.0,,,1.0,3.0,4.0,1.0,,1.0,,,,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,
12513701,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,49.0,44.0,1.0,1.0,0.0,19.0,19.0,26.0,31.0,,6.0,,,,,,,90.0,61.0,6.7,8.0,0.0455842,0,,Alan Varela,,1.0,1.0,1.0,3.0,5.0,5.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12513701,home,FC Porto,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,10,10,False,,55.0,46.0,11.0,6.0,0.0,15.0,16.0,32.0,41.0,,5.0,,,,,,,90.0,73.0,7.3,13.0,0.118586,4,,,,2.0,1.0,,,2.0,6.0,,1.0,,2.0,3.0,2.0,1.0,0.3495,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,0.4147,,,,,,
12513701,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,M,74,74,False,,27.0,20.0,2.0,1.0,0.0,7.0,8.0,13.0,21.0,,5.0,,,,,,,84.0,51.0,6.3,15.0,0.0274152,0,,,,2.0,,,,3.0,,,,,1.0,,,,,,,2.0,,2.0,1.0,,,,,,,,,
12513701,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,F,11,11,False,,21.0,16.0,1.0,1.0,0.0,4.0,6.0,12.0,15.0,,5.0,,,,,,,64.0,33.0,6.8,9.0,0.00633228,0,,,,,,,1.0,6.0,4.0,2.0,,,1.0,,,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,,
12513701,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,14.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,8.0,,1.0,,,,,,,90.0,31.0,7.0,5.0,0.141059,4,,Samuel,Aghehowa,1.0,,3.0,2.0,6.0,5.0,,3.0,,,,,2.0,0.6373,2.0,1.0,3.0,2.0,2.0,,1.0,,0.3914,,2.0,2.0,1.0,,
