match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_totalCross,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_bigChanceCreated,captain,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_goodHighClaim,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced
14053579,home,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,165,M,990798,EUR,951696000,G,1,1,False,37.0,23.0,20.0,7.0,0.0,21.0,24.0,2.0,13.0,2.0,18.0,6.0,6.0,1.0,3.0,3.0,90.0,53.0,8.7,14.0,0.0110852,0.505,0,1.2297,0.1,0.01,0.43,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,175,M,1012639,EUR,1053475200,D,2,2,False,49.0,44.0,4.0,1.0,0.0,16.0,17.0,28.0,32.0,3.0,5.0,,,,,,90.0,75.0,8.1,10.0,0.301556,,0,,0.47,0.17,0.44,,1.0,1.0,3.0,7.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,229,M,842275,EUR,855532800,D,3,3,False,80.0,76.0,4.0,4.0,0.0,47.0,49.0,29.0,31.0,4.0,3.0,,,,,,77.0,92.0,8.0,6.0,0.0130463,,0,,0.36,0.18,0.46,,2.0,3.0,4.0,5.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174.0,14311,M,361780,EUR,862012800,D,24,24,False,77.0,61.0,9.0,3.0,0.0,32.0,39.0,29.0,38.0,,7.0,,,,,,90.0,107.0,7.8,21.0,0.0637739,,0,,0.4,0.29,0.32,,2.0,2.0,7.0,11.0,1.0,3.0,,7.0,5.0,2.0,,2.0,1.0,2.0,c.verdonk,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180.0,486,M,1394147,EUR,1096675200,M,25,25,False,28.0,18.0,1.0,1.0,0.0,6.0,8.0,12.0,20.0,,3.0,,,,,,90.0,53.0,7.2,20.0,0.0416958,,3,,0.25,0.31,-0.07,,,,7.0,8.0,2.0,3.0,,3.0,3.0,3.0,3.0,,,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,0.2441,0.1924,0.16,,,,,,,,,,,
14053579,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1251,M,1184054,EUR,1064448000,M,23,23,False,47.0,39.0,9.0,4.0,0.0,20.0,22.0,19.0,25.0,6.0,6.0,,,,,,90.0,70.0,7.7,9.0,0.0560855,,1,,0.15,0.17,0.43,,1.0,2.0,2.0,11.0,,2.0,1.0,5.0,2.0,,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,0.0349,,0.0,,,,,,,,,,,
14053579,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167.0,194,M,961685,EUR,1014508800,M,71,71,False,32.0,29.0,1.0,,0.0,15.0,15.0,14.0,17.0,1.0,,,,,,,90.0,48.0,7.6,11.0,0.00987122,,2,,0.15,0.02,0.27,,1.0,,7.0,2.0,3.0,,1.0,2.0,2.0,5.0,,,,3.0,,,,,1.0,1.0,,0.2039,0.5818,0.53,1.0,,,,,,,,,,
14053579,home,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,618,M,1193676,EUR,1089072000,M,11,11,False,32.0,20.0,2.0,,2.0,7.0,12.0,13.0,20.0,2.0,7.0,,,,,,71.0,52.0,7.6,23.0,0.53673,,0,,0.58,0.44,-0.01,,2.0,1.0,10.0,5.0,2.0,4.0,,3.0,1.0,5.0,1.0,3.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,
14053579,home,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,860,M,35208,EUR,581385600,F,9,9,False,31.0,22.0,3.0,1.0,1.0,11.0,12.0,11.0,19.0,1.0,3.0,,,,,,83.0,44.0,7.2,14.0,0.330967,,3,,0.26,0.3,-0.01,,,,2.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,3.0,,1.0,,3.0,,0.8359,1.0744,0.29,1.0,1.0,True,1.0,2.0,,,,,,
14053579,home,NEC Nijmegen,Bryan Linssen,,,bryan-linssen,B. Linssen,F,30,170.0,355,M,47753,EUR,655344000,F,30,30,False,18.0,13.0,1.0,,1.0,2.0,3.0,11.0,15.0,,2.0,,,,,,71.0,30.0,8.3,10.0,0.346649,,2,,0.36,-0.35,-0.05,,,,2.0,3.0,,1.0,,2.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,,,1.0,,0.6399,0.7004,0.46,1.0,,,,,1.0,,,,,
14053579,home,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1472,M,831860,EUR,870998400,F,18,18,False,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,,4.0,,,,,,77.0,21.0,8.7,5.0,0.0695399,,3,,-0.12,-0.3,-0.01,,4.0,1.0,5.0,4.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,3.0,,0.4198,1.7729,0.9,2.0,,,,,,,,,,
14053579,home,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169.0,145,M,910022,EUR,978739200,M,21,21,True,10.0,8.0,,,0.0,4.0,5.0,4.0,5.0,,2.0,,,,,,19.0,15.0,6.9,4.0,0.166805,,0,,0.32,0.06,0.17,,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173.0,280,M,148623,EUR,743472000,F,7,7,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,19.0,9.0,6.3,4.0,0.0260757,,1,,-0.14,0.36,0.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,0.0391,,-0.43,,,,,,,,,,,
14053579,home,NEC Nijmegen,Sam de Laat,,,sam-de-laat,S. d. Laat,M,35,,21,M,2193004,EUR,1150070400,M,35,35,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,13.0,6.0,6.6,,0.00825073,,0,,0.04,-0.08,0.0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Youssef El Kachati,,,youssef-el-kachati,Y. E. Kachati,F,34,185.0,620,M,958317,EUR,943920000,F,34,34,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,13.0,6.0,7.0,1.0,0.00874966,,0,,-0.21,0.28,0.13,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
14053579,home,NEC Nijmegen,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172.0,217,M,385708,EUR,822873600,F,32,32,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,2.0,,,,,,8.0,9.0,7.0,2.0,0.0104385,,1,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,2.0,,1.0,,1.0,,0.0662,0.1684,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185.0,1502,M,123865,EUR,609206400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Freek Entius,Freek Entius,,freek-entius,F. Entius,G,36,196.0,10,M,1403074,EUR,1148601600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Thomas Ouwejan,,,thomas-ouwejan,T. Ouwejan,D,5,184.0,241,M,798180,EUR,844041600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Yousri Sbai,,,yousri-sbai,Y. Sbai,D,23,,60,M,2026504,EUR,1091923200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Sontje Hansen,,,sontje-hansen,S. Hansen,M,27,172.0,608,M,1199057,EUR,1021680000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Argyrios Darelas,,,argyrios-darelas,A. Darelas,M,22,185.0,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,home,NEC Nijmegen,Lars Olden Larsen,,,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053579,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,164,M,367118,EUR,845596800,G,1,1,False,11.0,5.0,9.0,3.0,0.0,2.0,3.0,3.0,8.0,1.0,3.0,1.0,2.0,,1.0,1.0,30.0,16.0,6.5,6.0,0.00106791,0.022,0,-0.3216,0.05,,-0.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
