match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_fouls,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_accurateCross,stat_errorLeadToAShot
12420984,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,39.0,22.0,27.0,11.0,0.0,16.0,23.0,6.0,16.0,2.0,2.0,2.0,16.0,4.0,2.0,6.0,1.0,90.0,62.0,8.4,17.0,0.00172122,0,0.7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,25.0,20.0,3.0,,0.0,15.0,19.0,5.0,6.0,,7.0,1.0,6.0,,,,,90.0,41.0,7.0,7.0,0.00310383,0,,2.0,4.0,2.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,28.0,28.0,3.0,3.0,1.0,23.0,23.0,5.0,5.0,1.0,2.0,7.0,1.0,,,,,90.0,37.0,7.4,,0.0078652,0,,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,37.0,32.0,3.0,2.0,0.0,28.0,30.0,4.0,7.0,2.0,5.0,8.0,4.0,,,,,90.0,59.0,6.9,7.0,0.00164305,0,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,M,77,77,False,10.0,8.0,1.0,,0.0,7.0,8.0,1.0,5.0,,2.0,1.0,,,,,,68.0,21.0,7.2,7.0,0.00285239,1,,1.0,,,,,,2.0,,,,,1.0,3.0,1.0,1.0,0.1697,0.5891,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,24.0,21.0,5.0,5.0,0.0,15.0,17.0,6.0,7.0,,3.0,2.0,2.0,,,,,75.0,34.0,7.1,4.0,0.00521582,0,,2.0,,,3.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,26.0,20.0,3.0,1.0,0.0,11.0,13.0,9.0,13.0,,8.0,4.0,5.0,,,,,90.0,45.0,7.3,8.0,0.252797,2,,3.0,,,1.0,6.0,2.0,2.0,,,,1.0,1.0,,,,0.4336,,,,2.0,1.0,2.0,1.0,,,,,,,
12420984,home,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,M,20,20,False,12.0,8.0,4.0,2.0,0.0,6.0,8.0,2.0,4.0,1.0,5.0,4.0,3.0,,,,,75.0,31.0,6.8,8.0,0.00204202,0,,5.0,1.0,,2.0,4.0,3.0,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,9.0,8.0,,,1.0,2.0,3.0,6.0,7.0,1.0,5.0,,2.0,,,,,68.0,24.0,7.2,7.0,0.10379,1,,5.0,2.0,1.0,,,,3.0,,1.0,,4.0,,1.0,,,0.0393,,,,4.0,,,,True,1.0,1.0,,,,
12420984,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,10,10,False,16.0,12.0,4.0,2.0,0.0,9.0,11.0,3.0,6.0,,3.0,,6.0,,,,,59.0,31.0,7.3,10.0,0.0319213,4,,5.0,5.0,2.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,0.373,0.9074,,,1.0,,1.0,,,2.0,,,,,
12420984,home,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,15,15,False,21.0,15.0,1.0,,0.0,6.0,9.0,9.0,13.0,1.0,10.0,,3.0,,,,,90.0,49.0,7.2,19.0,0.0264334,1,,8.0,5.0,3.0,,6.0,4.0,,2.0,,1.0,1.0,,1.0,1.0,,0.0351,0.3977,1.0,7.0,3.0,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,,,,,31.0,14.0,6.7,1.0,0.0255856,0,,3.0,,,1.0,2.0,2.0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,417,M,1143547,EUR,996969600,F,19,19,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,,22.0,13.0,6.2,7.0,0.00507436,0,,7.0,,,,,,,2.0,,,,3.0,,,,,,,3.0,2.0,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,True,6.0,2.0,1.0,,0.0,,1.0,2.0,7.0,,4.0,1.0,1.0,,,,,22.0,18.0,7.6,9.0,0.00117658,1,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,0.3804,0.908,,2.0,1.0,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,M,25,25,True,7.0,7.0,,,1.0,5.0,5.0,2.0,2.0,,2.0,,1.0,,,,,15.0,11.0,7.3,2.0,0.22007,0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,True,6.0,5.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,,,1.0,,,,,,15.0,11.0,6.8,3.0,0.0611927,1,,1.0,,,,,,,,,,,1.0,1.0,1.0,,0.078,0.1262,,1.0,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Owen Jochmans,Owen Jochmans,,owen-jochmans,O. Jochmans,G,61,185,30,M,1085907,EUR,1043625600,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Christ Souanga,Christ,Souanga,christ-souanga,C. Souanga,D,63,186,39,M,1835475,EUR,1161561600,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Suphanat Mueanta,,,suphanat-mueanta,S. Mueanta,F,10,175,1109,M,927330,EUR,1028246400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420984,home,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420984,away,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,False,23.0,23.0,2.0,2.0,0.0,22.0,22.0,1.0,1.0,,,,8.0,1.0,1.0,2.0,,90.0,30.0,6.6,1.0,0.00166447,0,-0.0715,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12420984,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,70.0,67.0,6.0,5.0,0.0,41.0,42.0,26.0,28.0,2.0,5.0,1.0,8.0,,,,,90.0,87.0,6.9,6.0,0.00822864,0,,5.0,1.0,,2.0,2.0,2.0,1.0,2.0,,3.0,,,,,,,,,,2.0,,,,True,,,,,,
12420984,away,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,62.0,56.0,6.0,5.0,0.0,39.0,43.0,17.0,19.0,2.0,3.0,1.0,6.0,,,,,90.0,69.0,6.3,8.0,0.0875052,0,,3.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
12420984,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,56.0,51.0,4.0,3.0,0.0,26.0,27.0,25.0,33.0,,3.0,1.0,3.0,,,,,83.0,75.0,6.4,13.0,0.099679,0,,4.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,2.0,4.0,,,,,1.0,3.0,,,,,,,,joriskayembe23,1.0,,
