match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,from,description,confirmed
14025112,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14025112,,2.0,1.0,,90,6.0,,1,,,goal,321539996.0,True,regular,877980.0,Wilson Isidor,,,,,,,,
14025112,,,,,90,4.0,,1,,,card,123801863.0,True,yellow,117777.0,Granit Xhaka,Granit Xhaka,Foul,False,,,,,
14025112,,,,,90,,,1,,,substitution,124357861.0,False,regular,,,,,,False,,,,
14025112,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,8.0,,,
14025112,,,,,87,,,4,,,substitution,124357767.0,True,regular,,,,,,False,,,,
14025112,,1.0,1.0,,82,,,9,,,goal,321538731.0,True,penalty,984014.0,Enzo Le Fée,,,,,,penalty,,
14025112,,,,,80,,,11,,,card,123801606.0,False,yellow,599128.0,Rico Henry,Rico Henry,Foul,False,,,,,
14025112,,0.0,1.0,,77,,,14,,,goal,321538415.0,False,regular,1016907.0,Igor Thiago,,,,,,,,
14025112,,,,,72,,,19,,,substitution,124357449.0,False,regular,,,,,,False,,,,
14025112,,,,,71,,,20,,,substitution,124357418.0,False,regular,,,,,,False,,,,
14025112,,,,,65,,,26,,,substitution,124357303.0,True,regular,,,,,,False,,,,
14025112,,,,,65,,,26,,,substitution,124357302.0,True,regular,,,,,,False,,,,
14025112,,,,,61,,,30,,,card,123801324.0,False,yellow,1016907.0,Igor Thiago,Igor Thiago,Foul,False,,,,,
14025112,,,,,59,,,32,,,inGamePenalty,118559605.0,False,missed,1006387.0,Kevin Schade,,goalkeeperSave,,,,,Goalkeeper save,
14025112,,,,,58,,,33,,,card,123801286.0,True,yellow,1128532.0,Habib Diarra,Habib Diarra,Argument,False,,,,,
14025112,,,,,57,,,34,,,card,123801285.0,True,yellow,831424.0,Reinildo Mandava,Reinildo Mandava,Foul,False,,,,,
14025112,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14025112,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,,,
14025112,,,,,23,,,23,,,varDecision,35746.0,False,goalAwarded,1106451.0,Dango Ouattara,,,,,,,,False
