match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_totalContest,stat_wonContest,stat_fouls,player_sofascoreId,stat_challengeLost,stat_penaltyConceded,stat_penaltyWon,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss
14025112,home,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,1012928,EUR,1042761600,G,22,22,False,51.0,40.0,18.0,7.0,0.0,34.0,34.0,6.0,17.0,9.0,1.0,2.0,1.0,1.0,3.0,90.0,56.0,7.5,11.0,0.00385154,0.5327,0,0.45,0.14,0.01,-0.01,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025112,home,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,989034,EUR,1016409600,D,32,32,False,30.0,19.0,3.0,,0.0,8.0,8.0,11.0,22.0,2.0,,,,,,90.0,53.0,6.5,17.0,0.0139246,,1,,-0.11,0.05,-0.11,,,,5.0,4.0,3.0,4.0,7.0,1.0,4.0,1.0,4.0,2.0,1.0,0.0401,0.0,,,,,,,,,,,,,,,,,,,,,
14025112,home,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,20,20,False,55.0,49.0,5.0,3.0,0.0,35.0,36.0,14.0,19.0,1.0,,,,,,90.0,84.0,7.7,15.0,0.00297198,,1,,0.11,0.08,-0.06,,,,,3.0,5.0,4.0,12.0,,9.0,,5.0,4.0,3.0,0.0748,-0.21,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14025112,home,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,56.0,47.0,8.0,3.0,0.0,25.0,28.0,22.0,28.0,4.0,,,,,,90.0,73.0,7.0,10.0,0.00717803,,1,,0.17,0.19,-0.04,,,,1.0,3.0,2.0,4.0,5.0,1.0,7.0,2.0,2.0,,,0.0456,0.01,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
14025112,home,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,17,17,False,32.0,26.0,2.0,2.0,0.0,14.0,16.0,12.0,16.0,3.0,,,,,,90.0,61.0,6.6,12.0,0.0133753,,1,,0.02,0.27,-0.38,,,,3.0,1.0,4.0,4.0,10.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0196,-0.08,,,4.0,1.0,,1.0,ReinildoMandava,1.0,1.0,,,,,,,,,,,,
14025112,home,Sunderland,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,29.0,24.0,,,0.0,9.0,9.0,15.0,20.0,1.0,,,,,,87.0,37.0,6.8,6.0,0.016601,,3,,-0.07,0.08,-0.1,,Habib,Diarra,1.0,,1.0,1.0,3.0,,,1.0,,,,0.2506,-0.39,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
14025112,home,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,59.0,49.0,9.0,5.0,1.0,20.0,24.0,29.0,35.0,4.0,,,,,,90.0,73.0,7.7,11.0,0.0973826,,0,,0.42,0.04,-0.05,,,,2.0,3.0,7.0,6.0,10.0,,5.0,1.0,1.0,1.0,,,,,,2.0,,,1.0,Granit_Xhaka,2.0,,,True,1.0,1.0,1.0,,,,,,,
14025112,home,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,34.0,29.0,3.0,1.0,0.0,18.0,20.0,11.0,14.0,2.0,,,,,,90.0,40.0,6.7,6.0,0.192341,,0,,0.29,0.1,-0.11,,,,,1.0,,3.0,2.0,,,,2.0,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,2.0,,,,,,,
14025112,home,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,1142675,EUR,1115596800,F,7,7,False,23.0,20.0,1.0,1.0,0.0,5.0,6.0,15.0,17.0,2.0,,,,,,65.0,37.0,6.6,8.0,0.0240016,,1,,0.08,0.05,0.23,,,,3.0,,,3.0,2.0,,2.0,,2.0,1.0,1.0,0.0789,0.01,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
14025112,home,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,1168588,EUR,1115510400,F,12,12,False,5.0,2.0,,,0.0,,,2.0,5.0,,,,,,,65.0,7.0,6.2,5.0,0.00457069,,0,,-0.05,0.06,0.0,,Eliezer Mayenda,,,2.0,1.0,5.0,1.0,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
