match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
12499303,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,41.0,25.0,21.0,6.0,0.0,20.0,22.0,5.0,19.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,90.0,50.0,6.8,17.0,0.00089397,0,0.8792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499303,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,42.0,38.0,,,0.0,19.0,22.0,21.0,23.0,2.0,,1.0,2.0,,,,90.0,54.0,7.4,6.0,0.0403725,0,,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499303,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,77.0,72.0,6.0,2.0,0.0,50.0,51.0,22.0,26.0,3.0,,,9.0,,,,90.0,84.0,7.4,5.0,0.00877206,0,,,,,3.0,1.0,2.0,,1.0,2.0,,1.0,,,evanndicka,1.0,2.0,2.0,,,,,,,,,,,,,,,
12499303,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,3,3,False,75.0,68.0,7.0,5.0,0.0,30.0,33.0,38.0,42.0,5.0,,1.0,2.0,,,,90.0,84.0,7.3,7.0,0.0490897,1,,,,1.0,3.0,,1.0,,1.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,1.0,0.0437,,,,,,,,,,,,
12499303,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,17.0,17.0,1.0,1.0,0.0,7.0,7.0,11.0,12.0,2.0,,2.0,3.0,,,,90.0,35.0,7.2,2.0,0.0334324,0,,2.0,1.0,,3.0,,1.0,1.0,,1.0,,2.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,
12499303,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,68.0,61.0,5.0,2.0,0.0,28.0,29.0,33.0,39.0,4.0,,1.0,5.0,,,,83.0,75.0,7.1,10.0,0.087417,1,,,,,2.0,,,1.0,,3.0,,,,,,,1.0,1.0,,,0.0505,2.0,1.0,1.0,0.1442,,,,,,,,
12499303,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,False,50.0,45.0,1.0,,0.0,16.0,17.0,30.0,34.0,4.0,1.0,1.0,3.0,,,,60.0,57.0,6.9,7.0,0.368123,1,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,0.0328,1.0,1.0,1.0,0.0466,,,,,,,,
12499303,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,28.0,24.0,1.0,,0.0,11.0,11.0,13.0,18.0,6.0,1.0,1.0,2.0,,,,68.0,39.0,7.1,8.0,0.0678911,1,,1.0,,,4.0,,,,3.0,2.0,,2.0,,,lorepelle7,2.0,1.0,1.0,,,0.0401,1.0,,,,True,1.0,,,,,,
12499303,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,M,92,92,False,48.0,37.0,,,1.0,13.0,13.0,25.0,36.0,3.0,,1.0,9.0,,,,83.0,67.0,7.4,19.0,0.33152,2,,1.0,1.0,,2.0,,,3.0,,,,2.0,,,stewel92,,1.0,1.0,,1.0,0.1173,4.0,1.0,1.0,0.2167,,,,,,,,
12499303,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,False,37.0,32.0,,,0.0,9.0,9.0,23.0,29.0,3.0,,,2.0,,,,83.0,49.0,7.9,8.0,0.0623534,3,,1.0,,,4.0,,,,3.0,,,,,,LaJoya,1.0,,,,,0.8493,3.0,1.0,2.0,0.9637,,1.0,1.0,1.0,,,,
12499303,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,20.0,16.0,,,0.0,1.0,2.0,15.0,18.0,9.0,2.0,1.0,1.0,,,,90.0,31.0,7.5,7.0,0.219051,3,,,,5.0,5.0,,,,,,2.0,1.0,,,tema_dovbyk,6.0,,,,,0.346,1.0,,2.0,0.755,,1.0,1.0,,1.0,,,
12499303,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,True,33.0,30.0,1.0,,0.0,18.0,20.0,12.0,15.0,,,,3.0,,,,30.0,43.0,6.8,7.0,0.00645246,2,,2.0,,,1.0,,,1.0,,,,,,,LeoParedes,,1.0,1.0,,1.0,0.0765,,,,,,1.0,,,,,,
