match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,captain,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_goals,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_shotOffTarget,player_sofascoreId,stat_clearanceOffLine,stat_blockedScoringAttempt
10408297,home,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189.0,1557,M,1131909,EUR,962841600,G,31,31,False,39.0,26.0,22.0,10.0,21.0,23.0,5.0,16.0,10.0,1.0,4.0,90.0,47.0,7.7,13.0,0.0,0.0,0.00081371,0,0.1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173.0,2206,M,788216,EUR,868665600,D,15,15,False,19.0,14.0,3.0,,9.0,12.0,5.0,9.0,4.0,,,86.0,39.0,7.2,8.0,0.0854,0.0,0.00588498,1,,2.0,2.0,1.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,7.0,3.0,1.0,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187.0,757,M,300522,EUR,818640000,D,24,24,False,32.0,23.0,3.0,1.0,16.0,20.0,7.0,12.0,2.0,,,90.0,42.0,7.0,9.0,0.0,0.0,0.074818,0,,,2.0,1.0,4.0,1.0,1.0,,,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10408297,home,Mallorca,Antonio Raíllo,,,antonio-raillo,A. Raíllo,D,21,186.0,793,M,807116,EUR,686880000,D,21,21,False,36.0,34.0,2.0,2.0,29.0,29.0,5.0,7.0,4.0,,,90.0,49.0,7.6,3.0,0.0,0.0,0.00648681,0,,,,4.0,1.0,5.0,,,,8.0,1.0,1.0,,,,1.0,True,1.0,1.0,,,,,,,,,,,,
10408297,home,Mallorca,José Copete,,,jose-copete,J. Copete,D,3,190.0,437,M,913695,EUR,939513600,D,6,6,False,32.0,25.0,10.0,5.0,17.0,21.0,8.0,11.0,3.0,,,90.0,53.0,8.5,8.0,0.1093,0.4829,0.0020406,1,,,,5.0,,10.0,,,1.0,7.0,1.0,1.0,1.0,,2.0,,,,,2.0,2.0,1.0,2.0,,,,,,,,
10408297,home,Mallorca,Jaume Costa,,,jaume-costa,J. Costa,D,,171.0,89,M,44577,EUR,574646400,D,18,18,False,25.0,14.0,2.0,,9.0,13.0,6.0,16.0,5.0,,,90.0,52.0,7.1,18.0,0.0,0.0,0.181251,0,,4.0,1.0,2.0,7.0,6.0,,,,5.0,,1.0,1.0,1.0,1.0,5.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,
10408297,home,Mallorca,Dani Rodríguez,,,dani-rodriguez,D. Rodríguez,M,9,177.0,524,M,349526,EUR,581558400,M,14,14,False,32.0,28.0,2.0,2.0,12.0,13.0,16.0,20.0,5.0,,,90.0,45.0,8.2,7.0,0.4444,0.0,0.552699,1,,1.0,1.0,,3.0,5.0,,1.0,,,1.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,,1.0,,,,2.0,1.0,,,
10408297,home,Mallorca,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174.0,944,M,96365,EUR,744595200,M,4,4,False,27.0,24.0,3.0,1.0,15.0,15.0,10.0,13.0,5.0,,,77.0,37.0,7.4,3.0,0.0,0.0,0.155223,0,,1.0,,,4.0,4.0,1.0,,,,3.0,1.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,
10408297,home,Mallorca,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,11,11,False,21.0,18.0,3.0,2.0,11.0,12.0,7.0,9.0,7.0,,,69.0,36.0,7.3,7.0,0.0205,0.0,0.185944,1,,,,,4.0,7.0,2.0,,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,2.0,2.0,,3.0,,2.0,,,1.0,,,
10408297,home,Mallorca,Kang-in Lee,,,kang-in-lee,K. Lee,M,19,173.0,19307,M,917087,EUR,982540800,F,19,19,False,29.0,23.0,3.0,1.0,9.0,11.0,15.0,22.0,8.0,,,85.0,53.0,6.7,17.0,0.2447,0.0,0.125608,1,,4.0,,1.0,7.0,8.0,2.0,1.0,,1.0,,,,2.0,,,,,1.0,6.0,4.0,,3.0,1.0,3.0,,1.0,1.0,kanginlee,,
10408297,home,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,27.0,18.0,2.0,,9.0,10.0,9.0,17.0,4.0,,,77.0,36.0,7.3,12.0,0.7323,0.9248,0.00471974,2,,,4.0,3.0,6.0,5.0,,,1.0,2.0,,,,2.0,,1.0,,,,,,1.0,2.0,,1.0,1.0,,1.0,vedatmuriqi,,
10408297,home,Mallorca,Ángel Rodríguez,,,angel-rodriguez,Á. Rodríguez,F,,172.0,145,M,52093,EUR,546393600,F,22,22,True,7.0,4.0,,,2.0,2.0,2.0,5.0,2.0,,,21.0,11.0,7.1,5.0,0.6112,0.622,0.00369814,1,,,1.0,,3.0,,1.0,,1.0,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,
10408297,home,Mallorca,Iddrisu Baba,,,iddrisu-baba,I. Baba,M,14,182.0,943,M,914014,EUR,822268800,M,12,12,True,4.0,3.0,,,3.0,4.0,,,1.0,,,13.0,5.0,6.5,1.0,0.0,0.0,5.637e-05,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181.0,325,M,146852,EUR,724550400,F,9,9,True,4.0,1.0,,,1.0,2.0,,2.0,,,,13.0,4.0,6.6,3.0,0.0,0.0,1.64e-05,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,9.0,3.0,6.4,,0.0,0.0,0.00020758,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Giovanni González,,,giovanni-gonzalez,G. González,D,20,175.0,319,M,590404,EUR,780019200,D,20,20,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,,,8.0,6.0,6.6,,0.0,0.0,0.00028081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Predrag Rajković,,,predrag-rajkovic,P. Rajković,G,1,192.0,2732,M,188107,EUR,815097600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Dominik Greif,,,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181.0,397,M,138546,EUR,766886400,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Josep Gayá,Josep Gaya,,josep-gaya,J. Gayá,D,24,185.0,21,M,1100406,EUR,962928000,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408297,home,Mallorca,Miguel Llabrés,Miguel Llabrés,,miguel-llabres,M. Llabrés,M,10,,4,M,1164871,EUR,949017600,M,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
