match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAShot,player_sofascoreId
10434135,home,Konyaspor,Muhammet Demir,muhammet-demir,M. Demir,F,99,180,108,M,43543,EUR,695001600,F,9,9,False,,8.0,5.0,1.0,,1.0,2.0,4.0,6.0,1.0,,,,59.0,18.0,6.4,9.0,0,,,,2.0,,7.0,2.0,1.0,2.0,,,,,2.0,,1.0,1.0,3.0,2.0,,,,,,,,,
10434135,home,Konyaspor,Amilton da Silva,amilton-da-silva,A. d. Silva,M,89,172,45,M,803148,EUR,618883200,F,93,93,True,,8.0,4.0,2.0,,2.0,2.0,2.0,7.0,2.0,,,,31.0,12.0,6.6,6.0,0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
10434135,home,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,339,M,81138,EUR,646444800,F,17,17,True,,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,31.0,6.0,6.7,2.0,1,,,,2.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,
10434135,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,102,M,904303,EUR,923616000,M,5,5,True,,8.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,,,,9.0,10.0,6.9,2.0,1,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
10434135,home,Konyaspor,Robert Murić,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,M,11,11,True,,3.0,2.0,2.0,1.0,,,2.0,3.0,1.0,,,,2.0,6.0,,2.0,0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10434135,home,Konyaspor,Domagoj Pavičić,domagoj-pavicic,D. Pavičić,M,24,178,119,M,94239,EUR,763171200,M,10,10,True,,,,,,,,,,,,,,2.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,home,Konyaspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,home,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,home,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178,192,M,845821,EUR,893289600,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,home,Konyaspor,Adem Eren Kabak,adem-eren-kabak,A. E. Kabak,M,16,185,24,M,1016473,EUR,976579200,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,199,M,30143,EUR,587260800,G,1,1,False,,23.0,19.0,5.0,1.0,18.0,19.0,1.0,4.0,3.0,,2.0,2.0,90.0,28.0,7.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,101,M,128440,EUR,609638400,D,80,80,False,,53.0,49.0,3.0,1.0,18.0,19.0,31.0,37.0,8.0,,,,90.0,71.0,6.8,11.0,0,,,3.0,,,1.0,,1.0,,1.0,2.0,,,4.0,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,509,M,839982,EUR,837561600,D,5,5,False,,88.0,83.0,4.0,1.0,40.0,40.0,43.0,48.0,5.0,,,,90.0,97.0,7.4,5.0,0,,,,,1.0,1.0,3.0,1.0,,3.0,2.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,
10434135,away,Başakşehir FK,Alexandru Epureanu,alexandru-epureanu,A. Epureanu,D,6,187,54,,18577,EUR,528163200,D,6,6,False,,89.0,80.0,8.0,4.0,27.0,30.0,53.0,59.0,3.0,,,,55.0,93.0,7.2,9.0,0,,,,,1.0,1.0,5.0,1.0,,,,3.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,
10434135,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,136,M,248529,EUR,687052800,D,60,60,False,,47.0,35.0,5.0,2.0,11.0,18.0,25.0,35.0,7.0,,,,90.0,72.0,6.6,22.0,0,,,6.0,2.0,,6.0,1.0,,1.0,,,1.0,1.0,3.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,1.0,
10434135,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,138,M,45377,EUR,672969600,M,8,8,False,,29.0,27.0,1.0,1.0,12.0,12.0,15.0,19.0,2.0,,,,65.0,36.0,6.8,4.0,0,,,2.0,2.0,1.0,3.0,3.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
10434135,away,Başakşehir FK,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,M,55,55,False,,68.0,60.0,4.0,3.0,27.0,30.0,33.0,38.0,9.0,,,,90.0,80.0,7.2,11.0,1,,,,4.0,7.0,7.0,9.0,,,4.0,1.0,2.0,2.0,1.0,,1.0,,2.0,,,,,,1.0,,,,
10434135,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,True,40.0,36.0,2.0,1.0,17.0,18.0,19.0,24.0,8.0,,,,88.0,50.0,6.7,8.0,1,,,2.0,,,2.0,1.0,,,,2.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,,
10434135,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,290,M,252207,EUR,728265600,F,23,23,False,,36.0,33.0,5.0,5.0,8.0,9.0,27.0,36.0,4.0,,,,90.0,58.0,7.2,12.0,2,,,9.0,1.0,,2.0,3.0,1.0,,,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,2.0,,,
10434135,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,287,M,831930,EUR,891388800,F,18,18,False,,16.0,14.0,1.0,1.0,7.0,7.0,7.0,9.0,4.0,,,,88.0,30.0,6.5,9.0,1,Patryk,Szysz,,,,4.0,2.0,2.0,1.0,,1.0,1.0,,3.0,1.0,,,1.0,,,,,1.0,,,,,
10434135,away,Başakşehir FK,Mounir Chouiar,mounir-chouiar,M. Chouiar,M,23,178,1623,M,845274,EUR,917049600,F,11,11,False,,35.0,28.0,,,6.0,7.0,22.0,32.0,3.0,,,,54.0,58.0,6.9,19.0,2,,,4.0,,,6.0,3.0,,2.0,,1.0,,,3.0,,1.0,,6.0,3.0,,,,1.0,1.0,,,,
10434135,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,113,M,96520,EUR,684806400,M,7,7,True,,12.0,11.0,,,4.0,4.0,7.0,8.0,2.0,,,,36.0,18.0,6.7,3.0,1,,,,2.0,1.0,3.0,2.0,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,
10434135,away,Başakşehir FK,Lucas Biglia,lucas-biglia,L. Biglia,M,,178,317,,17799,EUR,507427200,M,20,20,True,,17.0,15.0,2.0,1.0,7.0,8.0,8.0,9.0,3.0,,,,35.0,24.0,6.6,3.0,0,,,,1.0,,2.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10434135,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,91,M,103912,EUR,694310400,M,42,42,True,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,25.0,8.0,6.4,2.0,0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,156,M,806964,EUR,887500800,M,19,19,True,,,,,,,,,,,,,,2.0,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10434135,away,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,7,186,328,M,13148,EUR,618624000,F,77,77,True,,2.0,2.0,,,,,2.0,2.0,,,,,2.0,2.0,,,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10434135,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,461,M,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,96,M,39847,EUR,629164800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434135,away,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59
10434135,away,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
