match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_penaltyConceded,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,player_sofascoreId
11391319,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,False,18.0,14.0,,,5.0,5.0,9.0,13.0,1.0,3.0,,,,,61.0,23.0,6.7,5.0,0.00765336,1,,,,5.0,3.0,1.0,1.0,,,1.0,2.0,,,,,,2.0,,1.0,,,,,,1.0,,,0.0041,,,,,,,,
11391319,home,Clermont Foot,Habib Keita,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,6,6,True,23.0,21.0,4.0,4.0,5.0,5.0,16.0,18.0,1.0,4.0,,,,,29.0,28.0,6.7,2.0,0.0182676,3,,Habib Keita,,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,,0.0757,1.0,0.0241,,,,,,
11391319,home,Clermont Foot,Shamar Nicholson,shamar-nicholson,S. Nicholson,F,9,192,765,M,884948,EUR,858384000,F,23,23,True,9.0,8.0,,,,,8.0,9.0,,1.0,,,,,29.0,14.0,6.5,2.0,0.0151601,0,,,,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11391319,home,Clermont Foot,Ivan M'Bahia,ivan-mbahia,I. M'Bahia,D,28,174,107,M,1835698,EUR,1113868800,D,28,28,True,14.0,11.0,,,6.0,6.0,5.0,8.0,,1.0,,,,,13.0,16.0,6.3,4.0,0.0174713,0,,Ivan M'Bahia,,2.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391319,home,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,11.0,8.0,1.0,,,1.0,8.0,10.0,,1.0,,,,,13.0,13.0,6.6,4.0,0.00881637,1,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.021,1.0,0.0815,,,,,,
11391319,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,home,Clermont Foot,Theo Borne,borne-theo,T. Borne,G,16,191,16,M,1146236,EUR,1026691200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,home,Clermont Foot,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,home,Clermont Foot,Abdellah Baallal,abdellah-baallal,A. Baallal,M,2,188,207,M,1410408,EUR,1099785600,F,13,13,True,,,,,,,,,,,,,,,,,,,,0,,Abdellah Baallal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,23.0,19.0,7.0,3.0,17.0,18.0,2.0,5.0,,8.0,,1.0,,5.0,90.0,32.0,7.9,4.0,0.00049557,0,0.9273,Guillaume,Restes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,6,6,False,39.0,34.0,7.0,5.0,22.0,23.0,12.0,17.0,2.0,1.0,,,,,90.0,47.0,6.9,8.0,0.0152733,1,,,,2.0,2.0,,,,,1.0,1.0,,,1.0,,,2.0,,,1.0,2.0,,,,1.0,,,0.0158,,,1.0,,,,,
11391319,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,51.0,38.0,11.0,3.0,32.0,36.0,6.0,15.0,7.0,4.0,,,,,90.0,65.0,7.3,13.0,0.00349807,0,,,,,4.0,,,2.0,,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,False,44.0,38.0,4.0,2.0,20.0,22.0,18.0,22.0,3.0,4.0,,,,,90.0,58.0,7.4,7.0,0.042767,0,,,,,6.0,,,,,,,4.0,4.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
11391319,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,M,3,3,False,14.0,12.0,1.0,,5.0,6.0,7.0,8.0,2.0,4.0,,,,,45.0,26.0,6.7,5.0,0.0423069,0,,,,2.0,2.0,1.0,,,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,8,8,False,52.0,46.0,9.0,4.0,23.0,25.0,24.0,30.0,1.0,4.0,,,,,90.0,72.0,8.7,12.0,0.0541697,2,,,,5.0,6.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,3.0,3.0,3.0,True,1.0,,,,,0.8967,2.0,1.3278,,2.0,,,,
11391319,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,False,53.0,45.0,4.0,2.0,30.0,33.0,15.0,21.0,2.0,9.0,,,,,90.0,68.0,6.8,11.0,0.0140461,0,,,,6.0,5.0,1.0,,3.0,,4.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,M,17,17,False,47.0,39.0,1.0,,17.0,22.0,23.0,30.0,,8.0,,,,,90.0,76.0,6.7,16.0,0.100711,0,,,,5.0,4.0,1.0,1.0,1.0,,,1.0,4.0,2.0,,2.0,1.0,,,1.0,5.0,,,1.0,,,,,,,,,,,,,
11391319,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,19,19,False,12.0,9.0,,,3.0,3.0,7.0,10.0,2.0,1.0,,,,,74.0,27.0,7.3,7.0,0.0607548,1,,Frank Magri,,6.0,8.0,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,,,1.0,3.0,,2.0,1.0,2.0,,1.0,,1.0,,,0.0752,,,,,1.0,1.0,,
11391319,away,Toulouse,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,37,37,False,26.0,21.0,,,5.0,5.0,16.0,21.0,,6.0,,,,,83.0,43.0,7.3,12.0,0.275313,2,,,,6.0,4.0,2.0,,1.0,1.0,,1.0,4.0,1.0,1.0,,3.0,,,2.0,,3.0,,,,,2.0,,0.1203,,,,,1.0,,,
11391319,away,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,9,9,False,29.0,15.0,3.0,1.0,4.0,7.0,11.0,22.0,3.0,2.0,,,,,87.0,44.0,8.1,18.0,0.0100426,3,,,,4.0,9.0,,3.0,,,1.0,,,,,,1.0,6.0,,3.0,,1.0,,,,,1.0,,0.5298,2.0,1.2693,,1.0,,,1.0,
11391319,away,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,True,29.0,22.0,10.0,7.0,8.0,9.0,14.0,20.0,,3.0,,,,,45.0,34.0,6.4,9.0,0.0140025,0,,,,4.0,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11391319,away,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,7,7,True,6.0,3.0,,,,,3.0,6.0,,,,,,,16.0,11.0,6.4,7.0,0.00507665,0,,,,1.0,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,zakariaaboukhlal
11391319,away,Toulouse,Niklas Schmidt,niklas-schmidt,N. Schmidt,M,31,183,152,M,795002,EUR,888710400,M,20,20,True,12.0,11.0,3.0,2.0,8.0,8.0,3.0,4.0,,3.0,,,,,11.0,14.0,6.6,1.0,0.00401915,1,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,0.2066,,,,,,,,
11391319,away,Toulouse,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,1136280,EUR,959817600,F,80,80,True,,,,,,,,1.0,,,,,,,3.0,2.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0621,1.0,0.0462,,,,,,
11391319,away,Toulouse,Alex Domínguez,alex-dominguez,A. Domínguez,G,30,187,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,20,188,380,M,1128902,EUR,1048636800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,Ibrahim Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391319,away,Toulouse,Denis Genreau,denis-genreau,D. Genreau,M,10,170,131,M,862773,EUR,927244800,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
