match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_blockedScoringAttempt,stat_keyPass,captain,stat_goals,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_hitWoodwork
11913976,home,Excelsior Maassluis,Darren Melvin Philip Maatsen,,,maatsen-darren-melvin-philip,D. M. P. Maatsen,F,,7,M,1034660,EUR,665193600.0,F,10,10,False,10.0,4.0,,,2.0,3.0,2.0,7.0,5.0,8.0,2.0,2.0,,,,,65.0,29.0,6.6,13.0,0,185.0,,5.0,1.0,3.0,2.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Devin Plank,Devin Plank,,devin-plank,D. Plank,M,27,12,M,1084552,EUR,993254400.0,F,27,27,True,7.0,4.0,,,2.0,4.0,2.0,4.0,,1.0,,1.0,,,,,25.0,13.0,6.7,5.0,0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,
11913976,home,Excelsior Maassluis,Pieter Langedijk,Pieter,Langedijk,pieter-langedijk,P. Langedijk,M,11,3,M,345255,EUR,760838400.0,F,11,11,True,4.0,3.0,,,3.0,4.0,,1.0,,,,2.0,,,,,25.0,9.0,6.1,5.0,0,180.0,1.0,3.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,
11913976,home,Excelsior Maassluis,Tristan Croes,Tristan Croes,,tristan-croes,T. Croes,D,22,1,M,1548847,EUR,908928000.0,D,22,22,True,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,8.0,4.0,6.1,1.0,0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Dave van Delft,,,dave-van-delft,D. v. Delft,M,,3,M,991851,EUR,1004918400.0,F,18,18,True,,,,,,,,,,,,,,,,,1.0,,,,0,167.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Karim Fakiri,Karim Fakiri,,karim-fakiri,K. Fakiri,G,16,7,M,1548807,EUR,1086739200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Calvin Tureaij,Calvin Tureaij,,calvin-tureaij,C. Tureaij,D,2,12,M,1084541,EUR,993081600.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Baset Moshtaq,Baset Moshtaq,,baset-moshtaq,B. Moshtaq,M,,18,M,1145323,EUR,998092800.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Jeroen Haars,Jeroen Haars,,jeroen-haars,J. Haars,M,28,2,M,1548799,EUR,1079568000.0,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Sem Klaassen,Sem Klaassen,,sem-klaassen,S. Klaassen,M,19,2,M,1548832,EUR,1027900800.0,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Jorn Ringelberg,Jorn Ringelberg,,jorn-ringelberg,J. Ringelberg,F,25,1,M,1548803,EUR,1028505600.0,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Marius Van Mil,Marius Van Mil,,marius-van-mil,M. V. Mil,F,,9,M,1084577,EUR,1016582400.0,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,home,Excelsior Maassluis,Ouanis Kennouh,Ouanis Kennouh,,ouanis-kennouh,O. Kennouh,F,12,1,M,1155089,EUR,,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Nick Marsman,,,nick-marsman,N. Marsman,G,32,65,M,70927,EUR,654739200.0,G,21,21,False,17.0,16.0,6.0,5.0,15.0,15.0,1.0,2.0,,,,10.0,2.0,1.0,2.0,,90.0,27.0,7.0,1.0,0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Justin Che,Justin Che,,justin-che,J. Che,D,17,339,M,1046097,EUR,1069113600.0,D,22,22,False,38.0,30.0,3.0,2.0,6.0,8.0,24.0,32.0,,1.0,,1.0,,,,,45.0,50.0,6.5,10.0,0,186.0,2.0,5.0,,,,,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Gylermo Siereveld,,,gylermo-siereveld,G. Siereveld,D,26,36,M,1046941,EUR,1015977600.0,D,26,26,False,39.0,34.0,5.0,3.0,12.0,12.0,22.0,27.0,1.0,2.0,1.0,4.0,,,,,45.0,44.0,6.5,5.0,0,187.0,,5.0,,,,,,1.0,,,1.0,4.0,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Matteo Waem,Matteo Waem,,matteo-waem,M. Waem,D,4,93,M,1064454,EUR,961545600.0,D,4,4,False,95.0,89.0,21.0,18.0,28.0,31.0,61.0,64.0,2.0,7.0,2.0,15.0,,,,,90.0,105.0,7.8,7.0,0,189.0,,4.0,1.0,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,
11913976,away,ADO Den Haag,Henri Koudossou,,,koudossou-henri,H. Koudossou,D,8,78,M,1083891,EUR,933638400.0,D,14,14,False,52.0,45.0,5.0,5.0,15.0,15.0,31.0,42.0,1.0,5.0,1.0,1.0,,,,,67.0,83.0,7.0,17.0,2,180.0,5.0,5.0,1.0,2.0,4.0,3.0,,,,2.0,,1.0,,,,,,2.0,,,1.0,,2.0,,1.0,
11913976,away,ADO Den Haag,Kürşad Sürmeli,,,kursad-surmeli,K. Sürmeli,M,,21,M,339815,EUR,808358400.0,M,6,6,False,75.0,68.0,5.0,5.0,20.0,21.0,48.0,54.0,,6.0,,11.0,,,,,90.0,89.0,7.5,10.0,2,173.0,,6.0,1.0,1.0,1.0,,1.0,4.0,2.0,,2.0,1.0,,,,,1.0,2.0,True,,2.0,,1.0,,,1.0
11913976,away,ADO Den Haag,Malik Sellouki,Malik Sellouki,,malik-sellouki,M. Sellouki,M,10,155,M,1064307,EUR,953596800.0,M,11,11,False,26.0,19.0,,,2.0,2.0,17.0,26.0,,4.0,,3.0,,,,,90.0,39.0,6.8,13.0,2,177.0,2.0,4.0,1.0,1.0,,,,2.0,2.0,1.0,,2.0,,,,,1.0,,,,2.0,,1.0,,,
11913976,away,ADO Den Haag,Daryl van Mieghem,,,daryl-van-mieghem,D. v. Mieghem,M,7,120,M,163539,EUR,628819200.0,M,7,7,False,34.0,26.0,2.0,2.0,3.0,3.0,28.0,52.0,,2.0,,2.0,,,,,90.0,76.0,7.3,30.0,4,175.0,21.0,5.0,1.0,2.0,3.0,1.0,,,,1.0,,,1.0,,,,2.0,5.0,,,1.0,1.0,2.0,,5.0,
11913976,away,ADO Den Haag,Sacha Komljenovic,,,sacha-komljenovic,S. Komljenovic,M,14,44,M,1130885,EUR,1052524800.0,M,20,20,False,11.0,9.0,1.0,1.0,5.0,5.0,4.0,7.0,1.0,1.0,,2.0,,,,,45.0,21.0,6.7,6.0,4,178.0,1.0,2.0,,,,,,,,3.0,,2.0,,,,,2.0,,,,,,2.0,,,
11913976,away,ADO Den Haag,Amir Absalem,Amir,Absalem,amir-absalem,A. Absalem,D,27,76,M,893583,EUR,866678400.0,M,15,15,False,41.0,33.0,2.0,1.0,6.0,7.0,29.0,37.0,2.0,8.0,3.0,3.0,,,,,73.0,65.0,7.2,12.0,1,175.0,3.0,5.0,1.0,,4.0,3.0,,1.0,1.0,2.0,,3.0,,,,,1.0,1.0,,,2.0,,,,2.0,
11913976,away,ADO Den Haag,Jort van der Sande,,,jort-van-der-sande,J. v. d. Sande,F,14,93,M,584062,EUR,822528000.0,F,10,10,False,24.0,17.0,,,1.0,1.0,16.0,24.0,5.0,6.0,,,,,,,90.0,44.0,8.7,16.0,3,184.0,1.0,8.0,,4.0,,,,1.0,,4.0,,4.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,2.0,1.0,,
11913976,away,ADO Den Haag,Silvinho Esajas,Silvinho,Esajas,silvinho-esajas,S. Esajas,D,28,88,M,1011489,EUR,1009843200.0,D,18,18,True,36.0,30.0,2.0,1.0,7.0,8.0,23.0,28.0,3.0,4.0,1.0,7.0,,,,,45.0,45.0,6.9,7.0,1,193.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
11913976,away,ADO Den Haag,Joel Ideho,Joel,Ideho,joel-ideho,J. Ideho,M,17,191,M,1049063,EUR,1058400000.0,F,17,17,True,21.0,13.0,,,1.0,2.0,15.0,24.0,,5.0,,3.0,,,,,45.0,54.0,7.0,23.0,1,176.0,5.0,8.0,,,11.0,4.0,,,,3.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,,3.0,
11913976,away,ADO Den Haag,Henk Veerman,Henk,Veerman,henk-veerman,H. Veerman,F,9,404,M,313264,EUR,667526400.0,F,9,9,True,8.0,5.0,,,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,,,,,45.0,12.0,7.2,5.0,1,201.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,
11913976,away,ADO Den Haag,Lasse Vigen,,,lasse-vigen-christensen,L. Vigen,M,6,51,M,135257,EUR,776908800.0,M,13,13,True,19.0,15.0,2.0,1.0,4.0,6.0,12.0,15.0,1.0,3.0,,3.0,,,,,23.0,31.0,6.8,7.0,1,178.0,2.0,2.0,,1.0,,,,2.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,
11913976,away,ADO Den Haag,Maikey Houwaart,Maikey Houwaart,,maikey-houwaart,M. Houwaart,F,20,17,M,1625470,EUR,1138320000.0,F,32,32,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,17.0,2.0,6.5,1.0,0,182.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
11913976,away,ADO Den Haag,Tim Coremans,Tim,Coremans,tim-coremans,T. Coremans,G,1,21,M,70918,EUR,671241600.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,David van de Riet,David van de Riet,,david-van-de-riet,D. v. d. Riet,G,23,11,M,1173538,EUR,1012953600.0,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Tyrese Asante,,,tyrese-asante,T. Asante,D,6,205,M,1130884,EUR,1018310400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Daniel Granli,,,daniel-granli,D. Granli,D,,36,M,324339,EUR,767750400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Alex Schalk,,,alex-schalk,A. Schalk,M,,90,M,151546,EUR,713145600.0,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Finn de Bruin,Finn de Bruin,,finn-de-bruin,F. d. Bruin,M,16,38,M,1627783,EUR,1081123200.0,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11913976,away,ADO Den Haag,Jerry van Wolfgang,,,jerry-van-wolfgang,J. v. Wolfgang,F,,11,M,156692,EUR,700358400.0,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,
