match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wasFouled,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_totalOffside,stat_bigChanceMissed,stat_goals
11391346,home,Stade de Reims,Mohamed Daramy,,,mohamed-daramy,M. Daramy,F,9,180,1589,M,957279,EUR,1010361600,F,9,9,False,22.0,16.0,4.0,,9.0,9.0,7.0,14.0,,8.0,,,,,90.0,49.0,7.0,16.0,0.0124091,0,,1.0,,,6.0,13.0,13.0,7.0,,,,,,,3.0,2.0,,,,,,3.0,3.0,,,,,,,,
11391346,home,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,18,18,True,16.0,15.0,4.0,3.0,8.0,9.0,8.0,10.0,1.0,1.0,,,,,27.0,30.0,6.6,6.0,0.0361999,0,,3.0,1.0,,3.0,1.0,1.0,,,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,
11391346,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,True,11.0,9.0,1.0,1.0,1.0,2.0,9.0,13.0,,1.0,,,,,27.0,24.0,6.8,7.0,0.204265,0,,4.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11391346,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,F,17,17,True,9.0,7.0,2.0,2.0,3.0,4.0,4.0,5.0,,,,,,,18.0,14.0,7.0,3.0,0.00427991,2,,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,0.0982,,,,,,,,1.0,0.072,,,,,
11391346,home,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,M,22,22,True,1.0,1.0,,,,,1.0,1.0,,,,,,,18.0,3.0,6.7,,0.0224255,1,,,,,2.0,,,,,,1.0,,,,,,0.1086,,2.0,,,,,1.0,,,cheick_diakite,,,,
11391346,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,1.0,,,,,,,1.0,,,,,,,9.0,4.0,6.5,3.0,,0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11391346,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,home,Stade de Reims,Killian Prouchet,Killian,Prouchet,killian-prouchet,K. Prouchet,D,36,185,48,M,1537182,EUR,1106438400,D,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,home,Stade de Reims,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,21,180,168,M,105951,EUR,650505600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,home,Stade de Reims,Adama Bojang,,,adama-bojang,A. Bojang,F,27,191,1453,M,1471504,EUR,1085702400,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,away,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,27.0,17.0,17.0,7.0,11.0,11.0,6.0,16.0,,11.0,3.0,3.0,1.0,1.0,90.0,36.0,7.4,10.0,0.00097996,0,0.1707,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11391346,away,Lille,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,23.0,18.0,4.0,1.0,9.0,10.0,9.0,16.0,2.0,2.0,,,,,90.0,47.0,7.6,10.0,0.0227271,1,,3.0,,,3.0,6.0,2.0,1.0,1.0,3.0,,,,,4.0,,0.0574,,,,,1.0,4.0,1.0,,,,,,,
11391346,away,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,50.0,45.0,3.0,3.0,29.0,32.0,16.0,18.0,1.0,6.0,,,,,90.0,57.0,7.2,5.0,0.0118618,0,,,,1.0,2.0,2.0,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,
11391346,away,Lille,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,59.0,52.0,11.0,7.0,37.0,42.0,15.0,17.0,1.0,1.0,,,,,90.0,63.0,7.0,7.0,0.00735553,0,,,,2.0,2.0,3.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,YL15,,,,
11391346,away,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,False,25.0,18.0,3.0,1.0,12.0,17.0,6.0,8.0,3.0,4.0,,,,,90.0,48.0,7.3,9.0,0.00204849,0,,,,1.0,4.0,4.0,1.0,1.0,3.0,2.0,,2.0,,,2.0,1.0,,,,1.0,,,2.0,,,,,,,,
11391346,away,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,53.0,42.0,9.0,5.0,20.0,22.0,22.0,32.0,3.0,4.0,,,,,90.0,76.0,7.3,16.0,0.0183303,0,,1.0,,4.0,9.0,14.0,2.0,1.0,1.0,2.0,,4.0,,,7.0,2.0,,True,2.0,,,3.0,4.0,,,,,,,,
11391346,away,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,44.0,30.0,9.0,4.0,16.0,24.0,14.0,20.0,4.0,5.0,,,,,90.0,58.0,7.0,16.0,0.02133,0,,,,2.0,2.0,6.0,,,1.0,,1.0,,1.0,,3.0,1.0,,,1.0,,,1.0,2.0,,,,nabilbentaleb,,,,
11391346,away,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,25.0,19.0,3.0,1.0,10.0,13.0,9.0,14.0,1.0,3.0,,,,,87.0,40.0,6.9,10.0,0.00401123,3,,2.0,,,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,0.1127,,,1.0,,1.0,,2.0,,,,,,,
11391346,away,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,F,23,23,False,15.0,10.0,,,2.0,2.0,8.0,17.0,,2.0,,,,,88.0,35.0,6.8,16.0,0.0165717,2,,4.0,,,8.0,6.0,6.0,4.0,,,1.0,3.0,3.0,1.0,,1.0,0.0567,,,,,2.0,,,1.0,0.0703,edonzhegrova10,,2.0,,
11391346,away,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,9.0,9.0,,,2.0,2.0,7.0,7.0,,4.0,,,,,89.0,28.0,7.4,6.0,0.00861732,2,,,,,7.0,8.0,1.0,,,3.0,1.0,,2.0,,5.0,3.0,0.9225,,2.0,,,3.0,3.0,,2.0,1.2111,jodavid,,,1.0,1.0
11391346,away,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,F,7,7,False,14.0,12.0,1.0,1.0,4.0,4.0,8.0,10.0,,,,,,,81.0,17.0,6.7,4.0,0.0166228,0,,,,,3.0,1.0,,,,1.0,1.0,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,
11391346,away,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,,,,,,,,3.0,,,,,,9.0,7.0,6.6,,0.00010315,0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11391346,away,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,1.0,,1.0,,,,,1.0,1.0,,,,,,11.0,3.0,6.4,2.0,,0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11391346,away,Lille,Yusuf Yazıcı,,,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,True,3.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,10.0,6.0,6.2,5.0,2.36e-06,0,,,,,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11391346,away,Lille,Trévis Dago,Trévis,Dago,trevis-dago,T. Dago,F,11,183,160,M,1445699,EUR,1106265600,F,43,43,True,,,,,,,,,,,,,,,1.0,2.0,,,,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11391346,away,Lille,Vito Mannone,,,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,away,Lille,Ousmane Touré,Ousmane,Touré,ousmane-toure,O. Touré,D,36,187,303,M,1513466,EUR,1108684800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,away,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,away,Lille,Joffrey Bazié,,,joffrey-bazie,J. Bazié,F,,185,160,M,1103414,EUR,1067212800,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391346,away,Lille,Aaron Malouda,Aaron,Malouda,malouda-aaron,A. Malouda,F,19,183,388,M,1513467,EUR,1133308800,F,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
