match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_fouls,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_totalOffside,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_lastManTackle,stat_hitWoodwork
14083095,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,False,40.0,30.0,14.0,4.0,0.0,29.0,31.0,1.0,9.0,2.0,15.0,1.0,2.0,2.0,3.0,3.0,90.0,56.0,6.6,12.0,0.00060778,0.0605,0,0.0852,0.04,0.02,0.14,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083095,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,34.0,28.0,2.0,1.0,0.0,16.0,16.0,12.0,18.0,2.0,3.0,,,,,,90.0,59.0,6.8,14.0,0.0475965,,0,,0.28,0.01,-0.27,,3.0,2.0,2.0,4.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083095,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,46.0,43.0,8.0,6.0,0.0,32.0,34.0,11.0,12.0,,3.0,,,,,,90.0,51.0,7.2,3.0,0.0081156,,0,,0.28,0.08,-0.15,,,,4.0,3.0,8.0,,,,1.0,3.0,1.0,,1.0,,True,3.0,,,,,,,,,,,,,,,,,,,
14083095,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,False,52.0,41.0,10.0,4.0,0.0,29.0,33.0,12.0,19.0,1.0,4.0,,,,,,90.0,63.0,6.7,13.0,0.0145083,,0,,-0.07,0.22,-0.15,,,,,2.0,5.0,,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14083095,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,21.0,18.0,1.0,,1.0,9.0,9.0,9.0,12.0,,6.0,,,,,,74.0,40.0,6.9,7.0,0.201885,,0,,0.07,0.3,-0.18,,1.0,,,1.0,4.0,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14083095,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,17,17,False,50.0,45.0,3.0,1.0,0.0,32.0,33.0,13.0,17.0,,1.0,,,,,,90.0,57.0,6.0,7.0,0.00742929,,1,,0.05,0.07,-0.18,,,,,9.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,6.0,,,1.0,0.0562,-0.14,,,,,,,,,,,,,,
14083095,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,50.0,45.0,4.0,3.0,0.0,18.0,19.0,27.0,31.0,,5.0,,,,,,90.0,65.0,7.7,8.0,0.309544,,0,,0.27,0.4,-0.06,,,,,1.0,8.0,1.0,,1.0,2.0,4.0,1.0,2.0,3.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
14083095,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,10,10,False,24.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,18.0,,2.0,,,,,,88.0,41.0,7.5,15.0,0.155567,,4,,0.2,0.45,-0.13,,1.0,,,5.0,2.0,1.0,1.0,4.0,,,,1.0,,2.0,,,,,1.0,0.3938,0.42,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8099,,,,,,
14083095,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,False,23.0,20.0,1.0,1.0,2.0,7.0,8.0,13.0,15.0,,1.0,,,,,,66.0,31.0,8.4,4.0,0.509619,,2,,0.85,0.1,-0.17,,1.0,,1.0,4.0,5.0,2.0,,1.0,,2.0,,,1.0,3.0,,2.0,,1.0,,0.0529,-0.31,1.0,1.0,,,2.0,,,,Fermín López,,,,,
14083095,home,Barcelona,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,14,14,False,23.0,16.0,1.0,1.0,0.0,4.0,5.0,12.0,18.0,1.0,1.0,,,,,,74.0,47.0,7.9,17.0,0.0977873,,6,,0.12,0.59,-0.06,,3.0,2.0,1.0,5.0,5.0,,1.0,6.0,,,,5.0,1.0,1.0,,,,,3.0,0.3496,0.44,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0565,,,,,,
