match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_totalOffside
13472889,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,True,13.0,10.0,4.0,1.0,0.0,9.0,10.0,1.0,3.0,6.0,2.0,1.0,1.0,90.0,21.0,7.0,3.0,0.00054859,0,0.5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472889,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,False,,45.0,40.0,,,1.0,21.0,23.0,19.0,22.0,2.0,,,,90.0,65.0,8.0,5.0,0.0259119,2,,1.0,2.0,6.0,10.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,0.0798,2.0,,,,,,,,,,,,,,,,,
13472889,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,,60.0,53.0,11.0,6.0,0.0,44.0,48.0,9.0,12.0,3.0,,,,90.0,71.0,7.2,7.0,0.0030544,0,,1.0,2.0,1.0,2.0,,,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13472889,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,,55.0,48.0,8.0,5.0,0.0,29.0,34.0,19.0,21.0,3.0,,,,90.0,72.0,7.9,7.0,0.0188664,2,,2.0,4.0,3.0,7.0,1.0,,1.0,7.0,2.0,,,,0.9301,,,2.0,1.0,1.0,1.0,1.0,0.9939,,,,,,,,,,
13472889,home,São Paulo,Maik,maik,Maik,D,42,175,1422,M,2035326,EUR,1104710400,M,42,42,False,,39.0,34.0,1.0,,0.0,11.0,12.0,23.0,27.0,6.0,,,,90.0,68.0,7.1,12.0,0.0411796,0,,1.0,,3.0,4.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,Maik,Gomes Viegas,4.0,1.0,1.0,,,,,
13472889,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,False,,57.0,47.0,3.0,2.0,0.0,23.0,26.0,24.0,31.0,2.0,,,,88.0,63.0,7.6,11.0,0.0482439,3,,,1.0,2.0,2.0,1.0,,1.0,,,,1.0,,0.4134,,,,,,2.0,1.0,1.1626,,,,,1.0,,,,,
13472889,home,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,False,,45.0,41.0,2.0,1.0,0.0,19.0,21.0,22.0,24.0,4.0,,,,65.0,52.0,6.9,8.0,0.0831048,0,,2.0,,5.0,1.0,1.0,,,,1.0,1.0,,2.0,,3.0,,1.0,,,,,,,,,,,4.0,,,,
13472889,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,False,,45.0,39.0,2.0,2.0,0.0,9.0,10.0,30.0,35.0,3.0,,,,90.0,70.0,7.4,14.0,0.221966,5,,1.0,1.0,9.0,3.0,,,2.0,1.0,1.0,1.0,,3.0,0.3329,2.0,,1.0,3.0,1.0,,,,Rodriguinho,,3.0,2.0,3.0,2.0,3.0,,,
13472889,home,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175,2362,M,932937,EUR,818294400,M,13,13,False,,30.0,29.0,1.0,1.0,0.0,11.0,11.0,18.0,19.0,4.0,,,,77.0,63.0,7.2,7.0,0.0382219,1,,2.0,1.0,7.0,4.0,2.0,,1.0,2.0,2.0,2.0,1.0,3.0,0.0282,3.0,,1.0,,,,,,,,6.0,1.0,,1.0,,,,
13472889,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,,14.0,11.0,1.0,,0.0,3.0,4.0,8.0,10.0,2.0,,,,77.0,26.0,7.0,6.0,0.0174627,4,,5.0,1.0,7.0,4.0,,,2.0,,2.0,1.0,1.0,1.0,0.322,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,
13472889,home,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,11,11,False,,27.0,21.0,,,0.0,7.0,8.0,14.0,19.0,,,,,65.0,45.0,6.9,15.0,0.0481226,2,,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,0.2088,1.0,,1.0,,,,,,,,,,1.0,7.0,1.0,,,
13472889,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,F,10,10,True,,16.0,15.0,,,0.0,2.0,2.0,13.0,14.0,2.0,,,,25.0,24.0,7.0,3.0,0.0711955,2,,1.0,,3.0,1.0,,,,,1.0,,,1.0,0.1169,3.0,,,1.0,,,,,,,,,,1.0,2.0,,luciano10,
13472889,home,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,33,33,True,,15.0,13.0,,,0.0,2.0,4.0,11.0,11.0,2.0,,,,25.0,23.0,7.0,4.0,0.301624,0,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,,2.0,,3.0,,1.0,,,,,,,,,,2.0,,,,,
13472889,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,,13.0,8.0,6.8,,0.0028823,1,,,,,1.0,,,1.0,,,,,,0.0515,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,
13472889,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,F,7,7,True,,6.0,4.0,,,0.0,,,4.0,6.0,,,,,13.0,13.0,6.9,3.0,0.013418,1,,1.0,,1.0,1.0,,,,,,,1.0,,0.0482,2.0,1.0,,,,,,,,,,,,1.0,1.0,,lucasmoura7,
13472889,home,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,True,,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,2.0,,,,9.0,9.0,6.5,,0.00856704,0,,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,Pablo Maia,,,,,,,,,
13472889,home,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Young,,,,,,,,,
13472889,home,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472889,home,São Paulo,Lucas Ferreira,lucas-dos-santos-ferreira,L. Ferreira,M,48,187,2402,M,1631907,EUR,1146182400,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Lucas Ferreira,,,,,,,,,
13472889,home,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Henrique,,,,,,,,,
13472889,home,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Felipe Negrucci,,,,,,,,,
13472889,home,São Paulo,Juan Dinenno,juan-dinenno,J. Dinenno,F,19,186,2673,M,350082,EUR,778032000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472889,home,São Paulo,Gonzalo Tapia,tapia-gonzalo,G. Tapia,F,14,178,4048,M,1002947,EUR,1014336000,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
