match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_clearanceOffLine,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,captain,stat_errorLeadToAGoal,stat_blockedScoringAttempt
12625011,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,37.0,28.0,,,0.0,6.0,7.0,22.0,31.0,2.0,,1.0,,,,90.0,48.0,7.3,14.0,3,1.0,,2.0,,1.0,1.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,KBenz9,,,1.0,,1.0,2.0,1.0,True,,
12625011,home,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000,D,12,12,True,42.0,40.0,1.0,1.0,0.0,16.0,17.0,24.0,26.0,6.0,1.0,4.0,,,,55.0,60.0,7.7,5.0,1,1.0,,6.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,,2.0,3.0,,,,,,,,,,,,,,1.0,1.0,,,
12625011,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,16.0,9.0,6.7,1.0,0,,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,Muath Muath,,,,,,,,,,,,
12625011,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,5.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,2.0,,,,9.0,8.0,6.6,3.0,0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12625011,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,
12625011,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,23.0,14.0,11.0,2.0,0.0,14.0,17.0,,6.0,,,13.0,2.0,3.0,4.0,90.0,41.0,6.9,9.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,24.0,17.0,5.0,2.0,0.0,6.0,10.0,11.0,15.0,5.0,1.0,4.0,,,,65.0,49.0,6.7,15.0,1,1.0,,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,1.0,,,Mohammed Waheeb Abu Al-Shamat,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,D,4,4,False,43.0,40.0,6.0,4.0,0.0,33.0,33.0,7.0,10.0,,,3.0,,,,90.0,50.0,6.6,3.0,0,,,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,47.0,41.0,6.0,4.0,0.0,28.0,32.0,13.0,15.0,1.0,,6.0,,,,90.0,60.0,6.3,8.0,1,,2.0,6.0,,,,4.0,2.0,3.0,3.0,1.0,1.0,1.0,,,1.0,,,,,nachofdez90,,,,,,,,True,1.0,
12625011,away,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,27.0,21.0,5.0,3.0,0.0,15.0,17.0,6.0,10.0,3.0,2.0,2.0,,,,75.0,37.0,6.6,8.0,0,,,2.0,,,,1.0,2.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Iker Almena,almena-iker,I. Almena,M,30,176.0,525,M,1513656,EUR,1083628800,D,30,30,False,27.0,23.0,2.0,2.0,0.0,14.0,14.0,10.0,17.0,7.0,3.0,2.0,,,,75.0,45.0,6.3,10.0,1,4.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,3.0,1.0,,,,,,1.0
12625011,away,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,M,66,66,False,10.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,8.0,3.0,,4.0,,,,61.0,22.0,6.8,8.0,1,2.0,1.0,2.0,2.0,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,Abdulaziz Al-Othman,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,5,5,False,66.0,55.0,6.0,4.0,0.0,29.0,33.0,27.0,34.0,4.0,1.0,3.0,,,,90.0,76.0,6.8,13.0,0,1.0,,4.0,2.0,,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,equifernandez,,,2.0,1.0,,,,,,
12625011,away,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,M,33,33,False,21.0,17.0,2.0,1.0,1.0,6.0,8.0,11.0,14.0,8.0,,5.0,,,,90.0,40.0,7.2,15.0,4,1.0,1.0,3.0,5.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,julianquinones33,1.0,,2.0,,1.0,2.0,,,,2.0
12625011,away,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400,M,88,88,False,68.0,61.0,5.0,3.0,0.0,29.0,31.0,33.0,39.0,4.0,1.0,6.0,,,,90.0,76.0,7.0,9.0,0,2.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,3.0,1.0,,,,,,
12625011,away,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200,F,10,10,False,29.0,22.0,3.0,,0.0,11.0,11.0,11.0,18.0,1.0,1.0,4.0,,,,90.0,44.0,8.2,8.0,5,,,5.0,,3.0,3.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,Auba,1.0,,2.0,,,3.0,1.0,,,1.0
12625011,away,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,14.0,12.0,,,0.0,2.0,2.0,11.0,13.0,2.0,1.0,1.0,,,,29.0,21.0,6.5,5.0,1,1.0,,2.0,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,Saif Rashad Mohamed,,,,,1.0,1.0,,,,,,1.0
12625011,away,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600,D,23,23,True,16.0,13.0,2.0,1.0,0.0,6.0,6.0,8.0,14.0,2.0,1.0,2.0,,,,25.0,28.0,6.4,7.0,0,4.0,,2.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,
12625011,away,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,7.0,6.0,2.0,1.0,0.0,3.0,3.0,4.0,5.0,1.0,,,,,,15.0,11.0,6.5,1.0,0,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
12625011,away,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,18,18,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,1.0,,,,,15.0,11.0,6.9,2.0,3,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,2.0,,,,
12625011,away,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625011,away,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
