match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_keyPass,stat_accurateCross,stat_goals,captain,player_sofascoreId,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_penaltyConceded,stat_errorLeadToAGoal
14288915,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,1,1,False,41.0,24.0,19.0,2.0,0.0,23.0,25.0,1.0,16.0,4.0,1.0,4.0,4.0,90.0,48.0,6.2,17.0,0.00020487,70.285252576464,10.0,23.52,8.19,0.3529,0,0.1894,-0.02,0.0,-0.2,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,49.0,40.0,7.0,1.0,0.0,18.0,24.0,22.0,25.0,1.0,,,,89.0,69.0,5.9,13.0,0.014686,157.94023120776,18.0,71.61,13.755,,0,,0.07,0.14,-0.41,,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,16.043974601077,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,D,6,6,False,61.0,57.0,1.0,,0.0,50.0,51.0,7.0,10.0,3.0,,,,90.0,74.0,6.7,4.0,0.00250872,143.50471068792,19.0,51.24,14.175,,1,,-0.01,0.08,-0.04,,,2.0,2.0,4.0,,,6.0,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,0.1834,0.6662,0.09,,,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,788,M,997173,EUR,1048636800,D,26,26,False,52.0,48.0,2.0,,0.0,35.0,36.0,13.0,16.0,2.0,,,,90.0,59.0,6.1,5.0,0.00553754,52.771053190275,12.0,-8.925,3.99,,0,,0.08,0.01,-0.35,,,3.0,4.0,3.0,,,2.0,2.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Mario Dorgeles,mario-dorgeles,M. Dorgeles,M,20,177,1549,M,1396015,EUR,1091836800,M,20,20,False,39.0,35.0,,,0.0,15.0,18.0,20.0,21.0,5.0,,,,77.0,53.0,6.0,8.0,0.0164093,66.041722457126,11.0,-16.695,7.245,,2,,-0.03,-0.12,-0.21,,,1.0,8.0,3.0,2.0,,,2.0,,1.0,2.0,,,1.0,,,,1.0,0.0762,,-0.21,Mario Dorgeles,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,False,57.0,51.0,2.0,,0.0,28.0,29.0,23.0,28.0,6.0,,,,90.0,66.0,6.2,9.0,0.0121484,122.55834769018,16.0,46.62,13.755,,0,,0.08,0.09,-0.22,,,1.0,5.0,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,38.0,34.0,,,0.0,21.0,23.0,13.0,15.0,7.0,,,,77.0,47.0,6.7,4.0,0.00597314,46.07664653619,10.0,29.295,9.45,,2,,0.07,0.11,-0.07,,,1.0,1.0,4.0,,,,2.0,3.0,,,,,1.0,,,2.0,,0.2521,,-0.11,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14288915,home,Sporting Braga,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,36.0,29.0,2.0,,0.0,13.0,19.0,16.0,17.0,5.0,,,,90.0,59.0,6.9,12.0,0.0152086,71.687878160667,12.0,23.835,6.615,,0,,0.07,-0.31,-0.14,,1.0,2.0,4.0,5.0,,1.0,,1.0,,2.0,1.0,,,2.0,,,,2.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,
14288915,home,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,F,10,10,False,48.0,40.0,1.0,,0.0,6.0,7.0,34.0,41.0,1.0,,,,86.0,75.0,8.0,17.0,0.321844,276.13386883481,26.0,154.245,39.9,,2,,0.41,0.5,0.14,,3.0,,4.0,6.0,,2.0,1.0,1.0,,3.0,,139.48553302365,7.0,,1.0,,,2.0,0.8111,0.8025,0.31,,,6.0,4.0,,1.0,,3.0,1.0,1.0,,,,,,,,,,
14288915,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,F,21,21,False,36.0,29.0,1.0,1.0,0.0,8.0,10.0,21.0,26.0,2.0,,,,90.0,48.0,5.9,9.0,0.0722867,55.867260427206,8.0,40.215,21.0,,2,,0.19,0.09,-0.11,,1.0,1.0,9.0,1.0,1.0,,,1.0,1.0,,7.0,23.435938555987,1.0,,,,1.0,,0.0588,,-0.02,,,1.0,,1.0,1.0,,1.0,,,True,,,,,,,,,
14288915,home,Sporting Braga,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,1031567,EUR,1006819200,F,18,18,False,18.0,16.0,1.0,1.0,0.0,7.0,8.0,9.0,10.0,1.0,,,,77.0,31.0,7.8,8.0,0.0166212,21.191467263124,3.0,13.125,8.19,,1,,-0.25,0.4,-0.05,,,,3.0,3.0,1.0,1.0,,,1.0,4.0,,12.150912558323,1.0,1.0,1.0,,1.0,,0.2755,0.7705,0.51,,,2.0,1.0,,,,,,1.0,,PauVíctor,,,,,,,,
14288915,home,Sporting Braga,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,750,M,186719,EUR,807753600,M,27,27,True,4.0,,,,0.0,,2.0,,2.0,,,,,13.0,7.0,6.5,5.0,,15.612582588723,2.0,10.92,6.3,,0,,-0.16,0.0,-0.06,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14288915,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,,,,13.0,12.0,6.7,4.0,0.00600506,23.377455181315,3.0,9.66,11.865,,0,,-0.06,-0.04,0.16,,2.0,1.0,2.0,4.0,,,1.0,1.0,1.0,,,,,2.0,,,1.0,2.0,,,,Gabriel Martínez,,1.0,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,39,39,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,13.0,4.0,6.2,1.0,7.928e-05,3.1734958641851,1.0,-2.31,-2.31,,1,,0.0,-0.07,-0.04,,,3.0,4.0,1.0,,,,,,,1.0,,,1.0,,,,,0.0858,,-0.32,,,1.0,,1.0,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5068,M,1485309,EUR,1127865600,M,17,17,True,2.0,,,,0.0,,1.0,,1.0,,,,,12.0,5.0,6.4,3.0,,15.19336938452,2.0,0.735,4.83,,0,,-0.06,0.06,0.17,,,2.0,4.0,1.0,,,1.0,,,,1.0,10.36336938452,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,gabrielmoscardo,,,,,,,,
14288915,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,True,1.0,,1.0,,0.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Nuno Matos,nuno-matos,N. Matos,D,62,181,22,M,1394920,EUR,1096848000,D,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuno,Matos,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178,222,M,1184326,EUR,1116892800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego Henrique,Rodrigues,,,,,,,,,,,,,,,,,,
14288915,home,Sporting Braga,Yanis da Rocha,yanis-da-rocha,Y. d. Rocha,M,41,189,90,M,1439201,EUR,1084147200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yanis da Rocha,,,,,,,,,,,,,,,,,,,
14288915,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,25.0,20.0,13.0,8.0,0.0,16.0,16.0,4.0,9.0,5.0,,1.0,1.0,90.0,30.0,6.7,5.0,0.00314766,39.12743057552,5.0,18.06,9.03,0.3264,0,0.2392,0.16,-0.11,-0.35,0.32,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,anatoliytrubin81,,1.0,1.0,1.0,1.0,,,
