match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,reason,rescinded,confirmed,from
12450261,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450261,,4.0,2.0,,90,6.0,,1,,,goal,261857024.0,True,regular,944660.0,Thiago Almada,,,,,,,
12450261,,,,,90,1.0,,1,,,substitution,123712774.0,False,regular,,,False,,,,,,
12450261,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
12450261,,,,,86,,,5,,,substitution,123712699.0,True,regular,,,False,,,,,,
12450261,,,,,84,,,7,,,card,122908816.0,False,yellow,149732.0,Abdoulaye Touré,,,Abdoulaye Touré,Foul,False,,
12450261,,3.0,2.0,,82,,,9,,,goal,261851700.0,True,regular,1009372.0,Georges Mikautadze,,,,,,,
12450261,,2.0,2.0,,78,,,13,,,goal,261850544.0,True,regular,1195784.0,Malick Fofana,,,,,,,
12450261,,,,,77,,,14,,,substitution,123712594.0,True,regular,,,False,,,,,,
12450261,,,,,71,,,20,,,substitution,123712504.0,True,regular,,,False,,,,,,
12450261,,,,,71,,,20,,,substitution,123712507.0,False,regular,,,False,,,,,,
12450261,,,,,71,,,20,,,substitution,123712506.0,False,regular,,,False,,,,,,
12450261,,,,,71,,,20,,,substitution,123712505.0,False,regular,,,False,,,,,,
12450261,,,,,66,,,25,,,card,122903650.0,False,yellow,54308.0,Loic Négo,,,Loic Négo,Time wasting,False,,
12450261,,,,,63,,,28,,,card,122902892.0,False,yellow,123226.0,Mathieu Gorgelin,,,Mathieu Gorgelin,Time wasting,False,,
12450261,,,,,55,,,36,,,card,122900350.0,True,yellow,1202024.0,Ernest Nuamah,,,Ernest Nuamah,Foul,False,,
12450261,,,,,46,,,45,,,substitution,123712135.0,True,regular,,,False,,,,,,
12450261,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450261,,1.0,2.0,,45,1.0,,1,,,goal,261843009.0,False,regular,1035986.0,Josué Casimir,,,,,,,
12450261,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,
12450261,,,,,37,,,9,,,card,122890347.0,True,yellow,44241.0,Nemanja Matić,,,Nemanja Matić,Foul,False,,
12450261,,,,,36,,,10,,,varDecision,32182.0,True,goalAwarded,1202024.0,Ernest Nuamah,,,,,,False,
12450261,,1.0,1.0,,31,,,15,,,goal,261842049.0,False,penalty,149732.0,Abdoulaye Touré,,,,,,,penalty
12450261,,,,,29,,,17,,,varDecision,32180.0,False,penaltyAwarded,1000442.0,Yassine Kechta,,,,,,True,
12450261,,1.0,0.0,,22,,,24,,,goal,261841429.0,True,penalty,50070.0,Alexandre Lacazette,,,,,,,penalty
12450261,,,,,20,,,26,,,varDecision,32179.0,True,penaltyNotAwarded,158243.0,Nicolás Tagliafico,,,,,,False,
12450261,,,,,-5,,,6,,,card,122912837.0,False,yellow,,,,,Didier Digard,Argument,False,,
