match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_wonContest,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed
12758096,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,501,M,1005959,EUR,1002931200,G,12,12,False,41.0,36.0,5.0,2.0,0.0,35.0,38.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,48.0,6.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758096,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,427,M,826057,EUR,930182400,D,30,30,False,73.0,62.0,4.0,1.0,0.0,30.0,35.0,34.0,42.0,,2.0,,,,,,,90.0,89.0,6.5,17.0,1,Mads,Roerslev,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12758096,home,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2105,M,924378,EUR,1008806400,D,4,4,False,85.0,81.0,4.0,2.0,0.0,56.0,58.0,25.0,27.0,4.0,1.0,,,,,,,77.0,95.0,7.2,4.0,0,,,,,,,5.0,,,,,,,4.0,1.0,2.0,1.0,,,,,,,,,,,,
12758096,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,575,M,137774,EUR,622339200,D,16,16,False,102.0,88.0,16.0,12.0,0.0,59.0,66.0,29.0,36.0,5.0,9.0,,,,,,,90.0,120.0,7.2,16.0,0,,,,,1.0,6.0,9.0,,,1.0,2.0,,,5.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,
12758096,home,Brentford,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176,428,M,1410201,EUR,1151452800,D,21,21,False,45.0,39.0,2.0,,0.0,20.0,22.0,20.0,24.0,1.0,2.0,,,,,,,84.0,61.0,6.7,9.0,0,Jayden Meghoma,,1.0,1.0,,3.0,2.0,4.0,,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
12758096,home,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,115,M,1177007,EUR,1047427200,M,28,28,False,23.0,18.0,,,0.0,11.0,13.0,8.0,11.0,,5.0,,,,,,,76.0,41.0,6.7,9.0,1,Ryan Trevitt,,1.0,1.0,2.0,5.0,6.0,,,2.0,5.0,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,,,,,,,
12758096,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9724,M,135256,EUR,763257600,M,6,6,False,38.0,34.0,4.0,3.0,0.0,16.0,16.0,18.0,22.0,2.0,3.0,,,,,,,63.0,49.0,7.6,5.0,1,,,,,,1.0,6.0,,,1.0,2.0,2.0,1.0,,1.0,,4.0,,,2.0,,,True,1.0,1.0,,,,
12758096,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2566,M,1031258,EUR,1078099200,M,18,18,False,80.0,75.0,9.0,7.0,0.0,42.0,42.0,33.0,39.0,,14.0,,,,,,,90.0,97.0,7.5,9.0,1,,,1.0,,1.0,6.0,6.0,5.0,,,,,2.0,,,1.0,3.0,2.0,1.0,2.0,3.0,1.0,,,,1.0,,,
12758096,home,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4032,M,991604,EUR,1030665600,F,14,14,False,48.0,41.0,2.0,1.0,2.0,12.0,14.0,31.0,39.0,,4.0,,,,,,,90.0,67.0,8.9,19.0,2,,,5.0,2.0,,5.0,3.0,2.0,,4.0,1.0,1.0,4.0,1.0,,,1.0,,2.0,,,,,2.0,1.0,1.0,_fabio.10,,
12758096,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3200,M,1006387,EUR,1006819200,F,7,7,False,10.0,6.0,,,0.0,2.0,3.0,5.0,8.0,1.0,4.0,,,,,,,90.0,31.0,7.1,12.0,2,,,1.0,1.0,1.0,5.0,6.0,3.0,,4.0,3.0,,2.0,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,1.0,,,,1.0,
