match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_penaltyWon,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_goalAssist,stat_penaltyConceded
11369955,home,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,2.0,2.0,,,,,3.0,4.0,,,,,,,13.0,6.0,6.8,1.0,0.228802,1,,2.0,,,1.0,,,1.0,,,1.0,0.1307,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,,,13.0,2.0,6.7,,0.0310664,0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Matt Lendfers,Matt Lendfers,,matt-lendfers,M. Lendfers,G,21,190,61,M,1393695,EUR,1141948800,G,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,home,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Maarten Vandevoordt,,,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,46.0,28.0,29.0,12.0,19.0,23.0,9.0,23.0,,7.0,3.0,3.0,2.0,2.0,90.0,56.0,7.3,19.0,0.0024694,0,0.2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,
11369955,away,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,32.0,24.0,4.0,3.0,14.0,17.0,10.0,15.0,2.0,1.0,,,,,90.0,53.0,6.5,10.0,0.00522496,0,,,1.0,,8.0,5.0,3.0,,3.0,2.0,5.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,z.elouahdi,,,,
11369955,away,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,54.0,48.0,3.0,,36.0,38.0,12.0,16.0,5.0,4.0,,,,,90.0,64.0,6.8,6.0,0.00434444,0,,,,3.0,1.0,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,False,41.0,36.0,11.0,6.0,22.0,23.0,14.0,18.0,2.0,4.0,,,,,90.0,48.0,7.1,5.0,0.238662,0,,,,1.0,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Gerardo Arteaga,,,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,False,26.0,22.0,5.0,2.0,8.0,11.0,14.0,16.0,2.0,2.0,,,,,85.0,36.0,6.6,7.0,0.00562805,0,,1.0,,2.0,,3.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,35.0,27.0,5.0,3.0,17.0,20.0,13.0,23.0,2.0,7.0,,,,,90.0,53.0,6.8,14.0,0.0962108,1,,8.0,1.0,,2.0,1.0,,,,,1.0,0.0573,3.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Matias Galarza,Alejandro Galarza,,matias-galarza,M. Galarza,M,5,180,480,M,1086924,EUR,1015200000,M,25,25,False,44.0,33.0,10.0,5.0,18.0,21.0,15.0,23.0,3.0,6.0,,,,,90.0,59.0,7.3,13.0,0.0850608,0,,,,1.0,1.0,6.0,,,1.0,1.0,1.0,,,,3.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Joseph Paintsil,,,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,M,28,28,False,15.0,14.0,3.0,2.0,4.0,4.0,10.0,13.0,,3.0,,,,,89.0,30.0,7.0,10.0,0.137641,1,,2.0,2.0,,5.0,2.0,,,1.0,1.0,,0.3093,,,,1.0,,1.0,1.0,,,,3.0,,,1.0,0.1232,,,,,,,,,1.0,,,
11369955,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,20.0,15.0,2.0,1.0,2.0,3.0,13.0,19.0,1.0,4.0,,,,,90.0,36.0,7.0,11.0,0.00814551,2,,2.0,,1.0,2.0,5.0,,2.0,1.0,1.0,1.0,0.0874,,,2.0,,True,3.0,3.0,,,,1.0,,,,,,,,,,,,,,1.0,,
11369955,away,KRC Genk,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181,1184,M,1031548,EUR,1004745600,M,7,7,False,21.0,16.0,2.0,2.0,9.0,11.0,7.0,11.0,2.0,3.0,,,,,89.0,39.0,6.6,9.0,0.616341,3,,1.0,,2.0,8.0,5.0,2.0,2.0,2.0,1.0,3.0,0.5157,,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0
11369955,away,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,False,1.0,1.0,,,,,1.0,1.0,,,,,,,25.0,5.0,6.9,2.0,0.00020069,1,,,,,2.0,,,,,,,0.8235,,,,,,,,2.0,,,,,,1.0,0.9317,,2.0,1.0,,,,,,,,,
11369955,away,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,True,15.0,7.0,,,2.0,3.0,5.0,12.0,2.0,2.0,,,,,65.0,30.0,6.3,16.0,0.0104446,2,,,7.0,1.0,10.0,2.0,1.0,1.0,,,,0.3148,,,,,,6.0,1.0,,,,2.0,,1.0,1.0,0.0813,,2.0,,,,,,,,,,
11369955,away,KRC Genk,Eduard Sobol,,,eduard-sobol,E. Sobol,D,23,186,573,M,186017,EUR,798336000,D,22,22,True,4.0,4.0,,,2.0,2.0,2.0,2.0,2.0,1.0,,,,,13.0,6.0,6.3,,0.00145416,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Luca Oyen,,,luca-oyen,L. Oyen,M,11,172,406,M,996986,EUR,1047600000,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369955,away,KRC Genk,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
