match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt
12117102,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,False,,18.0,14.0,1.0,1.0,0.0,2.0,2.0,12.0,17.0,,,,,,73.0,33.0,7.7,10.0,0.0416433,2,,,,1.0,6.0,2.0,13.0,1.0,2.0,,3.0,3.0,,,,3.0,2.0,1.0,,0.1467,,,,1.0,,0.3089,1.0,
12117102,home,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,2.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,,1.0,,,,28.0,6.0,6.5,3.0,7.99e-06,0,,,,2.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
12117102,home,Cuiabá,Eliel,eliel,Eliel,F,22,175,94,M,1391413,EUR,1043539200,F,11,11,True,,3.0,,,,0.0,,1.0,,2.0,1.0,2.0,,,,28.0,13.0,6.7,5.0,2.4e-07,0,,Eliel,,,1.0,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,
12117102,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179,174,M,876286,EUR,861580800,F,97,97,True,,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,,,,17.0,8.0,6.6,1.0,5.603e-05,0,,,,,1.0,3.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,
12117102,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,True,,4.0,3.0,,,0.0,2.0,2.0,2.0,6.0,,2.0,,,,14.0,11.0,6.7,5.0,0.0367842,0,,,,4.0,,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,
12117102,home,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187,174,M,1182435,EUR,950832000,F,19,19,True,,,,,,0.0,,,,,1.0,,,,,11.0,4.0,6.3,1.0,,1,,Luciano Giménez,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,0.0718,,,,,1.0,,,
12117102,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,home,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,home,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,Guilherme Madruga,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,22.0,12.0,14.0,4.0,0.0,10.0,10.0,2.0,12.0,,4.0,,1.0,,90.0,27.0,6.3,10.0,0.00022384,0,-0.6084,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,False,,54.0,42.0,9.0,3.0,0.0,15.0,17.0,27.0,38.0,1.0,7.0,,,,90.0,78.0,6.4,18.0,0.0152162,1,,Nathan,,1.0,1.0,8.0,4.0,1.0,2.0,1.0,,1.0,2.0,,1.0,3.0,,,,0.0248,,1.0,,,,,,1.0
12117102,away,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,,64.0,60.0,15.0,13.0,0.0,28.0,29.0,32.0,35.0,1.0,2.0,,,,90.0,67.0,6.9,4.0,0.0150477,0,,,,,1.0,5.0,2.0,,,,,1.0,4.0,,1.0,,,,,,1.0,,,,,,,
12117102,away,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,,47.0,44.0,8.0,7.0,0.0,34.0,36.0,10.0,11.0,3.0,6.0,,,,90.0,59.0,7.3,3.0,0.00778689,0,,,,,2.0,3.0,6.0,,4.0,3.0,,,,3.0,2.0,,,,,,,1.0,,,1.0,,,
12117102,away,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,76.0,70.0,11.0,9.0,0.0,30.0,32.0,40.0,47.0,4.0,3.0,,,,90.0,113.0,7.8,14.0,0.0258712,3,,,,3.0,4.0,8.0,8.0,,4.0,2.0,4.0,,5.0,4.0,1.0,1.0,,1.0,,0.0598,,1.0,,1.0,,0.0384,,1.0
12117102,away,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,,43.0,40.0,6.0,6.0,0.0,10.0,12.0,30.0,34.0,1.0,2.0,,,,90.0,59.0,6.9,9.0,0.0400926,1,,,,3.0,2.0,7.0,3.0,,1.0,1.0,1.0,1.0,3.0,,,2.0,,1.0,,0.025,1.0,2.0,,,1.0,,,
12117102,away,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,,50.0,45.0,3.0,,1.0,19.0,20.0,26.0,30.0,,7.0,,,,73.0,60.0,6.8,7.0,0.0211167,3,,,,,,5.0,3.0,,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,,,,0.0601,1.0,,,1.0,,0.4767,,2.0
12117102,away,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,M,11,11,False,,45.0,37.0,9.0,7.0,0.0,17.0,19.0,21.0,34.0,1.0,4.0,,,,86.0,69.0,7.6,19.0,0.044444,2,,,,8.0,,4.0,2.0,,,,2.0,2.0,1.0,,1.0,,,1.0,,0.0629,1.0,2.0,1.0,1.0,,0.2751,1.0,
12117102,away,Red Bull Bragantino,Lincoln,lincoln,Lincoln,M,18,177,846,M,794928,EUR,910396800,M,10,10,False,,40.0,33.0,1.0,1.0,0.0,7.0,7.0,27.0,35.0,,2.0,,,,73.0,52.0,7.3,8.0,0.0339743,1,,,,2.0,,2.0,3.0,,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,0.0095,2.0,1.0,1.0,,,,,
12117102,away,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,,42.0,38.0,3.0,3.0,0.0,7.0,7.0,32.0,44.0,,5.0,,,,66.0,61.0,7.5,15.0,0.0779985,3,,,,9.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,0.0771,1.0,,1.0,2.0,,0.407,,
12117102,away,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,False,,4.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,66.0,14.0,6.4,7.0,0.00368884,0,,Talisson,,2.0,,8.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,2.0,1.0,,,,,,1.0,,,,,,
12117102,away,Red Bull Bragantino,Everton,everton,Everton,F,21,175,34,M,1199479,EUR,1014508800,M,55,55,True,,5.0,5.0,,,0.0,,,5.0,5.0,,1.0,,,,24.0,13.0,6.4,5.0,0.00580465,0,,Everton,,,1.0,5.0,2.0,1.0,,,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,F,30,30,True,,10.0,10.0,,,0.0,3.0,3.0,8.0,9.0,,,,,,24.0,15.0,6.4,3.0,0.0253451,0,,Henry Mosquera,,2.0,,5.0,1.0,,1.0,,,,1.0,,2.0,2.0,,,,,1.0,,1.0,,,,,
12117102,away,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,True,,11.0,10.0,1.0,,0.0,4.0,4.0,6.0,7.0,2.0,1.0,,,,17.0,15.0,6.9,1.0,0.00175554,0,,,,,,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,
12117102,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,True,,13.0,11.0,2.0,1.0,0.0,4.0,5.0,7.0,8.0,,1.0,,,,17.0,15.0,6.6,2.0,0.00272752,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,14.0,6.0,6.5,2.0,0.00043097,0,,,,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Fabrício,fabricio,Fabrício,G,37,190,53,M,1047208,EUR,961027200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,Douglas Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117102,away,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
