match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_fouls,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_totalCross,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed
11451037,home,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,False,31.0,18.0,23.0,10.0,10.0,11.0,8.0,20.0,2.0,2.0,1.0,10.0,1.0,4.0,1.0,1.0,90.0,44.0,6.9,13.0,0.00138483,0,-0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451037,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,31.0,22.0,2.0,,12.0,14.0,10.0,17.0,2.0,10.0,1.0,,,,,,90.0,56.0,6.8,12.0,0.00898737,0,,1.0,4.0,3.0,1.0,1.0,2.0,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11451037,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,33.0,29.0,5.0,1.0,22.0,22.0,7.0,11.0,5.0,11.0,4.0,6.0,2.0,,,,90.0,48.0,7.7,5.0,0.0108854,1,,,2.0,1.0,,,1.0,4.0,3.0,,True,1.0,1.0,1.0,0.0424,0.1324,,,,,,,,,,,,,,
11451037,home,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,False,29.0,20.0,8.0,2.0,16.0,19.0,4.0,10.0,1.0,3.0,6.0,5.0,,,,,90.0,41.0,6.9,11.0,0.0379239,0,,2.0,5.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
11451037,home,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,D,17,17,False,21.0,17.0,4.0,3.0,14.0,16.0,3.0,5.0,1.0,3.0,1.0,2.0,,,,,65.0,30.0,6.8,4.0,0.00195992,0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,
11451037,home,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,9.0,7.0,1.0,1.0,6.0,6.0,1.0,3.0,,2.0,,2.0,,,,,48.0,14.0,5.6,2.0,0.00026642,0,,1.0,4.0,1.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,
11451037,home,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,24.0,21.0,3.0,2.0,11.0,11.0,10.0,13.0,,4.0,3.0,8.0,3.0,,,,87.0,39.0,6.7,7.0,0.00880495,0,,1.0,6.0,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,
11451037,home,Antalyaspor,Sagiv Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,1513792,EUR,795744000,M,29,29,False,17.0,12.0,,,6.0,8.0,6.0,10.0,,5.0,,3.0,3.0,,,,65.0,34.0,6.4,14.0,0.00096049,0,,1.0,4.0,,2.0,1.0,,1.0,1.0,4.0,,,,,,,,3.0,,,Sagiv,Jehezkel,1.0,,,,,,,
11451037,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,False,12.0,10.0,3.0,1.0,4.0,4.0,6.0,13.0,,3.0,2.0,3.0,1.0,,,,45.0,30.0,6.7,12.0,0.0549784,0,,2.0,6.0,1.0,3.0,2.0,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,5.0,,,,,,,
11451037,home,Antalyaspor,Zymer Bytyqi,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,226784,EUR,842400000,M,77,77,False,8.0,7.0,2.0,2.0,3.0,3.0,4.0,5.0,,,,1.0,,,,,45.0,11.0,6.3,4.0,0.00483183,0,,,3.0,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,
