match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId
10433950,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,39.0,21.0,26.0,8.0,17.0,19.0,4.0,20.0,1.0,1.0,1.0,11.0,1.0,2.0,5.0,1.0,1.0,90.0,48.0,7.1,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433950,home,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,183,91,M,138154,EUR,759456000,D,8,8,False,24.0,18.0,4.0,2.0,6.0,10.0,12.0,14.0,8.0,1.0,,4.0,,,,,,89.0,49.0,6.9,9.0,2,,,2,3.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433950,home,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,189,261,M,257497,EUR,765417600,D,6,6,False,52.0,32.0,16.0,4.0,18.0,23.0,14.0,29.0,5.0,,,5.0,,,,,,90.0,65.0,7.3,21.0,1,,,6,2.0,,,,,3.0,2.0,1.0,,,,1.0,3.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,
10433950,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,False,38.0,23.0,6.0,,23.0,31.0,,7.0,7.0,1.0,,8.0,,,,,,90.0,55.0,6.9,16.0,0,,,20,3.0,,,,,4.0,1.0,,,,,2.0,5.0,,,7.0,,1.0,1.0,,,,,,,,
10433950,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,43.0,26.0,10.0,1.0,15.0,22.0,13.0,23.0,5.0,3.0,1.0,10.0,,,,,,90.0,75.0,6.4,25.0,1,,,58,6.0,,,,,1.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,1.0,True,2.0,2.0,2.0,,,,
10433950,home,Sivasspor,Dia Saba,dia-saba,D. Saba,M,172,353,M,609926,EUR,722044800,M,11,11,False,27.0,24.0,1.0,1.0,7.0,7.0,19.0,25.0,3.0,3.0,,2.0,,,,,,89.0,48.0,6.7,16.0,1,,,91,12.0,2.0,,,,,3.0,3.0,1.0,1.0,1.0,1.0,,5.0,1.0,,,,,,5.0,2.0,3.0,1.0,1.0,,
10433950,home,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,178,285,M,991653,EUR,973468800,M,28,28,False,50.0,41.0,8.0,5.0,15.0,19.0,26.0,31.0,5.0,2.0,1.0,15.0,,,,,,90.0,69.0,7.0,16.0,1,,,18,5.0,,,1.0,,2.0,2.0,1.0,3.0,2.0,,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,
10433950,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,False,30.0,17.0,4.0,1.0,4.0,7.0,13.0,23.0,12.0,,,6.0,,,,,,89.0,54.0,7.4,18.0,4,,,8,6.0,1.0,,2.0,1.0,1.0,7.0,3.0,3.0,2.0,,2.0,2.0,1.0,1.0,,,,3.0,,,,,,,,
10433950,home,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,26,26,False,15.0,12.0,2.0,2.0,5.0,5.0,7.0,11.0,4.0,1.0,,3.0,,,,,,67.0,26.0,6.7,7.0,0,,,7,5.0,,,,,,2.0,,2.0,1.0,1.0,3.0,,,,1.0,,,2.0,,1.0,,1.0,,,,
10433950,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,186,158,M,51558,EUR,507081600,F,9,9,False,31.0,20.0,1.0,1.0,7.0,9.0,13.0,23.0,13.0,,,5.0,,,,,,90.0,48.0,6.8,19.0,2,,,9,12.0,,1.0,,,1.0,2.0,,6.0,2.0,2.0,10.0,9.0,,2.0,,,,2.0,,1.0,,1.0,,,,
