match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_lastManTackle
12499528,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,False,,27.0,23.0,2.0,2.0,0.0,3.0,3.0,20.0,24.0,2.0,4.0,,,,89.0,42.0,7.9,7.0,0.0882002,4,,,3.0,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,2.0,,0.4866,,,,2.0,0.6602,,,1.0,,1.0,
12499528,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,F,10,10,True,,16.0,14.0,,,1.0,4.0,4.0,10.0,13.0,,2.0,,,,28.0,23.0,7.6,5.0,0.43799,3,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,1.0,,0.3794,,,,2.0,0.7855,,1.0,,,,
12499528,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,True,,27.0,27.0,1.0,1.0,0.0,11.0,11.0,16.0,16.0,,1.0,,,,27.0,28.0,6.8,,0.0281392,1,,,1.0,,,,,,,,,,,,,,,,,0.0809,,,1.0,1.0,0.2688,,,,,,
12499528,home,FC Bayern München,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16482,M,Palhinha,364612,EUR,805248000,M,16,16,True,,8.0,7.0,2.0,1.0,0.0,5.0,5.0,2.0,3.0,,,,,,10.0,11.0,6.4,2.0,0.00092349,0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
12499528,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,,,9.0,3.0,6.3,2.0,1.003e-05,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,home,FC Bayern München,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,,1129940,EUR,1070236800,M,24,24,True,,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,home,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4842,M,,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Jonas Urbig,,,,,,,,,,,,,,,,,,,
12499528,home,FC Bayern München,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,home,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14393,M,sacha_boey,980418,EUR,968803200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,home,FC Bayern München,Jonah Kusi-Asare,jonah-kusi-asare,J. Kusi-Asare,F,18,196,3953,M,,1503757,EUR,1183507200,F,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,,571622,EUR,758160000,G,1,1,False,True,47.0,30.0,31.0,14.0,0.0,21.0,27.0,9.0,20.0,2.0,13.0,3.0,7.0,1.0,90.0,64.0,7.9,17.0,0.00212628,0,0.4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,,113920,EUR,714873600,D,22,22,False,,32.0,25.0,4.0,1.0,0.0,20.0,24.0,5.0,10.0,4.0,2.0,,,,90.0,54.0,6.7,12.0,0.0109882,2,,2.0,5.0,2.0,,,,1.0,1.0,,1.0,,,3.0,,,1.0,1.0,1.0,0.1552,1.0,1.0,2.0,,,,,,,1.0,
12499528,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,,282229,EUR,844041600,D,30,30,False,,23.0,23.0,2.0,2.0,0.0,18.0,18.0,5.0,5.0,,2.0,,,,45.0,26.0,6.7,,0.0022014,1,,,,3.0,,,,2.0,,,1.0,,,,1.0,,,,,0.0476,1.0,,,,,,,,,,1.0
12499528,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,,1130067,EUR,1117929600,D,2,2,False,,42.0,40.0,3.0,2.0,0.0,31.0,32.0,9.0,10.0,4.0,2.0,,,,90.0,55.0,7.4,2.0,0.337217,2,,,2.0,3.0,,,,1.0,1.0,,1.0,Fabio Chiarodia,,,2.0,1.0,1.0,,2.0,0.1078,2.0,,1.0,,,,1.0,,,,1.0
12499528,away,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,,1083382,EUR,1079395200,D,26,26,False,,21.0,19.0,3.0,2.0,0.0,12.0,13.0,7.0,8.0,,,,,,90.0,42.0,5.9,6.0,0.00484982,0,,,10.0,3.0,,2.0,1.0,2.0,2.0,3.0,,Lukas Ullrich,,1.0,,8.0,,,4.0,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,,237068,EUR,810518400,M,8,8,False,,40.0,37.0,,,0.0,23.0,24.0,14.0,16.0,7.0,5.0,,,,90.0,53.0,7.1,3.0,0.0447462,0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,4.0,,1.0,,,,1.0,,,,,,,,
12499528,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,,280453,EUR,839721600,M,9,9,False,,22.0,19.0,,,0.0,11.0,12.0,13.0,21.0,1.0,3.0,,,,76.0,37.0,7.4,10.0,0.566991,0,,11.0,2.0,2.0,1.0,1.0,1.0,,,,5.0,,,1.0,1.0,,,,1.0,,,,,,,5.0,,,,,
12499528,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,,1048650,EUR,1022630400,M,27,27,False,,28.0,19.0,6.0,3.0,0.0,9.0,14.0,10.0,15.0,3.0,4.0,,,,85.0,51.0,7.2,15.0,0.00670538,1,,1.0,5.0,3.0,2.0,1.0,,,,2.0,1.0,,,,3.0,1.0,2.0,,5.0,0.0875,,,1.0,1.0,0.5217,,1.0,,,,
12499528,away,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,,939880,EUR,888019200,M,16,16,False,,29.0,26.0,2.0,1.0,0.0,17.0,18.0,9.0,12.0,1.0,4.0,,,,76.0,37.0,6.7,6.0,0.153973,0,,1.0,2.0,2.0,,2.0,2.0,,,2.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,,876858,EUR,904176000,M,25,25,False,,29.0,23.0,3.0,2.0,0.0,15.0,19.0,8.0,11.0,1.0,6.0,,,,76.0,45.0,6.9,11.0,0.146864,5,,1.0,4.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,0.1977,2.0,1.0,,1.0,0.5346,,,,,,
12499528,away,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,,228981,EUR,809827200,F,11,11,False,,30.0,17.0,1.0,1.0,0.0,9.0,13.0,8.0,17.0,1.0,6.0,,,,90.0,48.0,7.2,20.0,0.0233986,2,,,6.0,12.0,,3.0,1.0,3.0,1.0,5.0,3.0,,,2.0,8.0,,,1.0,1.0,0.1975,,,2.0,1.0,0.089,,,,,,
12499528,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,,1002920,EUR,1041292800,D,29,29,True,,23.0,22.0,1.0,,0.0,16.0,16.0,7.0,8.0,2.0,2.0,,,,45.0,33.0,6.6,1.0,0.046119,0,,1.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
12499528,away,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,,95381,EUR,746409600,M,7,7,True,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,,,14.0,12.0,6.3,2.0,0.0053899,2,,,3.0,,1.0,,,,,,,,,,,1.0,,,1.0,0.4267,,,1.0,2.0,0.5759,,,,1.0,,
12499528,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,,192308,EUR,731721600,F,14,14,True,,4.0,3.0,,,0.0,,,3.0,5.0,,,,,,14.0,5.0,6.5,2.0,0.0073076,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,,929163,EUR,966124800,F,31,31,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,14.0,7.0,6.2,1.0,0.00732213,1,,,,,,,,,,1.0,,,,,,,,,,0.4759,,,,1.0,0.2926,,,,1.0,,
12499528,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,,837205,EUR,858470400,M,10,10,True,,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,,,9.0,10.0,6.6,3.0,0.00039407,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
12499528,away,Borussia M'gladbach,Tiago Pereira Cardoso,cardoso-tiago-pereira,T. P. Cardoso,G,42,190,441,M,,1149294,EUR,1144368000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Tiago,Pereira Cardoso,,,,,,,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Charles Herrmann,charles-herrmann,C. Herrmann,F,11,180,342,M,,1470008,EUR,1137801600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Charles Herrmann,,,,,,,,,,,,,,,,,,,
12499528,away,Borussia M'gladbach,Shio Fukuda ,shio-fukuda,S. Fukuda ,F,13,178,926,M,,1493496,EUR,1081382400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Shio Fukuda ,,,,,,,,,,,,,,,,,,,
