match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_penaltyConceded,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_punches,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork,stat_penaltyMiss
11352524,home,Sheffield United,Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,False,31.0,20.0,23.0,12.0,8.0,9.0,12.0,22.0,1.0,2.0,1.0,1.0,12.0,1.0,4.0,1.0,7.0,90.0,44.0,8.0,11.0,0.0,0.0,0.00133287,0,0.4679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352524,home,Sheffield United,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,825899,EUR,922406400,D,15,15,False,15.0,11.0,4.0,2.0,5.0,7.0,6.0,8.0,,1.0,,,2.0,,,,,90.0,29.0,6.8,4.0,0.3465,0.0,0.00431966,2,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352524,home,Sheffield United,John Egan,,,john-egan,J. Egan,D,15,185,220,M,100578,EUR,719539200,D,12,12,False,16.0,13.0,5.0,2.0,11.0,12.0,2.0,4.0,,,,,1.0,,,,,90.0,25.0,6.2,3.0,0.0,0.0,0.00163055,0,,1.0,2.0,,,6.0,1.0,2.0,,,True,1.0,2.0,,,,,,,,,,,,,,,,,
11352524,home,Sheffield United,Jack Robinson,,,jack-robinson,J. Robinson,D,6,180,148,M,98454,EUR,746841600,D,19,19,False,17.0,14.0,4.0,3.0,11.0,12.0,3.0,5.0,,1.0,,,6.0,,,,,90.0,27.0,6.4,5.0,0.0,0.0,0.00294559,0,,1.0,2.0,,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
11352524,home,Sheffield United,George Baldock,,,george-baldock,G. Baldock,D,,175,359,M,112928,EUR,731635200,M,2,2,False,11.0,6.0,2.0,,2.0,2.0,4.0,9.0,1.0,3.0,1.0,,3.0,,,,,71.0,28.0,6.3,10.0,0.0,0.0,0.00562028,0,,,4.0,,,3.0,1.0,,2.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
11352524,home,Sheffield United,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,21,21,False,17.0,14.0,2.0,1.0,10.0,10.0,4.0,7.0,3.0,7.0,2.0,2.0,1.0,,,,,90.0,32.0,6.7,8.0,0.0,0.0,0.00075455,0,,2.0,6.0,,,2.0,,1.0,2.0,,,,2.0,2.0,5.0,,,,,,,,,,,,,,,
11352524,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,False,15.0,11.0,4.0,3.0,6.0,8.0,6.0,8.0,,2.0,,,4.0,,,,,80.0,27.0,7.2,4.0,0.0,0.0,0.0281663,0,,,1.0,,,6.0,2.0,,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11352524,home,Sheffield United,Gustavo Hamer,,,gustavo-hamer,G. Hamer,M,8,169,1011,M,837495,EUR,867110400,M,8,8,False,19.0,15.0,,,11.0,12.0,4.0,7.0,,1.0,,,3.0,,,,,90.0,25.0,6.7,6.0,0.1519,0.0,0.024269,1,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
11352524,home,Sheffield United,Ben Osborn,Ben,Osborn,ben-osborn,B. Osborn,M,23,176,72,M,282665,EUR,776044800,M,23,23,False,4.0,2.0,3.0,2.0,,1.0,2.0,3.0,,,,,3.0,,,,,17.0,5.0,6.6,2.0,0.0,0.0,0.00148987,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352524,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,False,11.0,3.0,,,1.0,1.0,2.0,10.0,1.0,1.0,2.0,,,,,,,71.0,22.0,6.0,15.0,0.0,0.0,0.00054639,0,,3.0,8.0,,,1.0,,,,,,,2.0,,3.0,2.0,,,,,1.0,,,,,,,,,
11352524,home,Sheffield United,Bénie Traoré,Benie Traore,,benie-traore,B. Traore,M,11,172,1378,M,1099792,EUR,1038614400,F,11,11,False,13.0,8.0,,,4.0,5.0,4.0,9.0,,2.0,4.0,1.0,6.0,1.0,,,,90.0,26.0,6.1,14.0,0.0,0.0,0.0853335,0,,4.0,11.0,,,,,,,,,,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,
11352524,home,Sheffield United,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,11.0,8.0,,,6.0,7.0,2.0,4.0,,1.0,2.0,1.0,3.0,,,,,73.0,24.0,6.5,5.0,0.0596,0.0,0.0166973,1,,,2.0,,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,larouci.yasseroff,,,,,,,,
