match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_penaltyMiss,player_sofascoreId,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside
14064431,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,26.0,15.0,17.0,6.0,0.0,9.0,14.0,6.0,12.0,2.0,3.0,3.0,4.0,1.0,90.0,34.0,7.4,11.0,0.0009085,22.372601042868,3.0,9.765,8.4,0.8248,0,0.5699,0.03,-0.01,-0.18,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,False,26.0,20.0,5.0,2.0,0.0,13.0,14.0,7.0,12.0,5.0,4.0,,,,90.0,53.0,6.7,9.0,0.00340164,53.164773856513,8.0,30.135,12.705,,0,,0.02,0.02,-0.24,,True,1.0,1.0,3.0,4.0,8.0,1.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Chidozie Awaziem,,,chidozie-awaziem,C. Awaziem,D,6,189,1826,M,804764,EUR,852076800,D,6,6,False,46.0,37.0,19.0,12.0,0.0,20.0,22.0,17.0,24.0,7.0,4.0,,,,90.0,60.0,6.8,10.0,0.0148349,120.73907969594,19.0,34.965,9.765,,0,,0.25,0.04,-0.15,,,,3.0,1.0,4.0,2.0,,1.0,1.0,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Tylel Tati,,,tylel-tati,T. Tati,D,78,190,819,M,2193204,EUR,1200700800,D,78,78,False,28.0,22.0,4.0,1.0,0.0,18.0,19.0,4.0,9.0,3.0,3.0,,,,90.0,37.0,6.7,6.0,0.00153632,111.27225651688,11.0,46.41,20.37,,0,,0.04,0.12,-0.13,,,,,1.0,2.0,5.0,1.0,2.0,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,3,3,False,23.0,13.0,5.0,1.0,0.0,6.0,8.0,7.0,15.0,4.0,3.0,,,,87.0,44.0,6.0,17.0,0.00976231,134.92428518149,11.0,42.42,33.285,,0,,-0.09,0.07,-0.36,,,3.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,8,8,False,32.0,27.0,3.0,2.0,0.0,17.0,17.0,10.0,15.0,2.0,4.0,,,,90.0,56.0,7.3,13.0,0.156104,152.29173646487,11.0,25.2,14.91,,0,,0.26,0.1,0.27,,,4.0,1.0,,5.0,7.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Hyeok-kyu Kwon,,,hyeok-kyu-kwon,H. K. Kwon,M,8,190,664,M,1025895,EUR,984441600,M,5,5,False,20.0,17.0,2.0,2.0,0.0,10.0,11.0,7.0,9.0,4.0,2.0,,,,87.0,35.0,7.3,4.0,0.00269654,54.832898403635,8.0,-8.295,9.66,,0,,0.01,0.03,0.44,,,,,2.0,1.0,6.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
14064431,home,Nantes,Bahmed Deuff,Bahmed Deuff,,bahmed-deuff,B. Deuff,M,52,178,109,M,1562126,EUR,1141948800,M,52,52,False,12.0,9.0,,,0.0,2.0,2.0,7.0,10.0,3.0,2.0,,,,60.0,33.0,6.8,10.0,0.0083037,51.219741248711,5.0,34.02,19.635,,1,,-0.13,0.15,0.34,,,,1.0,4.0,7.0,7.0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,2.0,3.0,1.0,1.0,0.0279,0.043,-0.12,,,,,,,,,,,,,
14064431,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,10,10,False,10.0,7.0,,,0.0,1.0,2.0,6.0,8.0,1.0,6.0,,,,90.0,31.0,7.9,10.0,0.100937,201.07443651374,20.0,131.46,28.035,,4,,0.28,0.61,0.16,,,2.0,1.0,2.0,5.0,8.0,1.0,,,2.0,4.0,,6.0,,,,,3.0,1.0,0.1054,0.0719,-0.54,2.0,1.0,1.0,,,,,,,,,,
14064431,home,Nantes,Youssef El Arabi,,,youssef-el-arabi,Y. E. Arabi,F,19,183,2462,M,45512,EUR,539308800,F,19,19,False,16.0,9.0,1.0,1.0,0.0,7.0,8.0,2.0,8.0,2.0,5.0,,,,59.0,26.0,5.9,11.0,0.00256804,57.996293057993,6.0,11.97,6.195,,2,,-0.12,0.11,-0.07,,,,5.0,3.0,10.0,3.0,1.0,,,,,,3.0,,,,1.0,,2.0,0.954,1.4941,-0.51,,,,1.0,1.0,1.0,,,,,,,
